35 121
1 2 74
2 3 5
3 4 14
4 5 18
5 6 23
6 7 84
7 8 74
8 9 75
9 10 47
10 11 75
11 12 64
12 13 9
13 14 72
14 15 8
15 16 63
16 17 42
17 18 100
18 19 56
19 20 10
20 21 67
21 22 11
22 23 46
23 24 13
24 25 53
25 26 71
26 27 85
27 28 64
28 29 86
29 30 99
30 31 89
31 32 28
32 33 57
33 34 19
34 35 32
12 8 42
15 11 63
10 25 92
6 14 33
18 10 40
7 31 15
16 21 65
29 20 32
8 4 98
30 7 83
1 23 61
4 17 57
18 27 12
27 24 62
24 8 88
23 32 99
34 17 92
11 18 3
5 22 3
4 21 54
23 16 91
24 26 67
20 13 28
5 30 35
32 27 86
9 31 84
15 18 15
20 25 45
16 7 95
29 12 88
33 5 41
28 15 56
33 2 65
9 19 22
29 28 20
17 16 38
2 24 50
17 8 16
14 35 65
26 25 93
26 35 19
30 2 27
29 22 7
30 32 65
3 5 1
24 30 52
26 28 11
3 12 40
21 26 42
5 8 96
24 3 58
14 8 85
4 23 40
33 24 64
19 18 3
11 8 24
4 31 19
11 10 19
35 33 83
14 24 70
3 15 24
16 11 25
30 24 61
23 26 15
23 13 98
25 29 30
1 7 12
28 3 72
13 31 38
1 31 9
16 10 21
27 9 13
16 19 75
22 10 26
3 7 70
10 5 85
15 5 39
25 15 37
4 10 64
8 12 67
10 23 40
32 7 81
28 8 100
31 20 89
35 21 37
14 32 9
21 19 76
