36 56
9 5 15
9 2 85
2 3 42
24 4 69
18 8 71
24 29 16
16 25 47
11 25 8
12 8 20
15 17 68
30 7 16
22 16 95
21 14 39
3 4 4
10 4 63
28 1 68
5 30 94
6 10 27
21 9 61
18 12 23
12 14 49
25 14 82
20 5 90
25 17 59
10 16 87
15 12 23
18 5 76
9 10 20
31 33 4
36 31 24
33 31 24
36 32 83
36 34 47
32 31 48
36 33 41
35 34 93
32 36 54
34 36 93
34 32 13
33 35 21
31 34 26
34 31 89
34 35 23
35 33 86
32 33 98
31 35 68
34 33 88
33 34 80
32 34 55
36 35 24
33 36 25
35 32 51
31 32 87
33 32 55
35 31 54
35 36 68
