23 55
4 3 89
3 1 44
3 4 78
2 3 73
6 22 80
14 8 84
8 23 21
20 23 63
21 11 78
6 15 53
13 12 35
23 7 16
16 23 99
12 20 34
21 17 25
18 23 60
15 18 14
15 10 23
12 10 94
16 19 61
15 21 36
12 6 19
16 18 62
21 14 56
22 9 40
18 7 59
22 7 20
21 23 44
8 5 24
11 18 22
13 20 10
5 6 85
20 5 11
14 13 29
18 13 37
11 9 55
14 16 13
9 12 83
17 8 72
5 16 25
14 6 16
17 16 59
12 23 77
7 23 54
11 10 37
21 18 95
12 14 18
16 15 73
18 20 74
23 16 43
23 18 78
6 5 27
18 22 70
19 15 13
10 17 57
