40 81
1 2 19
2 3 55
3 4 1
4 5 96
5 6 87
6 7 31
7 8 16
8 9 27
9 10 14
10 11 30
11 12 79
12 13 30
13 14 88
14 15 72
15 16 65
16 17 70
17 18 17
18 19 13
19 20 96
20 21 15
21 22 76
22 23 55
23 24 33
24 25 33
25 26 17
26 27 2
27 28 89
28 29 86
29 30 56
30 31 9
31 32 83
32 33 74
33 34 86
34 35 26
35 36 62
36 37 92
37 38 12
38 39 66
39 40 30
24 34 73
27 11 86
7 25 57
25 2 17
3 38 43
24 4 7
18 24 33
40 14 8
15 38 84
35 6 19
11 21 6
14 20 21
3 10 95
3 25 70
15 14 90
26 4 12
12 16 65
10 33 28
22 10 84
31 22 27
26 36 91
8 28 85
30 11 12
22 21 75
29 22 70
38 16 5
24 33 50
19 14 30
8 20 43
15 35 90
9 40 58
26 24 4
20 2 31
16 32 91
4 13 2
34 39 35
21 12 94
35 34 23
29 37 13
25 15 25
1 8 88
28 1 32
