24 147
1 5 100
6 11 66
8 11 69
6 8 26
4 3 49
11 9 14
9 5 56
2 10 20
1 8 44
3 8 2
11 7 28
5 6 15
8 6 45
3 9 73
10 8 35
5 8 93
6 4 93
11 5 1
8 4 14
4 6 57
6 1 64
9 10 39
1 4 75
11 4 61
10 6 30
5 11 79
1 10 48
7 3 92
2 1 94
9 1 61
6 9 31
10 1 57
6 10 60
1 6 71
1 2 91
4 5 72
2 9 77
3 2 62
8 1 82
6 7 21
5 7 32
4 2 8
9 3 85
3 1 2
10 9 85
7 11 43
4 7 56
7 6 39
9 4 45
2 8 47
7 8 57
4 9 7
9 11 78
8 5 38
2 7 53
8 3 38
4 11 88
3 4 99
2 11 20
4 10 81
3 7 9
3 11 51
1 9 41
9 6 73
5 2 92
11 3 8
6 2 23
20 21 8
21 24 59
21 12 22
17 15 57
21 17 24
20 14 50
24 15 46
16 15 95
24 14 46
18 15 36
15 20 83
12 23 30
20 22 12
20 16 62
16 19 100
22 15 55
12 18 76
13 16 52
21 22 99
24 22 35
19 16 75
16 24 85
15 24 5
20 19 97
16 17 71
18 22 64
21 16 99
22 23 90
22 14 98
17 21 14
16 20 61
14 22 82
15 16 76
17 19 54
22 17 15
21 20 36
19 13 77
19 17 95
13 24 24
14 15 34
14 18 29
17 16 29
24 20 59
23 22 32
20 17 11
19 23 41
19 14 77
13 18 97
15 12 5
17 20 25
15 19 18
21 19 84
16 13 23
21 14 38
12 14 34
19 21 87
23 15 4
19 12 38
14 21 90
15 21 74
15 22 13
23 24 31
22 24 69
13 14 46
15 13 7
14 17 70
16 12 17
14 20 95
12 21 35
19 22 82
23 18 15
16 22 61
17 23 19
18 14 36
20 23 22
16 18 57
13 17 84
21 18 58
15 14 86
16 14 86
