33;35;715
34;46;523
9;40;781
23;46;439
22;15;380
3;32;879
32;30;546
43;27;845
24;39;488
17;31;958
16;38;714
38;32;417
17;49;44
27;30;779
20;48;777
35;39;954
4;45;332
7;1;764
33;40;165
43;10;150
1;42;195
41;6;164
36;34;648
48;35;642
41;5;992
38;22;572
3;39;985
26;12;720
31;9;735
47;5;851
12;24;795
44;25;768
29;29;840
30;48;104
15;6;186
34;15;929
38;44;359
29;40;412
8;25;588
23;9;947
21;38;591
39;35;233
42;47;594
11;9;853
36;22;811
44;11;123
26;46;868
40;8;204
24;32;681
19;36;13
9;5;398
44;9;205
25;25;420
47;42;374
16;27;715
25;43;347
30;14;273
23;46;259
3;31;597
19;15;53
27;23;211
29;2;71
22;41;270
30;18;720
35;29;95
24;23;629
24;49;797
16;39;449
36;35;172
6;40;563
30;6;202
18;19;379
8;37;505
32;2;25
3;49;911
27;38;356
8;29;152
48;44;321
12;10;681
38;42;328
44;15;24
35;49;246
25;16;184
35;16;716
6;42;934
38;12;788
26;9;953
40;48;229
20;32;226
44;5;182
34;20;912
8;37;735
0;18;995
33;1;426
8;22;255
21;42;55
19;24;961
44;11;655
18;4;342
39;14;358
1;31;224
0;0;929
40;47;99
9;38;886
39;43;153
26;32;524
48;48;798
8;24;630
10;40;177
12;40;664
19;10;74
31;32;398
10;8;434
16;31;894
47;9;710
3;4;353
25;42;438
40;41;321
27;42;141
29;39;211
37;27;146
21;40;565
40;7;227
37;16;474
4;32;343
45;10;310
45;7;706
41;37;956
11;28;387
37;3;796
12;30;388
11;28;87
37;26;380
7;13;945
6;37;521
48;36;172
48;32;633
41;33;638
25;46;791
9;10;231
8;3;76
21;24;716
4;43;76
12;7;694
46;38;881
38;34;7
21;13;848
10;38;423
8;21;934
37;35;644
14;27;313
7;48;203
43;34;251
40;43;860
4;36;502
46;45;899
37;37;230
39;37;947
19;48;287
32;13;71
39;16;148
21;47;594
19;39;809
33;44;5
37;31;382
49;5;51
46;11;526
1;49;976
20;25;805
18;38;3
45;10;428
9;1;542
35;33;763
45;27;121
4;3;851
11;1;126
28;19;844
11;36;43
27;37;344
8;0;448
39;0;14
40;38;673
28;28;607
42;13;454
14;0;666
20;47;915
6;9;483
33;39;373
7;33;486
19;31;276
9;27;649
15;5;542
5;14;314
8;32;454
25;36;118
19;47;719
18;6;803
21;2;826
48;5;217
32;32;84
