2;17;617
43;5;813
8;21;753
32;6;223
11;17;487
11;4;18
45;10;332
11;33;825
49;31;782
6;7;971
35;33;474
14;23;940
2;43;197
17;20;340
15;36;507
21;2;321
9;37;524
22;32;680
30;40;682
39;44;474
1;1;287
39;46;465
37;46;870
27;9;233
41;28;784
49;46;952
15;27;578
23;47;404
22;13;20
39;33;659
12;12;974
36;15;386
2;26;786
2;34;118
22;32;557
14;31;94
44;30;892
36;23;330
44;28;91
44;16;667
22;47;255
10;14;930
12;4;247
19;46;402
8;13;878
22;0;299
42;7;642
46;44;59
38;26;783
32;41;746
14;8;191
5;29;726
43;11;356
31;1;529
42;24;680
24;28;200
22;21;558
39;1;178
1;26;58
9;22;758
7;30;271
25;5;770
10;2;677
7;29;772
47;11;124
5;3;399
18;13;964
29;9;392
9;25;134
0;4;78
33;33;794
29;23;419
12;17;396
45;14;518
26;14;838
39;42;815
2;45;442
32;40;170
39;28;421
43;15;599
31;9;950
29;24;930
48;17;743
35;42;732
0;23;995
22;3;893
27;20;654
15;47;184
31;0;848
31;40;913
49;18;33
39;13;83
28;46;817
45;40;504
3;17;58
35;32;349
8;17;504
26;16;912
47;15;239
38;48;471
4;17;542
41;35;475
34;10;197
45;43;138
3;32;594
7;12;611
6;46;355
25;22;457
20;23;53
6;42;953
42;39;959
17;41;454
48;12;641
29;0;451
7;13;467
18;22;681
15;39;74
31;32;39
5;29;904
4;21;238
21;28;353
12;3;81
8;36;819
7;9;3
48;27;916
45;17;188
49;2;19
18;40;58
43;10;157
46;11;244
27;43;822
20;8;430
4;45;193
19;9;722
43;8;606
3;32;100
6;10;234
35;4;378
11;2;777
14;18;853
46;12;499
28;29;312
8;28;382
24;40;438
49;30;853
14;25;624
22;40;558
2;39;20
0;41;781
22;9;111
32;40;547
16;23;932
11;14;587
14;44;91
35;31;404
39;36;492
26;46;541
7;42;554
14;43;457
24;28;759
26;36;385
13;41;6
44;32;140
46;3;223
1;7;917
23;16;163
30;10;112
14;45;259
28;24;957
49;2;597
23;37;722
41;38;156
35;22;803
19;45;64
17;30;850
15;5;687
31;41;527
14;43;351
32;12;815
6;35;335
2;44;613
27;22;332
25;10;394
38;38;891
18;10;309
2;46;315
20;12;382
13;17;216
3;9;878
18;8;520
17;29;747
23;17;8
22;40;160
25;40;907
14;43;68
31;46;646
2;29;307
25;35;450
47;38;540
19;23;264
