19;12;762
49;2;107
8;2;24
46;45;126
7;36;914
24;15;992
35;44;192
38;1;910
10;5;520
29;14;32
41;21;645
47;3;219
3;17;371
41;19;995
11;40;771
35;12;874
13;10;386
0;24;251
37;30;228
42;39;928
29;29;747
49;5;480
23;9;676
34;21;965
31;43;496
9;27;227
6;24;866
32;15;80
32;40;923
19;10;453
49;10;564
22;12;816
12;12;702
14;11;49
9;28;789
21;19;626
37;27;70
0;35;290
3;47;265
33;17;291
27;4;988
11;35;214
20;8;626
33;47;296
26;42;265
40;22;739
14;11;422
14;32;661
19;49;504
13;18;306
27;29;898
20;36;147
2;48;874
28;0;210
0;3;600
38;23;862
1;12;495
26;18;123
43;12;444
16;42;715
35;6;799
15;6;366
19;5;116
5;37;472
43;35;206
10;14;565
3;30;513
32;12;136
40;1;204
38;27;474
35;36;134
7;43;891
20;34;947
11;18;363
37;45;487
1;33;662
45;32;962
43;13;233
10;3;878
33;25;101
8;31;572
32;20;26
16;35;849
15;40;617
30;41;231
7;44;344
32;39;366
27;42;885
25;41;465
45;47;798
0;37;172
42;3;757
39;5;490
23;34;954
40;30;853
17;13;440
0;2;172
26;0;719
36;31;762
34;6;593
28;21;748
2;15;57
22;38;755
23;17;791
42;9;104
20;36;256
1;8;562
1;44;906
31;23;730
22;5;449
49;5;974
44;45;248
10;38;303
39;45;491
34;26;691
19;34;829
30;16;894
25;32;965
1;26;539
42;21;821
16;49;658
15;23;255
40;47;285
42;10;965
47;11;265
3;17;369
10;12;797
45;41;788
27;24;451
0;43;367
35;18;338
24;23;907
41;18;51
21;28;724
27;37;119
46;27;419
35;48;194
8;31;178
1;21;157
43;37;989
40;40;92
45;7;840
31;23;765
17;11;963
15;38;683
3;17;77
33;31;935
1;15;904
8;26;737
7;22;44
37;48;626
3;31;755
31;31;613
13;15;82
32;17;724
11;42;847
24;47;71
3;9;125
2;38;501
9;37;607
5;23;15
36;30;273
16;12;147
46;22;729
23;19;327
42;18;963
8;47;688
44;33;507
48;33;765
25;0;860
12;22;881
0;8;831
3;46;738
22;44;594
35;28;509
17;30;807
39;10;394
26;0;802
45;10;804
25;37;933
25;41;251
14;33;996
42;22;217
24;39;446
11;36;50
4;9;97
49;31;57
47;35;805
23;35;437
3;4;961
1;28;185
40;47;59
17;20;894
25;24;158
29;15;415
47;15;280
37;41;25
35;25;117
43;27;133
22;40;956
