32;48;571
40;8;387
3;36;317
38;41;245
30;38;708
16;38;179
11;33;989
35;30;100
21;3;749
37;35;139
37;49;267
13;30;138
49;22;472
40;38;106
45;18;166
15;15;883
7;2;169
41;28;589
15;47;366
23;18;108
31;16;26
8;0;834
48;16;159
28;17;317
35;21;889
44;39;237
46;6;760
43;29;663
48;46;423
33;48;650
38;25;79
18;8;451
3;36;349
16;16;971
36;28;689
42;5;146
34;21;165
6;26;250
17;38;730
18;10;89
20;15;368
25;40;844
11;17;255
21;40;61
44;30;787
39;7;12
48;5;812
13;48;548
24;32;973
41;0;399
36;35;522
12;46;32
30;10;778
42;30;775
44;13;620
5;12;935
23;27;631
35;19;92
13;6;324
40;1;159
43;20;327
42;35;86
26;31;682
37;9;924
11;6;503
1;19;715
46;19;400
1;18;457
38;0;330
21;49;787
35;39;192
30;48;205
22;1;545
26;28;613
12;35;375
35;24;260
29;11;746
30;44;644
37;41;43
43;4;714
37;5;645
44;2;401
36;30;155
14;29;353
8;19;813
39;39;661
4;3;516
3;42;744
2;4;893
27;43;141
8;28;945
41;38;459
48;17;657
48;48;874
5;14;650
19;21;496
41;48;49
19;39;28
9;34;265
45;42;949
25;9;751
0;6;11
20;16;617
17;40;426
0;5;89
32;48;552
4;32;662
19;35;889
4;39;790
45;31;91
9;3;505
35;23;786
6;4;156
31;49;98
43;23;152
31;18;680
46;27;722
35;40;207
14;5;471
43;46;353
11;24;708
26;7;752
46;14;641
15;25;872
19;22;660
28;25;240
36;23;406
5;49;75
18;24;260
14;21;358
15;13;171
40;20;499
19;17;317
19;35;81
1;31;39
42;15;353
27;36;590
11;6;453
47;5;508
31;7;676
24;31;875
14;49;259
35;29;36
8;8;168
46;16;766
16;3;345
1;25;168
45;37;698
38;4;137
35;42;308
49;37;193
32;45;81
10;37;648
38;7;720
15;19;548
21;15;785
34;31;40
8;29;641
25;29;872
8;25;902
6;49;739
36;8;419
48;14;433
34;6;317
34;12;368
22;29;364
7;17;776
17;1;233
13;41;157
27;6;320
10;1;238
37;32;166
49;29;217
6;22;26
17;0;501
36;23;342
13;3;997
25;1;172
6;38;951
25;22;341
13;21;151
5;23;94
3;47;598
10;23;999
7;1;895
37;49;31
36;27;362
40;13;71
16;35;998
3;30;888
10;23;131
43;43;27
43;12;524
20;32;516
37;3;596
49;18;9
13;18;770
46;38;913
48;22;144
4;39;776
