32;25;651
22;2;935
30;31;119
39;20;542
47;22;797
48;7;211
21;26;642
27;40;533
19;40;255
41;39;526
29;18;125
31;12;811
34;8;60
33;26;930
32;1;778
34;36;817
7;36;257
30;28;11
34;5;698
5;3;229
33;39;840
29;9;46
20;16;194
49;14;990
7;38;985
35;44;765
37;35;95
21;33;60
13;49;799
5;47;150
5;28;103
41;49;758
4;3;840
36;13;401
31;8;451
13;22;797
1;48;209
46;18;350
6;12;103
39;16;215
12;15;365
2;43;722
44;16;784
11;31;835
46;1;451
34;40;506
30;0;529
0;4;986
47;9;200
37;34;739
32;15;737
31;24;961
1;29;300
36;18;133
0;39;349
18;0;341
44;22;428
29;8;321
34;12;213
18;5;692
26;6;625
2;28;312
4;14;534
24;32;234
10;44;623
19;49;293
31;28;172
42;42;255
15;2;138
20;47;245
37;32;477
30;10;245
25;48;225
1;13;710
40;20;783
9;19;291
34;14;253
45;37;534
25;33;280
18;36;514
8;34;358
14;37;999
37;29;676
18;44;23
3;30;294
23;2;445
23;5;669
42;35;652
49;41;917
47;4;541
48;6;235
35;43;593
17;25;668
39;21;791
30;15;399
11;42;141
12;2;610
41;44;615
42;16;961
35;14;912
4;40;510
6;20;752
39;17;737
35;5;537
38;34;681
43;11;400
12;38;978
38;35;30
46;6;239
30;43;537
31;32;219
37;35;623
14;24;906
32;22;493
20;26;949
3;2;212
46;48;94
28;22;535
46;15;111
24;10;282
25;8;492
10;3;461
15;1;985
2;29;751
24;30;320
24;18;164
4;42;75
1;34;897
22;3;197
34;41;396
25;40;278
31;6;274
0;10;471
24;37;36
11;43;372
17;3;844
10;22;932
47;19;346
10;24;481
29;37;999
13;31;200
29;27;794
23;43;474
2;24;172
34;29;102
1;40;811
26;5;3
17;23;373
23;28;402
46;20;645
39;20;444
23;11;122
41;31;329
28;43;198
18;8;963
38;12;808
12;8;686
33;3;657
49;45;165
41;6;980
19;27;453
41;12;80
36;11;368
49;10;166
24;47;233
40;49;301
20;35;310
29;34;248
47;6;337
39;23;312
47;0;508
17;9;326
37;27;915
44;1;34
22;13;964
26;9;122
21;9;930
43;20;425
33;39;854
10;43;131
37;47;747
2;1;196
32;6;762
45;2;441
19;26;669
13;7;424
14;21;935
10;18;281
19;4;591
4;33;387
23;26;671
39;7;92
14;19;241
38;43;53
17;25;135
24;23;891
37;19;645
21;46;432
9;26;580
23;33;931
