3;34;890
39;12;831
14;6;38
31;46;888
42;18;200
21;33;86
4;48;524
48;26;932
21;19;719
47;28;339
20;44;265
2;48;273
19;43;188
40;6;409
7;34;311
45;26;534
30;8;961
39;30;403
0;4;160
47;17;849
5;17;559
34;11;53
31;40;406
46;1;794
44;13;835
5;41;838
31;26;867
9;17;400
18;30;273
43;1;869
5;21;508
16;34;784
42;22;465
12;14;723
6;33;144
8;44;329
28;44;273
16;16;836
49;46;998
7;16;602
38;38;772
26;40;595
14;28;587
2;13;375
18;18;231
7;2;668
12;10;722
47;14;140
29;39;102
33;17;764
39;34;128
43;23;530
47;29;864
27;44;336
37;25;630
44;47;971
30;41;873
16;45;113
44;41;468
31;47;22
24;30;207
41;13;576
12;25;886
35;9;463
40;35;329
19;10;776
25;34;844
6;3;516
44;22;785
0;49;642
3;15;652
42;2;266
6;45;254
2;32;437
4;45;646
20;26;198
39;24;635
34;6;242
8;18;549
34;46;806
39;11;528
12;31;875
40;48;652
3;12;283
26;22;47
20;2;161
43;24;931
29;11;489
0;18;194
20;33;691
35;21;986
22;13;421
45;42;266
38;29;565
27;36;236
17;8;669
9;38;320
19;41;451
43;10;1
1;11;269
34;20;295
48;17;819
14;3;191
31;24;203
44;4;882
18;2;509
12;32;201
26;10;895
18;16;617
26;28;63
21;43;604
49;4;199
13;29;376
20;2;95
23;28;272
5;24;722
28;25;159
24;39;582
3;7;185
19;29;19
10;38;503
6;10;627
29;44;10
34;4;458
6;41;599
5;2;646
31;12;834
44;48;62
45;46;85
1;46;932
0;43;995
17;10;295
29;17;364
32;25;595
35;44;414
35;17;949
49;48;110
26;38;336
9;15;795
22;11;277
27;28;968
3;33;225
23;38;621
15;25;698
14;48;734
11;9;80
32;10;572
6;1;967
41;23;95
32;8;908
24;7;126
4;5;942
31;31;217
9;11;580
16;33;448
20;12;797
30;47;125
35;39;21
35;20;538
0;12;195
6;40;603
35;40;363
28;9;877
39;30;545
43;22;964
49;40;361
25;20;219
14;2;230
39;39;357
5;19;695
20;31;384
1;2;437
48;30;872
4;41;61
45;40;331
28;42;335
2;35;599
8;24;841
48;41;743
18;46;23
0;23;812
9;19;986
8;42;400
26;0;193
24;21;572
7;18;250
44;10;931
1;2;672
4;11;145
27;2;226
34;30;686
42;3;372
12;36;421
17;20;10
46;26;695
20;34;48
13;40;456
24;23;724
4;49;421
7;4;162
