835 3146
1 544 74
1 669 50
1 498 65
1 648 25
2 653 75
2 636 15
3 447 67
3 604 75
3 426 76
3 543 33
3 579 20
4 552 51
4 616 78
4 673 13
4 669 53
4 647 6
4 632 4
4 818 99
5 811 45
5 698 59
5 481 1
6 505 85
6 800 9
6 687 43
7 781 23
7 447 36
7 525 29
8 529 22
8 489 54
8 781 28
9 614 63
9 829 57
9 813 45
9 606 64
9 620 72
9 450 95
9 705 23
9 517 48
9 649 19
10 666 90
10 555 10
11 474 81
11 700 85
11 544 31
11 534 65
11 473 23
11 694 8
11 635 73
11 584 96
11 792 65
12 671 28
12 687 16
12 795 70
12 659 3
12 815 25
12 435 89
13 476 42
13 481 23
13 670 2
13 428 40
14 654 86
14 655 45
15 704 21
15 778 48
15 828 69
15 799 63
15 676 7
15 468 14
15 551 41
15 550 57
16 724 82
16 583 56
16 816 80
16 791 55
16 473 50
16 630 20
16 563 99
16 495 78
16 657 78
16 681 99
17 755 28
17 661 56
17 627 26
17 726 89
17 500 1
17 558 48
18 603 87
18 720 42
18 632 40
18 419 83
18 464 54
18 725 1
18 740 46
18 605 79
18 752 5
18 643 64
18 620 60
18 534 38
18 515 61
18 538 3
18 554 17
19 770 94
19 649 32
19 454 39
19 552 82
19 420 72
20 525 36
20 768 16
20 651 53
20 808 5
20 513 89
20 710 63
20 461 45
20 568 3
20 519 12
20 717 31
21 490 20
21 784 32
21 665 48
21 466 22
21 722 75
22 508 65
22 469 74
22 703 57
22 714 4
22 756 82
23 541 10
23 584 1
23 439 50
23 618 85
23 547 60
23 692 62
23 494 17
23 463 75
23 424 83
23 811 34
23 752 24
24 699 86
24 604 7
24 491 28
24 630 13
24 447 72
24 562 88
24 601 35
24 541 93
25 834 90
25 443 55
25 590 44
25 725 68
25 483 73
25 466 44
25 530 28
25 781 89
25 501 39
25 553 27
25 808 52
25 604 20
26 527 74
26 642 35
26 492 1
27 750 62
27 711 35
27 442 65
27 671 68
28 515 45
28 449 28
28 470 47
28 603 69
28 536 19
29 714 77
29 439 8
30 530 34
30 632 25
30 807 20
30 543 10
30 559 4
30 684 76
31 481 40
31 644 64
31 800 14
31 517 27
31 758 66
31 676 33
31 779 77
31 426 42
31 641 32
31 494 73
31 685 77
31 555 49
32 648 32
32 725 15
32 516 49
32 485 51
32 722 7
32 763 66
32 558 78
32 672 7
32 715 21
