321 1256
1 254 70
1 174 60
1 251 39
1 201 2
1 175 42
1 235 39
1 246 45
1 311 49
1 190 66
1 264 56
1 217 9
2 207 80
2 186 94
2 314 53
2 300 20
2 321 30
2 243 32
2 201 77
2 307 35
2 239 69
2 218 39
2 254 64
3 224 51
3 262 64
3 218 70
3 169 22
3 296 14
3 259 31
4 245 6
4 241 59
4 247 99
5 205 36
5 172 58
5 182 31
5 238 21
5 267 63
5 196 37
5 316 48
6 216 77
6 194 95
6 252 86
6 165 27
6 168 91
6 296 51
6 316 91
6 291 44
6 162 22
6 260 76
6 214 19
6 197 50
6 196 36
7 193 55
7 299 66
7 234 95
7 178 21
7 238 6
7 175 10
7 253 75
7 236 32
8 189 20
8 281 26
8 282 14
8 270 44
8 289 8
8 299 56
8 166 73
8 256 22
8 272 63
8 244 32
8 247 56
8 198 93
8 185 83
9 258 1
9 211 39
9 194 82
9 302 12
9 289 72
9 188 1
9 306 72
9 187 27
9 210 99
9 190 37
9 285 13
9 300 55
9 205 24
10 250 45
11 301 69
11 200 63
11 302 11
11 223 16
11 224 54
11 205 62
11 207 17
11 187 57
11 313 70
11 318 73
11 165 83
12 275 84
12 270 94
12 203 19
12 169 22
12 166 59
12 298 45
12 289 62
12 205 57
12 195 52
12 285 55
13 309 28
13 163 13
13 232 9
13 252 33
13 306 10
14 255 3
14 163 6
14 167 21
14 314 88
14 264 1
14 207 88
14 218 84
14 284 12
14 230 5
14 213 59
14 164 52
14 168 17
14 275 3
14 297 31
15 302 66
15 244 43
15 257 69
16 243 10
16 292 29
16 199 88
16 188 6
16 282 53
16 235 5
16 266 41
16 237 92
17 235 50
17 221 97
17 295 71
17 277 89
17 202 42
17 198 50
17 219 3
17 315 82
17 320 44
18 171 59
18 223 11
18 307 36
18 207 81
18 258 72
18 245 94
18 286 1
18 198 83
18 242 15
18 309 63
18 177 7
19 240 29
20 170 60
20 224 26
20 179 86
20 216 12
20 296 58
20 206 4
20 239 79
20 319 45
20 292 4
20 285 50
20 209 1
20 169 80
20 240 96
21 287 51
21 237 90
21 239 13
21 198 22
21 303 62
22 246 10
22 179 50
22 258 34
22 245 58
22 263 72
22 264 56
22 318 8
22 198 88
22 185 37
22 249 35
22 238 87
22 228 22
22 303 39
23 267 42
23 300 34
23 179 63
23 164 90
23 274 71
23 194 85
23 173 78
23 252 83
23 182 46
23 320 23
23 249 38
23 165 41
23 238 10
23 232 10
24 231 56
25 186 84
25 268 22
25 211 4
25 312 87
25 288 62
25 256 52
25 275 54
25 193 56
25 209 94
25 201 2
25 295 54
25 203 30
25 208 5
25 302 70
26 242 66
26 263 45
26 309 57
27 235 82
27 179 11
27 189 59
27 260 46
27 233 33
27 249 61
28 247 19
28 174 28
28 260 43
28 241 78
28 288 63
28 180 28
28 179 95
29 203 18
29 195 63
29 269 46
29 276 51
29 173 4
29 245 16
29 210 31
29 308 1
29 226 60
29 315 87
30 210 88
30 296 78
30 178 69
30 222 88
31 296 18
31 245 55
31 269 74
31 317 14
31 282 80
31 318 78
31 169 81
31 299 58
32 212 98
32 170 51
32 262 11
32 254 52
32 290 61
32 235 85
33 185 60
33 271 19
33 260 73
33 315 90
33 295 29
33 308 99
33 296 84
33 186 91
33 192 84
33 285 53
34 194 67
34 199 50
34 261 14
34 229 57
34 274 22
34 175 24
34 266 71
34 203 68
34 233 64
34 183 73
35 206 2
35 187 73
35 291 69
35 212 65
35 282 83
35 236 49
35 270 15
35 214 59
35 258 64
35 241 95
35 245 41
35 185 51
36 228 55
36 272 46
36 309 40
36 270 42
36 295 14
36 292 97
36 250 49
36 193 69
37 265 4
37 186 26
37 273 70
37 262 21
37 310 47
37 239 30
38 192 64
38 204 25
38 162 37
39 214 75
39 289 79
39 164 42
39 257 87
39 175 88
39 220 83
39 238 87
39 299 49
39 188 9
39 187 8
39 271 79
39 174 85
39 236 26
40 206 28
40 225 89
40 278 12
40 255 16
40 259 95
40 213 68
40 207 17
40 173 80
40 285 11
40 186 74
40 187 19
40 170 94
40 296 69
40 281 75
40 297 3
41 209 48
41 201 19
41 184 53
41 211 85
41 186 89
41 261 23
41 268 88
42 256 16
42 236 98
42 214 64
42 272 67
42 166 62
43 316 53
43 172 92
43 197 5
43 272 89
44 175 69
44 227 84
44 259 78
44 266 98
44 270 80
44 249 10
44 201 31
44 164 35
44 300 95
44 231 9
45 246 56
46 163 65
46 276 6
46 299 24
46 230 92
46 312 19
46 185 9
46 285 84
46 266 2
46 278 90
46 226 54
46 320 94
47 321 95
47 257 3
47 168 39
48 192 73
48 175 13
48 294 52
48 184 29
48 177 6
48 282 63
48 167 88
48 272 6
48 257 84
49 284 49
49 306 11
49 257 91
49 290 77
49 304 22
49 251 39
49 312 87
50 269 19
50 212 89
50 220 81
50 246 66
50 182 24
50 173 11
50 309 75
50 320 71
50 218 49
50 162 54
51 243 69
51 271 91
51 314 15
51 194 35
51 238 75
51 268 89
51 216 75
51 193 60
51 222 7
51 262 96
52 269 79
52 187 7
52 295 90
52 237 45
53 300 68
53 169 59
53 310 21
53 243 74
53 229 82
53 193 28
54 309 32
54 278 63
54 189 62
54 267 3
54 315 36
54 281 5
55 178 14
55 225 37
55 165 15
55 172 63
56 285 38
56 292 80
57 180 79
57 182 52
57 248 94
57 218 97
57 250 90
57 317 49
57 227 73
57 264 22
57 193 16
57 273 17
57 266 15
58 169 43
58 311 8
58 230 13
58 241 99
58 192 36
58 211 98
58 208 64
58 166 90
58 238 1
58 210 88
58 162 21
59 233 23
59 186 7
59 244 29
59 299 12
59 264 99
59 175 71
60 274 75
60 252 39
60 188 45
60 311 44
60 288 58
60 316 98
60 171 27
60 264 38
60 229 51
60 242 70
60 174 68
60 317 71
61 210 1
61 170 61
61 188 12
61 189 15
61 317 48
61 246 20
61 302 94
61 284 23
61 238 6
61 287 78
61 196 39
61 292 50
61 181 73
61 186 37
61 306 91
62 233 59
62 250 29
62 161 88
62 179 69
62 312 79
62 314 50
63 303 3
63 161 46
64 246 77
64 181 72
64 268 71
64 301 84
64 245 9
64 224 86
64 214 61
64 168 85
64 173 28
65 216 96
65 304 19
65 178 99
65 195 28
65 319 10
65 196 9
65 286 58
65 313 9
65 180 17
65 268 76
65 291 65
65 186 96
65 200 99
65 317 94
65 314 71
66 298 21
66 164 7
67 311 68
67 207 9
67 189 63
67 214 2
67 161 89
67 281 22
68 258 98
68 202 15
69 238 34
69 174 43
69 173 77
69 243 35
69 226 85
69 177 37
69 267 44
69 304 93
69 306 12
69 314 54
69 278 54
69 216 38
69 312 64
70 317 49
70 276 21
70 228 30
70 305 60
70 253 62
70 211 73
70 238 37
70 164 49
70 278 77
70 234 77
70 273 99
70 188 63
70 251 3
71 235 19
71 304 52
72 244 22
72 180 26
72 264 7
72 254 97
72 278 2
72 296 13
72 300 75
72 207 66
72 192 81
73 172 74
73 261 31
73 256 40
73 217 22
73 208 4
73 218 88
73 206 41
73 286 17
73 270 83
73 274 43
73 271 19
73 243 88
73 161 34
73 171 42
74 274 28
75 176 48
75 287 61
75 231 65
75 171 57
75 179 65
75 293 77
75 292 71
75 199 83
75 224 19
75 320 91
75 213 71
75 254 85
75 166 48
75 206 57
75 180 37
76 313 52
76 177 73
76 299 55
76 217 48
76 302 85
76 194 31
76 293 34
76 270 16
77 307 46
77 295 88
77 258 37
77 264 83
78 221 80
