101 326
1 95 96
1 94 8
1 91 41
1 71 73
1 80 37
1 68 40
1 76 18
1 98 73
2 98 8
2 73 98
2 93 24
2 76 15
2 57 50
2 91 35
2 81 48
2 66 61
2 71 33
3 78 31
4 84 21
4 92 8
4 51 11
4 97 81
4 91 46
4 78 73
4 63 43
4 86 19
4 59 10
4 88 39
4 65 7
4 94 71
5 56 83
5 71 68
5 90 77
5 78 65
5 77 93
5 58 73
5 87 10
5 95 93
5 91 8
5 88 79
5 93 45
6 86 14
6 98 58
6 85 84
6 69 87
6 94 44
6 100 60
6 57 97
6 60 53
6 101 47
6 71 97
7 78 3
7 100 92
7 85 32
7 98 83
7 90 15
7 87 62
7 83 67
7 68 31
7 86 19
8 92 30
8 90 79
8 95 66
8 96 37
8 93 16
8 54 56
8 97 38
8 55 85
8 56 41
9 67 74
9 52 51
9 91 40
9 96 24
9 98 41
9 84 62
9 97 97
9 71 24
9 70 62
9 95 85
9 101 98
9 59 58
10 99 12
11 51 86
12 60 59
12 68 73
12 51 80
12 61 75
12 94 45
12 80 82
12 100 79
12 55 12
12 56 42
13 67 63
13 98 89
13 76 50
13 80 66
14 57 47
14 69 22
14 96 69
14 100 32
14 93 7
14 62 75
14 87 57
15 90 78
15 67 95
15 73 58
15 97 79
15 96 52
15 87 70
15 91 85
15 98 91
15 93 1
15 54 81
15 68 32
16 89 60
16 93 18
16 57 93
16 59 8
16 61 63
16 97 35
16 63 81
16 71 92
16 81 3
16 75 62
16 96 63
16 66 10
16 79 76
17 85 34
18 53 91
19 68 95
19 75 50
19 84 3
20 95 92
20 72 54
20 85 92
20 54 83
21 66 55
21 67 8
21 75 64
21 95 15
21 59 1
21 85 24
22 65 74
22 63 96
22 87 88
22 89 12
22 97 60
22 101 31
22 95 29
22 60 32
22 94 73
22 79 40
23 68 58
23 85 34
23 57 50
23 95 14
23 91 72
23 101 95
23 72 15
23 56 85
23 81 82
24 89 45
24 78 60
24 94 74
24 95 36
25 54 88
25 56 8
25 82 28
25 88 39
25 95 76
25 90 62
25 72 85
26 65 43
26 64 49
26 69 35
26 81 58
27 51 18
28 53 7
28 88 74
28 86 52
28 59 49
28 74 45
28 101 5
28 64 59
28 79 23
28 85 10
28 99 45
29 54 59
29 56 4
29 69 79
29 62 12
30 63 60
30 93 93
31 74 78
31 96 33
31 86 55
31 79 63
31 76 1
31 82 61
31 83 99
31 92 5
31 89 33
31 78 92
31 62 53
31 97 69
31 75 87
31 57 97
31 60 10
32 82 99
32 72 92
32 83 95
32 79 66
32 69 21
32 66 63
33 73 37
33 69 37
34 61 41
34 63 2
35 57 51
35 101 26
35 90 44
35 52 48
36 64 24
37 74 60
37 97 65
37 60 3
37 70 92
37 78 64
37 92 16
37 57 79
37 89 94
37 53 18
37 88 45
37 99 75
38 101 48
38 82 17
38 84 53
38 64 52
38 83 89
38 58 35
38 91 13
38 60 35
38 73 60
38 71 12
38 70 83
38 79 46
39 79 39
39 74 31
39 95 42
39 72 95
39 94 15
39 71 62
39 96 49
39 86 35
39 62 55
39 63 56
40 96 10
41 100 32
41 86 88
41 67 67
41 68 95
41 64 33
41 77 93
42 59 20
42 89 98
42 72 78
42 56 21
42 51 46
43 88 15
43 89 20
43 100 84
44 96 88
44 61 12
44 79 16
45 60 13
45 67 9
45 55 88
45 77 13
46 73 77
46 69 19
46 64 63
46 88 62
46 84 22
46 92 20
46 80 65
46 94 33
46 55 68
46 58 11
46 53 20
46 66 91
46 56 8
46 63 22
47 56 64
47 51 23
47 89 40
47 71 79
47 86 42
48 75 40
48 65 13
48 94 6
48 51 25
48 72 93
48 71 16
48 57 22
48 52 12
48 59 27
48 92 50
48 81 33
48 96 22
49 85 46
49 73 68
49 60 96
49 83 55
49 95 69
49 84 4
49 92 34
49 56 11
50 56 73
50 67 55
50 51 65
50 54 10
50 66 11
50 68 26
50 57 24
50 71 13
50 99 63
