914 3611
1 473 52
2 508 75
2 680 29
2 550 88
2 523 25
2 834 74
2 830 68
2 871 30
2 612 38
2 467 36
2 587 68
2 544 60
2 535 54
2 686 81
2 767 66
3 462 5
3 465 79
3 599 57
3 604 75
3 573 76
3 696 18
3 631 8
3 764 77
3 565 99
3 715 21
3 834 4
4 670 61
4 868 25
4 540 37
4 874 30
4 549 81
4 661 98
4 716 91
4 502 81
4 607 17
4 808 78
4 507 36
4 843 36
5 749 81
5 549 74
5 474 25
5 879 11
5 501 78
5 559 90
5 782 22
5 558 64
5 494 96
5 863 30
6 783 29
6 778 61
6 726 56
6 507 79
6 700 66
6 872 37
6 577 29
6 911 44
6 479 97
6 857 30
6 514 68
7 585 21
7 901 14
8 884 43
9 722 92
9 770 9
9 571 55
9 550 69
9 676 68
9 746 73
9 861 64
9 539 87
9 748 68
9 601 44
9 672 76
9 732 1
10 570 51
10 832 8
10 591 29
11 680 87
11 797 77
11 904 56
11 819 8
12 649 31
12 689 96
12 511 75
12 822 73
12 799 2
12 693 33
12 502 55
12 803 52
12 892 72
13 589 81
14 750 7
14 638 68
14 749 60
14 687 61
14 565 81
14 490 18
14 779 70
14 882 36
14 866 53
14 728 95
14 820 23
14 636 66
14 867 41
14 744 93
15 828 13
15 491 3
15 678 65
15 594 86
15 895 22
16 463 16
16 579 10
16 797 52
16 497 12
16 768 13
16 862 82
16 626 47
16 495 18
16 859 35
16 623 53
16 647 36
16 601 14
16 557 21
16 734 91
16 651 7
17 779 62
17 572 75
17 765 16
17 583 40
17 852 69
17 764 89
17 835 59
17 783 52
17 789 25
17 870 61
18 554 84
18 588 64
19 672 55
19 803 82
19 609 60
19 889 98
19 745 68
19 517 69
19 867 31
19 648 57
19 712 71
19 542 54
19 611 57
20 465 48
20 563 78
20 630 35
20 493 1
20 767 35
20 467 82
20 860 17
20 529 81
20 626 3
20 564 74
20 743 35
20 770 32
20 515 38
21 658 86
21 471 26
21 622 17
21 813 32
21 808 57
21 529 58
22 547 28
22 866 50
22 759 28
22 906 19
22 583 91
22 904 36
22 592 75
22 804 54
22 588 68
22 774 44
22 681 90
22 886 35
23 757 35
24 610 8
24 753 19
24 560 68
24 502 61
24 609 35
24 517 89
24 601 24
24 565 69
24 518 8
25 832 79
25 589 82
25 773 90
25 853 21
25 483 50
25 814 23
25 648 13
25 539 43
25 481 53
26 786 98
26 501 1
26 642 14
26 478 27
26 725 7
26 640 20
27 704 60
27 519 43
28 507 64
28 770 60
28 843 29
28 776 48
28 784 38
28 710 13
28 764 40
28 835 1
28 762 24
28 860 19
28 758 19
28 699 64
29 666 82
29 773 43
29 733 33
29 866 88
29 563 20
29 875 70
30 805 46
30 898 28
31 576 71
31 738 85
31 709 52
31 833 42
31 482 26
31 798 91
31 791 91
31 564 34
31 776 22
31 913 81
31 870 13
31 782 49
31 733 1
32 534 91
32 614 25
32 561 63
32 799 41
32 618 59
32 634 42
32 887 70
32 767 50
32 545 21
32 805 26
32 890 5
32 619 94
32 907 78
33 847 70
33 743 55
33 487 67
33 908 25
33 524 7
33 845 36
33 724 74
33 495 32
34 792 72
34 739 79
34 495 9
35 754 87
35 897 23
35 700 46
35 655 21
35 798 6
35 497 78
35 803 43
35 789 7
35 864 69
35 771 64
35 605 91
35 644 19
35 721 70
35 867 48
35 724 61
36 818 29
36 857 76
36 777 78
36 806 51
36 559 59
36 631 48
36 490 48
37 877 47
37 715 21
37 802 36
37 578 67
37 497 97
37 539 75
37 684 76
37 518 75
37 581 68
37 663 20
37 591 45
37 784 55
