319 1225
1 301 38
1 302 5
1 222 42
1 189 97
1 182 39
1 245 36
2 292 10
2 313 63
2 181 96
2 255 11
2 222 64
2 236 78
3 208 4
3 215 54
3 277 33
3 188 16
3 196 6
3 180 8
3 274 88
3 174 44
3 231 79
3 281 98
3 300 53
3 297 46
4 232 18
4 189 23
4 190 60
4 228 48
4 257 85
4 256 88
4 264 49
4 161 18
4 231 41
4 260 70
4 263 15
5 191 51
5 204 53
6 232 86
6 257 48
6 309 2
6 234 92
6 295 61
6 273 6
6 259 50
6 207 2
6 238 87
6 305 29
6 178 41
7 287 35
7 230 80
7 260 94
7 208 94
7 204 19
7 297 70
7 302 95
7 263 39
7 283 52
7 273 95
8 285 80
8 291 16
8 282 75
8 297 61
8 274 77
8 174 8
8 173 61
8 164 46
8 296 38
8 313 33
8 262 39
8 293 82
8 226 62
8 162 20
9 292 59
9 199 86
9 303 51
9 309 19
9 272 93
9 238 3
9 319 45
9 194 30
9 160 94
9 215 20
9 290 14
9 214 6
9 221 93
9 178 54
10 304 98
10 312 71
10 268 74
10 164 76
10 311 98
10 282 57
10 195 6
10 192 32
10 224 27
10 300 32
10 202 84
11 185 97
11 257 89
11 288 55
11 302 50
11 202 95
11 303 2
11 169 52
11 223 18
11 300 75
11 283 36
11 205 33
12 291 19
12 248 77
12 297 45
12 274 49
12 279 50
13 270 51
13 234 21
13 294 56
13 313 48
13 309 72
14 277 15
14 317 8
14 162 48
14 170 66
14 164 59
14 270 63
14 245 83
14 291 6
14 196 14
14 207 27
14 168 60
14 223 20
14 191 35
14 232 96
15 230 14
15 212 90
15 274 80
15 288 99
15 180 18
15 266 61
15 221 87
15 192 18
15 222 19
16 240 66
16 233 52
16 181 96
16 190 31
16 287 50
16 297 7
16 191 55
16 267 12
16 309 71
16 184 83
16 204 12
16 301 82
16 319 81
16 219 8
17 198 83
17 234 36
17 171 39
18 239 69
18 234 13
18 243 61
18 206 9
18 275 73
18 199 98
18 182 43
18 180 49
19 289 36
19 193 60
19 216 70
20 259 22
20 185 39
20 244 86
20 196 84
20 223 96
20 260 88
20 228 81
20 229 14
20 296 62
20 275 33
20 201 34
20 208 98
21 249 58
21 212 16
21 215 88
21 259 36
21 301 23
22 209 14
22 267 32
22 303 82
22 231 96
23 187 63
23 226 78
23 310 92
23 265 74
23 277 57
23 167 10
23 298 93
23 276 53
23 288 54
23 239 81
23 201 15
23 294 46
23 312 84
24 262 89
24 175 33
24 278 97
24 201 27
24 317 85
24 231 92
24 270 26
24 289 69
24 285 74
24 245 7
24 308 35
24 160 15
25 177 3
26 274 92
26 247 84
26 169 63
26 317 21
26 269 35
26 282 4
26 272 77
26 289 74
26 297 59
26 245 60
26 240 93
27 208 11
27 238 40
27 240 79
27 266 88
27 166 61
