760 2928
1 648 64
1 656 30
2 689 48
2 678 38
2 623 98
2 400 51
2 397 48
3 401 30
3 722 58
3 703 80
3 533 50
3 624 71
3 436 62
3 712 34
3 677 30
4 691 91
4 517 45
4 407 41
4 486 18
4 608 60
4 548 73
4 526 31
4 603 98
4 717 85
4 587 66
4 705 31
4 620 29
5 473 64
5 550 97
6 419 93
7 639 50
7 737 86
7 426 77
7 420 94
7 510 47
7 474 68
7 562 15
7 466 53
7 461 63
7 680 98
7 645 3
7 720 78
8 456 30
8 506 72
8 727 10
8 757 2
8 522 27
8 760 15
8 542 35
8 428 14
8 699 99
8 544 69
8 455 70
8 666 45
9 453 66
9 701 34
9 742 31
9 629 63
9 533 72
9 513 68
9 586 23
9 518 84
10 701 32
10 630 64
10 652 30
11 693 63
12 523 94
12 468 68
12 606 86
12 718 62
12 758 77
12 682 91
12 629 77
12 494 19
12 453 58
12 477 95
12 408 1
12 401 27
12 638 75
13 700 64
13 574 4
13 732 14
13 514 29
13 697 84
13 402 94
13 622 80
13 485 17
13 592 32
13 528 29
14 515 14
14 528 37
14 383 52
14 566 80
14 478 95
14 485 76
15 447 18
15 618 46
15 666 65
15 612 43
15 698 46
15 497 8
16 652 58
16 584 29
16 587 73
16 669 37
16 533 8
16 505 91
16 493 51
16 709 86
16 648 70
16 514 33
16 507 4
16 659 87
17 450 8
17 672 64
17 443 9
17 418 55
17 636 48
17 459 70
18 624 49
18 535 46
18 627 62
18 689 40
18 736 73
18 753 26
18 653 26
18 714 11
18 401 82
19 469 43
19 637 40
19 615 49
19 606 36
19 426 84
19 578 29
19 415 57
19 576 45
19 440 85
19 403 56
19 401 47
19 567 86
19 640 88
19 630 66
20 580 46
20 726 58
20 446 80
21 555 33
21 628 64
21 736 73
21 619 31
21 671 67
21 426 63
21 497 98
22 659 94
22 694 93
22 540 99
22 612 46
22 539 19
22 689 55
22 684 47
22 426 12
22 631 97
22 424 9
22 674 9
22 405 46
22 474 22
22 409 96
23 577 20
23 437 58
23 566 50
23 438 19
23 655 23
23 758 99
23 630 1
23 537 84
23 407 60
24 558 80
24 606 17
24 477 81
24 494 92
24 399 92
24 704 61
24 561 38
24 689 52
24 621 75
25 643 77
25 660 50
25 551 42
25 622 90
25 639 30
25 717 12
26 568 26
26 536 30
26 433 9
26 422 36
26 443 89
26 527 80
26 406 58
26 539 99
26 563 36
27 748 84
27 603 14
27 721 7
27 410 23
27 537 12
28 405 45
28 742 63
28 463 97
28 587 10
28 692 33
28 613 20
29 494 30
29 476 38
29 614 62
29 653 55
30 678 51
30 646 59
30 705 57
30 559 33
30 698 68
30 554 71
30 442 55
30 381 29
30 734 29
30 546 39
30 496 92
30 460 93
30 452 90
30 716 65
31 599 95
31 573 80
31 467 23
31 661 17
31 487 46
31 486 9
31 526 79
31 641 55
32 511 15
32 653 40
32 716 31
32 436 15
32 700 52
32 707 32
32 589 58
33 445 10
33 622 81
33 677 88
33 541 68
33 570 53
33 665 85
33 548 30
33 728 23
33 536 25
33 540 31
34 626 64
34 383 29
34 516 84
34 737 77
34 397 83
34 642 19
34 681 52
34 390 72
34 714 33
34 547 15
35 532 52
35 500 96
35 445 13
35 384 92
35 568 54
35 661 76
35 487 95
35 706 44
35 415 17
35 600 3
36 587 54
36 387 19
36 474 24
36 680 71
36 438 19
36 384 57
36 562 4
36 494 25
36 519 37
36 710 80
36 747 65
36 667 58
37 553 98
38 676 86
38 699 81
38 555 79
38 399 94
38 698 77
38 636 31
38 467 21
38 591 79
38 470 42
38 558 20
38 477 17
38 566 6
38 478 13
38 647 69
38 622 96
39 506 14
39 401 77
39 719 89
39 557 85
39 509 7
39 643 22
39 478 76
39 585 46
39 678 6
40 601 13
40 408 58
40 666 27
40 546 15
40 593 27
40 430 36
40 591 53
40 573 50
40 745 94
41 532 98
41 396 26
41 662 12
41 412 74
41 500 81
41 557 19
41 385 13
42 721 95
42 578 24
42 465 13
42 607 99
42 658 7
43 622 65
43 646 7
43 437 88
43 757 8
43 627 11
44 602 60
44 731 91
45 490 79
45 416 51
45 440 76
45 685 10
46 725 35
46 427 74
46 736 82
46 665 19
46 662 5
46 454 6
46 440 53
46 490 7
46 499 66
46 688 67
46 438 12
46 713 14
46 639 43
47 624 85
47 481 40
47 503 95
47 754 70
47 510 72
47 547 11
47 685 98
47 707 64
47 595 46
47 706 99
47 712 48
47 562 52
47 676 38
48 756 8
48 440 16
48 632 75
48 460 62
48 538 70
48 675 43
48 602 23
49 706 17
49 584 76
49 440 1
49 512 99
49 528 99
49 510 9
49 699 89
49 675 71
50 626 7
50 487 33
50 381 40
50 747 54
50 423 92
50 690 45
50 519 22
51 398 71
52 522 64
52 719 21
52 711 8
53 638 41
53 574 78
53 707 46
53 692 89
53 758 74
53 461 35
54 580 66
54 709 67
54 639 98
54 704 37
54 429 31
54 687 5
54 487 97
54 553 68
55 625 91
55 656 27
55 412 10
55 558 40
55 462 96
55 455 71
55 675 64
55 566 21
56 510 27
56 493 57
56 460 13
56 520 59
56 622 93
56 461 60
56 602 93
56 756 86
56 457 44
56 562 11
56 698 41
56 581 63
56 578 3
56 702 45
57 736 70
57 427 86
57 539 26
57 502 65
57 424 33
57 754 41
57 384 91
57 413 34
57 589 75
58 569 29
58 626 42
58 688 86
58 533 1
58 427 19
58 564 12
58 660 32
58 522 68
58 738 50
59 729 43
59 480 20
59 440 51
59 468 88
59 558 77
59 483 15
59 434 41
59 610 7
59 685 73
59 615 12
60 428 93
60 715 21
60 578 64
60 582 35
60 416 65
60 677 47
60 554 56
60 522 24
60 720 14
60 506 32
60 460 38
60 632 23
60 682 30
60 433 93
60 595 82
61 603 84
61 411 17
61 759 8
61 419 59
61 440 75
61 600 74
61 454 13
61 626 43
61 636 91
61 747 20
61 451 83
61 704 93
62 701 82
62 535 10
62 489 11
62 734 24
62 620 27
62 522 67
62 672 79
62 490 41
62 712 55
62 391 64
62 648 8
62 486 21
62 381 54
63 503 62
64 609 88
64 519 18
64 415 37
64 723 13
64 569 20
64 592 89
64 580 58
64 686 7
64 576 92
64 680 98
64 588 34
65 712 47
65 706 98
65 429 38
65 606 80
65 610 78
65 580 73
65 400 15
65 732 82
65 658 53
65 443 74
66 684 14
66 564 4
66 651 8
66 400 11
66 491 55
66 693 50
66 440 53
66 582 27
66 712 20
66 738 10
66 408 86
66 609 5
67 742 13
67 514 85
68 715 94
68 563 6
68 539 79
68 700 1
68 694 93
69 539 36
69 386 75
70 423 17
70 637 13
70 561 90
70 759 79
70 531 69
70 678 42
70 712 60
70 457 77
70 504 91
70 420 93
70 385 39
70 701 2
70 560 87
70 576 74
71 621 15
71 387 30
71 690 2
71 734 64
71 679 39
71 581 6
71 570 79
71 629 73
71 447 88
71 671 47
71 398 42
72 500 86
72 503 52
72 738 85
72 653 72
72 406 93
72 646 15
72 438 88
73 437 18
73 639 98
73 583 97
74 441 90
74 456 18
74 533 32
74 673 86
74 702 9
74 509 92
74 549 50
74 535 28
75 656 17
75 460 48
75 688 4
75 481 26
75 565 12
75 468 80
75 521 76
75 613 78
75 389 36
75 495 54
75 469 31
75 514 96
75 509 44
75 593 24
75 714 43
76 527 37
76 740 82
76 436 89
76 503 74
76 507 5
76 587 97
77 564 78
77 510 50
77 674 83
77 603 88
77 429 77
77 658 24
77 687 13
77 698 69
77 503 77
77 623 31
77 562 13
