193 847
1 130 94
1 192 62
1 105 63
1 159 75
1 136 89
1 161 20
1 126 11
1 168 62
1 99 73
1 180 84
1 128 68
1 106 84
2 186 43
2 152 55
2 118 13
2 133 7
2 129 28
2 163 2
2 154 56
2 124 32
2 160 21
2 166 33
2 173 9
2 99 52
2 131 81
3 189 89
3 146 92
3 100 46
3 190 5
4 145 49
4 180 83
4 178 28
4 168 43
4 146 54
4 192 83
4 98 1
4 102 68
4 193 25
5 159 98
5 114 8
5 138 17
5 156 3
5 188 65
5 126 87
5 144 26
6 123 9
6 102 87
6 128 29
6 180 2
6 187 90
6 156 18
6 159 15
7 164 52
7 145 74
7 103 39
7 130 61
7 125 53
7 110 12
7 137 93
7 165 99
7 133 27
7 159 65
7 177 58
7 153 25
7 118 2
8 165 40
8 103 42
8 156 89
8 155 72
8 169 13
8 130 38
8 154 4
8 160 4
8 99 48
9 145 16
9 114 19
9 193 68
9 185 21
9 109 26
9 181 72
9 100 3
9 127 63
9 151 44
9 187 15
9 113 31
10 100 68
10 97 76
10 115 68
10 119 15
10 122 22
10 161 47
11 166 57
11 163 31
11 177 98
11 161 80
11 112 52
11 180 44
11 193 40
11 101 86
11 116 86
11 131 67
12 137 98
12 128 57
12 162 89
12 140 52
12 185 15
12 120 12
12 166 4
12 142 59
12 147 21
12 190 93
12 161 33
12 122 85
12 167 21
13 167 97
13 152 64
13 154 21
13 150 44
13 107 93
13 128 33
13 192 63
13 132 73
14 97 74
14 162 51
14 146 66
14 177 80
14 101 73
14 109 5
14 176 67
14 178 63
14 190 74
14 160 28
14 179 35
14 161 40
14 154 6
15 189 4
15 147 7
16 110 55
16 164 62
16 101 17
16 138 57
16 112 73
16 187 10
16 158 94
16 141 28
16 159 15
16 120 72
16 153 10
17 190 2
17 172 17
17 139 31
17 120 1
17 167 46
17 182 53
17 137 23
18 110 93
18 176 25
18 125 7
18 98 23
18 118 71
18 162 42
19 191 7
20 155 36
20 154 95
20 147 46
20 178 65
20 161 97
20 179 45
20 152 16
20 146 93
21 116 57
21 185 66
21 165 81
21 132 77
21 115 75
21 167 90
21 103 64
21 104 79
21 183 23
22 111 52
22 180 9
22 118 63
22 159 3
22 134 51
22 169 33
22 151 74
22 119 81
22 110 81
22 165 18
22 189 12
22 104 79
22 140 1
23 101 32
23 159 90
23 102 74
23 153 51
23 125 37
23 186 14
23 181 49
23 167 62
23 111 17
23 162 27
23 146 94
23 164 9
23 171 59
23 157 65
23 151 20
24 110 69
24 173 77
24 113 32
24 177 30
24 158 45
24 133 83
24 189 71
24 106 63
24 107 78
24 157 4
24 139 85
24 131 63
24 181 72
24 120 84
25 121 16
25 136 28
25 111 4
25 105 14
25 97 57
25 145 34
25 154 90
25 190 3
25 124 25
25 109 54
25 104 51
25 182 30
26 173 60
27 152 35
27 116 82
27 113 69
27 185 94
27 157 91
27 128 68
27 162 54
27 164 13
27 186 5
28 115 86
28 126 82
28 138 34
28 132 17
28 123 60
28 139 28
28 162 96
29 143 48
29 188 52
29 159 51
29 116 77
30 146 78
30 126 2
30 192 99
30 122 90
30 100 94
30 127 3
30 98 31
30 180 30
30 112 66
31 104 53
31 185 77
31 158 79
31 105 15
31 142 24
32 105 37
32 97 81
32 135 10
32 161 9
32 179 93
32 171 94
33 148 18
33 116 71
33 157 12
33 138 41
33 109 22
33 105 80
33 122 40
33 187 73
33 190 62
33 166 7
33 104 77
33 176 3
33 132 99
34 160 53
34 141 81
34 181 34
34 124 82
34 151 79
34 117 99
34 190 88
34 132 37
34 170 25
34 174 46
34 123 51
35 105 9
36 158 4
36 174 19
36 149 93
36 163 24
36 169 47
36 144 86
36 141 39
36 102 58
36 136 56
36 183 60
36 172 7
37 107 89
37 116 58
37 151 69
37 123 15
37 163 62
38 150 57
38 147 67
38 133 59
38 125 75
38 178 75
38 113 79
39 176 62
39 111 42
39 108 4
39 97 98
39 137 31
39 125 10
39 113 5
40 134 58
40 103 92
40 181 25
41 154 60
41 101 33
41 192 19
41 135 61
42 127 47
42 154 50
42 121 15
42 151 20
42 120 39
42 97 44
42 184 43
42 136 93
42 137 75
42 105 44
42 124 25
42 112 11
43 115 85
43 160 27
43 125 79
43 157 58
43 154 87
43 169 75
44 171 34
44 143 24
44 104 57
44 188 51
44 99 21
44 113 49
44 116 56
44 119 30
44 139 53
44 178 98
44 145 67
44 149 81
45 145 29
45 120 26
45 185 50
45 182 53
45 152 16
45 110 8
45 118 53
45 154 39
45 193 37
45 117 31
45 98 36
46 189 69
46 191 67
46 141 59
46 120 74
47 98 21
47 178 24
47 147 78
47 127 78
47 149 35
47 104 38
47 175 84
47 162 99
47 191 94
47 153 4
48 168 95
48 114 30
48 184 66
48 189 64
48 136 10
48 134 90
48 169 45
48 98 26
48 155 93
49 113 16
49 143 98
49 181 60
49 102 32
49 98 11
49 114 72
49 127 6
49 97 48
50 101 39
50 126 3
50 132 87
50 143 88
50 135 84
50 167 61
50 155 74
50 130 36
50 145 6
50 129 75
50 149 21
50 157 33
50 137 43
51 111 44
51 177 27
51 106 55
51 187 50
51 175 20
51 152 77
51 119 86
51 139 75
51 158 28
51 102 40
52 131 91
52 160 44
52 121 73
52 148 44
52 184 75
52 144 60
52 161 91
52 166 67
52 149 6
52 139 30
52 176 90
52 137 46
53 163 96
53 172 8
53 135 16
53 146 12
53 122 68
53 98 91
53 150 28
53 103 4
53 120 16
54 114 24
54 105 92
54 134 50
54 115 71
54 185 72
54 158 5
54 155 82
54 161 90
54 126 94
54 100 19
54 104 72
54 131 11
54 176 62
55 179 96
55 182 45
55 109 11
55 165 18
55 105 98
55 98 76
55 162 14
55 133 8
56 177 15
56 187 4
56 132 53
56 101 98
56 125 30
56 136 48
56 129 34
56 130 9
56 175 10
56 106 94
56 142 48
57 105 25
57 187 25
57 172 67
57 146 51
57 155 24
57 138 72
57 153 4
58 137 55
58 110 10
58 132 76
58 111 12
58 116 11
58 112 18
58 136 36
58 98 34
58 103 12
58 108 70
58 174 1
58 162 50
58 125 92
59 130 52
59 168 89
59 161 9
59 98 9
60 173 89
60 169 96
60 136 72
60 150 43
60 156 57
60 112 48
60 187 82
60 146 85
61 180 24
61 147 25
61 132 86
61 120 38
61 99 29
61 189 94
61 185 87
61 181 46
61 187 95
61 122 21
61 110 5
61 114 31
61 136 4
61 105 92
62 141 36
62 124 63
62 122 95
62 143 37
62 121 64
62 139 8
62 172 60
63 137 3
63 108 95
63 107 35
63 162 17
63 167 59
63 181 61
63 169 27
63 193 99
63 123 61
63 160 98
63 146 62
63 111 94
63 149 27
63 151 87
64 130 92
64 142 49
64 175 96
64 136 83
64 182 76
64 124 14
64 134 5
64 160 96
64 193 32
65 129 85
65 183 77
66 121 6
66 141 97
66 105 61
66 153 10
66 189 47
66 109 21
66 185 84
67 114 75
67 97 26
67 115 22
67 122 29
67 180 52
68 183 22
68 187 70
68 180 33
68 166 61
68 157 46
68 109 35
68 184 22
69 190 42
69 148 37
69 149 77
69 177 5
69 167 44
69 98 14
69 168 99
69 172 54
69 136 87
69 106 94
69 176 55
69 135 6
69 102 64
69 103 49
70 139 39
70 167 53
70 103 64
70 113 66
70 141 90
70 156 14
70 111 78
70 98 77
70 170 20
70 145 1
70 166 66
70 109 63
70 133 97
71 123 74
71 129 14
71 130 44
71 144 52
71 108 59
71 101 62
71 136 10
71 125 44
71 115 41
71 122 28
72 119 92
72 173 17
72 112 96
72 101 47
72 109 67
72 178 97
72 181 80
73 185 70
73 124 17
73 183 64
73 102 4
73 168 82
73 146 17
73 131 69
73 134 94
73 147 55
73 104 21
73 119 44
73 125 65
73 155 18
73 135 76
74 177 39
74 143 80
74 102 16
74 151 25
74 188 40
74 185 43
74 134 42
74 110 96
74 149 44
74 174 55
74 166 5
74 119 98
75 192 26
75 191 71
75 158 49
75 160 93
75 179 67
75 118 12
75 142 80
75 129 39
75 134 31
75 123 49
75 155 98
75 171 94
76 183 92
76 118 96
76 190 75
76 191 58
76 179 4
76 177 41
76 97 66
76 129 79
76 151 23
76 103 52
77 187 54
77 193 37
77 147 80
77 110 22
77 131 27
78 99 54
78 123 39
78 148 74
78 136 73
79 139 10
79 152 98
79 140 84
79 133 90
79 187 98
79 117 46
80 114 62
80 121 54
80 145 32
80 186 84
80 152 79
80 176 46
80 181 89
80 135 81
80 177 22
81 136 33
81 151 43
81 134 68
81 185 84
81 119 92
81 188 3
81 116 88
81 100 26
81 99 75
81 153 74
82 119 18
82 122 13
82 129 14
82 172 45
82 134 85
82 148 26
82 143 99
82 184 57
82 150 76
82 183 89
82 131 96
83 163 9
83 170 6
83 169 76
83 99 12
83 117 42
83 172 86
83 138 34
83 112 94
83 182 44
83 165 7
84 111 64
84 182 55
84 115 59
84 148 89
84 110 83
84 192 85
84 121 55
84 136 81
84 180 70
84 188 21
85 112 72
85 110 9
85 115 17
85 125 81
85 134 34
85 144 49
85 123 10
85 169 47
85 102 58
85 187 79
85 164 88
85 143 13
85 186 92
85 192 26
86 154 25
86 138 37
86 176 91
86 148 72
87 115 51
87 184 17
87 116 54
87 97 32
87 129 31
87 185 68
87 126 53
87 144 57
88 171 55
88 175 55
89 180 2
89 104 41
89 154 44
89 110 75
89 171 7
89 134 68
89 138 24
89 97 99
89 106 89
89 188 95
89 144 78
89 132 93
90 103 76
90 122 87
90 112 37
90 154 64
90 139 18
90 102 51
90 137 63
90 144 33
90 191 65
90 120 46
91 124 94
91 102 82
91 152 30
91 191 53
91 122 66
91 182 41
91 113 77
91 183 49
91 131 28
91 167 76
91 185 93
91 161 54
91 140 45
91 160 18
92 106 35
92 145 13
92 190 7
92 165 24
92 158 2
92 162 26
93 100 48
93 129 96
93 152 94
93 128 58
93 169 41
93 134 67
93 123 95
93 183 67
93 177 50
93 155 3
93 179 93
93 166 22
93 175 90
94 169 56
94 117 46
94 171 62
94 155 46
94 98 54
94 188 3
94 97 83
95 144 22
95 110 40
95 172 68
95 157 2
95 128 99
95 193 22
96 123 43
96 124 19
96 159 29
96 134 5
96 167 45
96 187 40
96 127 32
96 178 40
96 110 97
96 190 98
96 140 87
96 113 71
96 104 13
7 58 99
