938 3531
1 839 76
2 530 54
2 477 62
2 552 94
2 491 49
3 642 68
3 800 48
3 536 63
3 715 54
3 612 26
3 547 83
3 575 61
4 736 97
4 810 51
4 874 15
4 927 44
4 782 37
4 900 35
4 824 72
4 833 61
4 819 36
4 576 52
4 519 22
5 501 37
5 700 2
5 470 81
5 736 87
5 783 76
5 720 29
5 620 9
5 475 99
5 570 85
6 744 47
7 505 83
7 656 67
8 909 18
8 601 40
8 575 68
9 895 79
9 728 63
9 519 66
9 854 70
9 694 59
9 720 48
9 512 82
9 593 27
9 509 98
9 484 41
9 672 60
9 650 46
9 840 75
9 503 72
10 880 51
10 800 98
10 739 64
10 871 25
10 831 33
10 866 25
11 692 92
11 714 68
11 536 81
11 826 71
12 596 34
12 814 46
12 854 27
12 702 98
12 713 15
12 606 15
12 562 84
12 476 96
12 920 4
12 785 68
12 715 55
12 486 9
12 740 94
13 929 65
13 836 92
13 780 74
13 843 55
14 749 74
15 614 82
16 801 46
16 643 17
16 547 83
16 499 33
17 766 28
17 610 34
17 627 49
17 833 19
17 558 43
17 936 85
18 569 16
18 909 76
18 876 12
18 703 82
18 879 95
18 688 37
19 565 14
19 554 22
19 722 84
19 600 13
19 704 83
19 756 57
20 794 63
20 872 42
20 631 8
20 810 17
21 577 43
21 669 5
21 745 98
21 839 32
21 539 58
22 533 69
22 786 18
23 644 85
23 557 35
23 592 54
23 652 51
23 598 13
24 830 98
24 866 64
24 843 65
24 609 95
24 544 42
24 530 12
24 771 88
24 519 91
24 494 43
24 548 26
24 513 99
24 781 29
24 681 78
24 520 53
25 677 71
25 935 62
25 492 98
25 883 89
25 829 54
25 904 41
25 762 26
25 540 11
25 806 91
25 644 45
25 816 21
25 840 11
25 502 27
25 859 46
25 936 59
26 886 27
26 575 48
26 811 41
26 687 85
26 867 2
27 492 23
28 552 20
28 744 47
28 619 88
28 721 16
28 760 51
28 496 54
28 686 16
28 790 73
28 736 17
29 906 5
29 561 70
29 569 54
29 707 6
29 708 98
29 918 56
30 796 86
30 507 45
30 903 1
31 628 10
31 738 87
31 598 87
31 497 72
31 887 21
31 565 75
31 675 31
32 771 84
32 513 43
32 648 33
32 912 17
32 696 78
32 801 58
32 554 43
32 754 77
32 511 30
32 718 51
32 780 15
33 495 11
33 574 74
33 789 3
33 891 87
33 844 10
33 501 37
33 649 75
33 806 40
33 831 50
33 619 57
33 541 21
33 930 47
33 527 4
33 537 40
34 475 4
34 491 40
34 694 75
34 812 14
34 869 35
34 480 47
34 920 26
34 903 13
34 609 84
34 728 66
34 588 11
34 845 82
35 634 57
35 496 38
35 547 46
35 665 27
35 476 76
36 524 76
36 888 47
36 646 41
36 591 76
36 855 70
36 854 98
37 917 23
37 622 77
37 911 50
37 657 97
37 854 81
37 628 25
37 877 74
37 548 64
37 733 95
37 756 30
37 845 77
38 886 75
38 514 19
38 609 67
38 649 63
38 633 94
38 726 5
38 628 88
38 743 98
38 651 90
38 666 36
38 592 76
38 932 28
38 734 80
39 834 37
39 808 93
40 783 24
40 572 80
41 484 45
41 611 1
41 473 62
41 751 64
41 637 33
41 540 41
41 672 53
41 653 37
41 906 85
41 546 50
41 839 45
41 678 87
41 641 11
41 754 3
42 598 16
42 854 53
43 482 79
43 804 63
43 697 28
43 581 59
43 627 13
43 720 81
43 499 43
43 917 52
44 803 77
44 732 80
44 539 62
44 492 46
44 888 50
44 654 70
44 835 60
44 745 87
44 510 2
44 797 93
44 482 19
44 563 95
45 913 67
45 775 13
46 766 42
46 852 77
46 761 15
46 918 27
47 706 10
47 892 54
47 756 43
47 771 11
47 707 80
47 668 33
47 842 61
47 922 74
47 692 1
47 721 74
47 658 66
47 617 64
47 807 67
47 860 64
47 837 58
48 890 10
48 494 86
49 858 53
49 722 79
49 557 8
49 526 87
49 696 16
49 750 89
50 522 57
50 893 86
50 585 17
50 625 84
50 882 21
50 811 85
50 495 66
50 675 22
51 886 50
51 689 45
51 932 86
51 761 72
52 546 88
52 762 9
52 884 67
52 655 99
52 523 29
52 877 84
52 520 75
52 814 69
52 828 86
52 540 22
53 678 37
53 619 27
54 529 55
54 851 38
54 895 58
54 885 27
54 567 88
54 870 98
54 738 7
54 605 39
54 503 94
54 673 65
54 934 86
54 834 25
55 788 64
55 773 49
55 547 41
55 471 89
55 864 34
55 899 53
55 739 16
55 919 20
55 872 80
56 564 91
56 668 69
56 806 1
56 471 20
56 548 53
56 696 50
56 555 23
56 822 13
56 603 46
56 815 3
56 688 36
56 615 49
56 674 90
56 929 30
56 743 83
57 830 28
57 488 40
57 879 33
57 729 52
57 681 38
57 660 48
57 628 78
57 625 24
57 671 23
57 511 42
57 750 36
57 538 80
58 717 44
58 818 85
58 855 35
58 596 34
58 878 6
59 687 18
59 700 46
59 869 63
59 660 68
59 847 57
59 887 8
59 790 36
59 801 49
59 488 84
59 503 27
59 642 48
60 557 62
60 667 50
60 499 76
60 539 73
61 509 20
61 613 58
61 701 62
61 843 94
61 651 20
61 738 64
61 506 81
61 885 33
62 687 14
63 935 46
63 772 78
63 489 77
63 735 17
63 597 69
63 525 79
63 604 27
63 899 12
63 767 69
63 501 30
63 781 31
63 830 44
64 609 66
64 591 15
64 499 71
64 882 33
64 663 97
64 809 4
64 575 54
64 647 21
64 568 30
64 815 61
64 921 73
65 897 66
65 647 62
65 518 61
65 601 86
65 623 24
65 901 40
66 572 14
66 915 42
66 492 37
66 670 13
66 623 49
66 772 22
66 898 79
66 611 30
66 833 19
66 579 79
66 891 5
66 478 1
66 771 36
67 514 93
67 839 21
67 529 45
67 708 29
67 563 53
67 692 43
67 615 91
67 582 61
67 647 23
67 836 61
67 895 27
68 558 13
68 639 83
69 555 85
69 767 5
69 614 11
69 539 54
69 849 9
69 728 93
69 822 3
69 587 72
69 859 55
69 815 87
69 579 93
69 703 32
70 680 17
70 538 92
70 616 91
70 807 3
70 620 78
70 776 24
70 852 50
71 927 20
71 831 94
71 530 67
71 679 53
71 724 22
71 929 34
71 737 8
71 594 43
71 713 33
72 683 78
72 728 91
72 733 81
72 747 10
73 747 1
73 877 66
73 860 37
73 551 74
73 631 20
73 721 64
73 609 70
73 832 12
73 922 98
74 886 64
74 840 39
74 579 33
74 690 52
74 558 97
74 825 36
74 721 50
74 726 99
74 540 58
74 566 45
74 875 37
74 554 77
74 798 92
74 595 89
74 737 18
75 932 52
75 616 89
75 698 21
76 913 2
76 874 50
76 871 69
76 726 93
76 808 64
76 868 7
76 699 84
76 694 32
76 690 51
76 495 55
76 788 18
76 938 83
77 690 15
77 776 54
77 558 39
