504 1990
1 451 54
1 475 7
1 425 93
1 254 58
1 260 87
1 433 41
1 332 34
2 304 71
2 379 75
2 312 4
2 498 53
3 455 16
3 294 92
3 426 35
3 346 38
3 267 35
3 366 51
3 349 39
3 449 61
3 403 79
3 437 56
3 288 89
3 453 14
3 324 58
3 497 46
3 353 11
4 467 98
4 305 89
4 503 67
5 442 4
5 382 59
5 327 53
5 428 42
5 261 72
5 422 63
5 460 14
5 328 48
6 492 2
6 264 30
6 354 69
6 468 16
6 305 71
6 450 61
6 442 14
6 265 28
6 448 31
6 487 52
6 504 92
6 272 58
6 254 92
7 493 20
7 471 82
7 311 96
7 361 89
7 339 63
8 266 65
8 417 92
8 260 36
8 500 12
8 365 77
8 305 43
8 325 44
8 471 4
8 502 71
8 338 45
8 349 1
8 410 74
8 274 20
8 483 72
9 425 25
9 438 87
9 490 50
9 271 9
9 299 91
9 416 64
9 278 85
9 323 28
9 503 1
10 440 31
10 309 16
10 339 58
10 462 6
10 454 31
10 314 74
10 374 84
11 457 77
11 328 56
11 257 53
11 359 9
11 355 97
11 253 21
11 377 12
12 267 89
12 362 53
12 390 27
12 347 72
12 503 67
12 276 89
12 415 69
12 320 27
12 285 57
12 326 32
12 342 20
12 292 34
12 313 6
12 492 70
13 441 73
13 501 5
13 503 26
13 369 77
13 268 38
13 385 91
13 293 5
13 389 96
13 288 19
14 423 37
14 278 13
14 339 29
15 331 87
15 387 67
15 271 44
15 427 21
15 445 12
15 263 75
15 413 5
15 437 75
15 408 60
15 368 56
16 399 65
16 271 92
16 429 18
16 381 38
16 476 31
16 334 4
16 295 58
16 469 27
16 434 86
16 320 97
17 357 69
17 388 14
17 361 5
17 343 51
17 479 28
17 478 31
17 354 60
18 332 29
18 503 7
18 328 93
18 405 34
19 443 90
19 323 59
19 370 39
19 372 3
19 482 3
19 489 83
19 257 36
19 345 21
19 388 45
19 457 30
19 374 30
19 366 11
19 368 17
20 316 40
21 380 34
21 313 59
21 409 99
21 352 61
21 473 2
21 283 38
21 388 92
21 318 51
21 355 15
21 288 59
21 440 74
21 336 63
21 350 93
22 419 93
22 323 80
22 371 15
23 442 75
23 406 68
23 468 67
23 428 22
23 492 74
23 450 33
23 316 79
23 270 36
23 473 29
23 435 21
23 481 23
23 364 6
23 470 41
24 356 68
24 457 40
24 442 4
25 306 87
25 489 12
25 413 93
25 439 71
25 305 61
25 269 68
25 446 6
25 302 55
25 425 42
25 500 40
25 353 45
26 303 79
26 500 28
26 397 39
27 415 89
27 496 42
27 457 41
27 326 30
27 464 54
28 456 61
28 314 44
28 457 95
29 379 66
29 429 1
29 474 80
29 298 63
29 498 32
30 482 81
30 405 16
30 317 86
30 491 10
30 282 46
31 415 20
31 411 71
31 299 76
31 400 82
31 396 99
31 274 9
31 373 54
31 397 7
31 441 63
31 485 13
31 472 79
31 379 35
32 504 87
32 368 1
32 463 8
32 270 90
32 286 31
32 351 81
32 487 65
33 394 11
33 270 14
33 333 78
33 380 60
33 255 91
33 313 45
33 403 92
33 435 91
33 411 97
33 293 36
33 449 24
33 299 39
34 317 56
34 397 30
35 446 98
35 313 59
35 394 57
35 399 63
35 461 8
35 326 42
35 423 32
35 386 76
35 336 48
35 366 97
36 457 32
36 436 16
36 489 32
37 269 14
37 281 80
37 320 55
37 268 42
37 271 51
37 356 35
37 336 21
37 290 99
37 302 32
37 314 42
37 360 12
37 435 84
38 458 37
38 341 7
39 378 17
39 355 57
39 410 71
39 426 40
39 337 73
39 500 24
39 313 5
39 260 88
39 461 41
40 438 51
40 452 27
40 462 23
40 388 39
40 458 33
40 362 35
40 465 66
40 397 80
41 503 28
41 501 75
42 416 14
42 342 79
42 481 12
42 356 43
42 349 93
42 400 73
42 470 5
42 493 35
43 382 31
43 277 67
43 299 18
43 427 46
43 355 78
43 278 71
43 315 35
44 274 15
44 473 20
44 313 76
44 312 58
44 402 58
44 423 92
