415 1608
1 339 92
1 274 13
1 363 32
1 216 28
1 286 47
1 279 99
1 323 67
1 215 68
2 216 43
2 367 47
2 314 90
2 291 89
2 301 11
2 399 9
2 319 12
2 413 94
2 271 47
2 248 14
2 406 13
2 365 23
2 230 68
2 289 31
3 274 98
3 401 28
3 389 37
3 400 84
3 362 84
3 312 44
3 276 49
4 360 4
4 358 81
4 293 92
4 334 73
4 332 78
4 215 81
4 299 55
4 267 20
4 372 16
4 401 60
4 398 78
4 318 1
5 241 25
5 355 19
5 332 94
5 296 13
5 260 19
5 312 21
5 254 25
6 368 76
6 316 40
6 400 21
6 271 99
6 357 97
6 300 84
7 339 23
7 269 61
7 296 15
7 356 5
7 408 90
7 370 62
7 349 16
7 216 23
8 402 20
8 405 39
8 387 66
8 364 98
8 347 16
9 245 32
9 307 28
9 397 56
9 390 75
9 368 31
9 241 54
9 275 35
9 273 23
9 259 44
9 379 13
9 328 4
9 278 15
9 405 19
9 393 63
9 349 60
10 274 67
10 414 9
10 409 83
10 344 81
10 310 95
11 249 88
11 326 56
11 346 20
11 308 41
11 347 15
11 266 26
11 309 97
11 271 63
12 305 77
12 358 5
12 375 79
12 278 29
12 301 15
12 290 3
12 383 89
12 348 97
12 272 21
12 271 64
13 244 89
13 392 46
13 287 62
13 299 62
13 359 78
13 238 48
13 340 11
13 341 89
13 339 71
13 388 99
13 371 56
13 211 55
13 305 11
13 349 55
13 265 84
14 251 4
14 268 28
14 310 76
14 216 8
14 379 16
14 404 60
15 231 5
15 336 56
15 237 71
16 255 46
16 395 40
16 306 33
16 274 74
16 344 1
16 280 17
16 314 74
16 275 62
16 273 47
17 255 45
17 364 93
17 316 36
18 384 33
18 348 27
18 368 78
18 350 71
18 355 30
18 278 26
18 345 55
18 243 98
18 219 8
18 339 22
19 377 94
19 262 24
19 240 45
19 256 11
19 352 75
19 264 14
20 329 89
20 332 6
20 292 4
20 361 85
20 240 89
20 321 91
20 234 16
20 346 39
20 407 16
20 281 36
20 239 89
20 412 54
21 410 25
21 290 93
21 411 9
21 264 65
21 295 62
21 297 48
21 397 71
21 375 1
21 392 97
22 384 36
23 403 85
23 383 35
23 225 50
