207 775
1 180 5
1 113 33
1 175 25
1 154 75
1 144 74
1 108 34
1 145 44
1 155 91
1 193 64
1 173 40
1 172 51
1 179 51
1 111 30
2 169 80
2 178 61
2 173 31
2 110 86
2 130 24
2 121 51
2 203 20
2 189 13
2 165 76
3 189 23
3 139 77
3 202 24
3 188 89
3 177 44
3 123 89
3 157 92
3 207 20
3 165 5
3 195 48
3 136 78
3 199 62
4 110 4
4 107 60
4 157 72
4 118 52
4 156 71
4 122 7
4 121 43
4 170 1
4 183 42
4 195 32
4 176 73
4 191 53
4 178 53
5 118 93
5 194 75
5 196 29
5 151 20
5 127 43
5 110 17
5 160 42
5 109 68
5 203 28
6 119 10
6 179 47
6 188 52
6 124 85
6 194 89
6 146 54
6 182 98
6 123 44
6 117 35
6 149 4
6 174 72
7 181 67
7 171 76
8 122 2
8 200 59
8 104 34
8 140 52
8 151 45
8 133 76
8 105 13
8 180 35
8 191 90
8 199 4
8 192 71
9 188 37
9 158 51
9 205 15
9 161 64
9 133 99
9 141 61
9 150 32
9 149 36
9 197 94
9 110 76
10 112 50
10 194 25
10 158 1
10 149 86
10 176 18
11 187 89
11 177 2
11 163 97
12 141 97
12 116 70
12 202 80
12 155 85
12 175 17
12 149 73
13 151 69
13 107 86
13 196 91
13 161 71
13 110 65
13 142 56
13 173 93
13 120 19
13 144 44
13 180 81
13 135 49
14 131 38
14 133 40
14 193 35
14 178 44
14 132 73
15 182 71
15 163 37
15 108 73
15 171 1
15 116 52
15 118 34
15 151 34
15 120 66
16 167 28
16 186 87
16 173 12
16 104 37
16 162 93
16 206 34
16 193 91
16 122 52
16 180 35
16 106 41
16 155 94
16 133 14
17 186 70
17 111 60
17 146 70
17 133 39
17 113 82
17 112 31
17 130 81
17 128 19
17 127 38
17 115 79
17 175 50
17 126 66
17 147 53
18 184 24
18 147 98
18 201 43
18 199 12
18 157 17
18 135 22
19 166 36
19 111 53
19 134 25
19 179 44
19 133 78
20 175 44
20 205 56
20 129 26
20 112 10
20 197 90
20 134 97
20 127 4
21 109 98
21 179 41
21 190 31
21 142 4
21 111 12
21 166 66
21 162 35
21 161 18
21 137 21
21 139 53
21 153 15
22 137 29
22 112 48
22 164 38
22 139 46
22 206 84
22 159 70
22 123 36
23 116 48
24 187 40
24 172 19
24 163 19
24 130 59
24 206 61
24 106 45
24 185 16
24 200 92
24 123 94
25 179 27
25 175 6
25 115 72
25 160 29
25 149 40
25 177 76
25 198 51
25 108 25
26 204 23
26 144 21
26 178 86
26 201 76
26 133 76
26 172 98
26 120 2
26 155 82
27 135 38
27 175 96
27 172 96
27 108 40
27 167 98
27 132 72
27 163 56
27 146 73
27 106 43
28 163 57
28 159 84
29 146 79
29 143 82
29 202 70
29 174 58
29 169 95
29 205 74
29 108 41
29 198 91
29 133 16
30 119 80
30 155 86
30 121 88
30 112 71
30 179 87
