106 384
1 59 46
1 69 67
1 60 18
1 77 32
2 93 72
2 101 88
2 70 29
2 61 63
2 79 3
3 57 44
3 76 95
3 98 13
3 78 91
3 100 30
4 106 86
4 62 19
4 94 59
4 92 46
4 76 92
4 79 41
5 86 69
5 98 10
5 90 89
5 81 52
6 92 91
6 83 63
6 105 28
6 77 19
6 54 5
6 106 20
6 72 3
6 64 80
6 89 61
6 63 97
6 65 97
6 101 37
6 85 25
7 80 51
7 93 79
7 71 73
7 100 64
7 67 23
7 90 16
7 60 21
8 80 41
8 72 60
8 99 93
8 88 33
9 57 64
9 61 22
9 87 41
9 86 63
10 84 3
10 81 16
10 77 58
10 75 37
10 101 77
10 61 66
10 95 40
10 79 9
11 100 60
11 97 10
11 104 59
11 88 82
11 79 42
11 69 15
11 105 51
11 76 93
12 59 33
12 85 50
12 70 94
12 79 9
12 58 67
12 61 20
12 72 76
12 57 47
12 81 94
12 68 68
13 104 12
13 105 32
13 69 70
13 102 95
13 76 54
13 73 82
13 82 79
13 87 39
13 89 77
13 106 46
13 78 40
13 56 61
13 91 59
14 99 58
14 59 12
14 65 70
14 95 14
14 81 55
14 106 63
14 105 34
14 70 79
15 83 26
15 58 9
15 88 1
15 105 1
15 78 15
16 86 28
16 99 32
16 54 95
16 90 83
16 63 39
16 73 11
16 82 42
16 56 9
16 69 54
16 61 8
16 104 39
16 87 65
16 79 55
17 87 77
17 77 3
18 89 3
18 54 37
18 73 6
18 79 54
18 77 71
18 105 90
18 94 36
18 70 96
18 85 97
19 97 6
19 78 22
20 89 83
20 64 60
20 57 89
20 99 85
21 103 24
21 75 69
21 79 94
21 83 40
21 62 55
21 80 47
21 74 43
21 55 94
21 84 8
21 90 29
22 102 19
22 87 50
22 59 5
22 69 4
23 83 31
23 60 49
23 75 99
23 56 86
23 102 31
23 99 77
23 95 89
24 65 4
24 97 46
24 68 30
24 76 24
24 94 91
25 103 35
25 80 98
25 61 78
25 64 17
25 77 28
25 65 82
25 105 20
25 57 69
25 63 84
25 98 69
25 102 70
26 65 16
26 74 23
26 93 56
26 81 59
26 92 43
26 95 98
26 88 25
26 55 52
26 82 40
26 90 32
26 61 93
26 103 66
27 93 57
27 62 23
27 57 97
27 102 30
27 69 12
27 105 96
27 61 21
27 104 23
27 59 65
28 72 16
29 72 63
29 59 12
29 92 45
30 100 17
31 70 90
31 106 2
31 86 37
31 101 31
31 90 35
31 102 19
31 56 62
31 60 78
32 78 84
32 86 64
32 80 75
32 70 18
32 68 47
33 80 5
33 64 22
33 55 77
33 95 83
33 106 59
34 103 42
34 90 33
34 68 21
34 91 94
34 63 30
34 85 52
34 77 8
34 83 72
34 69 64
35 97 46
35 86 6
35 87 99
35 90 59
35 104 44
35 98 15
35 78 26
35 61 8
36 63 24
36 91 15
36 89 10
36 72 96
36 86 74
36 92 4
36 57 78
36 98 38
36 102 34
36 90 54
36 67 93
36 100 49
36 101 16
37 70 2
37 72 87
37 87 33
37 106 5
37 92 70
37 77 13
38 92 95
38 62 96
38 59 71
38 89 84
38 90 23
38 87 63
38 86 55
38 82 16
38 72 73
38 84 85
39 77 5
39 66 32
40 102 4
41 106 21
41 59 96
41 93 98
41 85 63
41 88 74
41 67 63
41 103 67
41 91 29
41 66 42
41 74 56
42 65 96
42 79 97
42 76 15
42 80 24
42 105 48
42 81 45
42 66 18
42 103 66
42 56 55
43 66 73
43 70 3
43 83 31
43 60 12
43 87 52
43 94 30
43 78 86
44 70 34
44 76 20
44 104 88
45 87 6
45 91 53
45 58 29
45 57 23
45 84 90
45 98 29
45 92 19
45 105 4
45 75 25
45 66 59
45 103 42
45 61 3
45 59 83
45 65 54
45 90 40
46 67 74
46 80 86
46 89 9
46 93 39
46 104 7
46 69 71
46 59 55
46 79 19
46 87 50
46 63 58
46 58 2
46 57 90
47 67 85
47 79 46
47 95 33
48 75 87
48 102 29
48 103 48
48 64 41
48 57 37
48 55 3
48 54 67
48 73 75
49 57 24
49 80 94
49 102 30
49 97 41
49 93 93
49 65 8
49 56 14
50 65 70
50 96 19
50 105 77
50 58 72
50 83 77
50 91 43
50 70 78
50 62 94
50 93 13
50 101 17
50 86 50
50 76 35
50 82 79
51 83 64
51 68 88
51 82 39
51 100 34
51 88 57
51 79 92
52 90 71
52 78 13
52 64 55
52 60 43
52 94 17
52 63 38
52 67 8
52 77 12
52 55 84
52 76 45
52 97 77
52 81 30
52 86 62
52 103 11
53 63 36
53 88 88
53 72 83
53 92 13
53 99 14
53 87 69
53 80 89
53 75 9
53 54 34
53 58 35
53 104 24
53 84 86
53 68 67
