783 3191
1 407 43
1 458 20
1 446 90
1 635 25
1 643 45
1 620 25
2 468 17
3 512 66
3 781 86
3 631 4
3 756 42
3 425 84
3 718 3
3 587 68
3 704 59
3 642 52
3 410 57
3 620 41
3 716 52
3 626 79
3 544 79
4 413 58
4 710 90
4 626 3
4 468 90
4 496 9
4 575 63
4 605 90
4 731 64
4 762 79
4 610 97
4 674 36
4 687 69
4 559 5
5 462 52
6 699 60
6 485 65
6 759 45
6 577 78
6 748 70
6 588 13
7 432 20
7 757 89
7 580 35
7 760 96
7 709 60
7 734 66
7 460 59
7 610 95
8 698 17
8 499 49
8 614 7
8 717 97
8 778 38
8 728 62
8 755 84
9 691 30
9 442 87
9 652 35
9 537 37
9 534 61
9 423 26
9 419 2
10 571 7
10 663 7
10 705 6
10 622 15
10 651 97
10 751 17
10 765 98
10 608 86
10 507 13
10 585 63
10 494 82
10 700 66
11 680 59
11 780 68
11 694 56
11 392 6
11 502 30
11 773 42
11 452 5
11 567 95
12 537 48
12 755 31
12 513 90
12 597 39
12 669 32
12 698 43
13 448 67
13 681 31
13 726 77
13 552 10
13 452 41
13 529 9
13 463 86
13 539 19
13 771 83
13 697 29
13 730 91
13 517 45
13 397 69
14 584 43
14 625 96
14 446 30
14 738 37
14 403 44
14 445 16
14 742 71
14 537 3
14 424 16
15 751 74
15 524 82
16 517 5
16 733 95
17 445 57
17 473 30
17 459 54
17 673 76
17 451 16
18 551 67
18 540 83
18 538 54
18 542 49
18 709 68
18 546 9
18 405 3
18 588 22
18 434 73
18 718 80
18 561 41
18 711 85
19 521 27
19 459 15
19 642 85
19 657 72
19 644 61
19 760 99
19 695 19
19 648 94
19 685 47
19 585 23
19 712 60
19 486 40
19 729 52
19 589 57
20 643 95
20 649 5
20 449 46
20 508 51
20 541 57
20 680 64
20 466 7
20 690 13
20 591 25
20 644 62
20 520 15
21 524 94
21 620 29
21 782 21
21 424 34
21 746 22
21 507 42
21 565 91
21 604 62
22 586 30
22 599 47
23 696 67
23 540 20
23 431 23
23 650 96
23 739 31
23 609 36
23 448 81
23 763 69
24 526 44
24 728 23
24 569 15
24 660 96
24 445 12
24 561 14
24 448 98
24 447 76
24 553 22
24 443 24
24 404 77
24 516 78
24 563 14
24 562 90
25 686 24
25 552 57
26 762 67
26 556 70
26 769 97
26 620 61
26 448 25
26 441 81
26 635 69
26 595 78
26 393 22
26 640 10
26 599 29
26 734 85
26 766 23
26 588 55
27 632 26
27 781 29
27 675 26
27 605 44
27 548 81
27 693 39
28 508 1
28 548 97
28 664 18
28 535 8
28 586 35
28 474 45
28 524 21
28 761 68
28 403 85
28 747 51
28 578 33
28 643 77
28 470 96
29 754 65
29 690 29
29 671 60
29 519 38
29 417 21
29 633 44
29 560 62
29 592 54
30 602 37
30 460 75
30 600 2
30 758 84
30 715 13
30 565 54
30 528 66
30 472 97
30 396 48
30 448 53
31 439 69
31 612 10
32 697 85
32 638 57
32 552 70
32 463 53
32 416 90
32 628 26
32 636 80
32 548 60
32 514 1
32 509 93
32 726 70
32 661 77
32 483 52
32 395 89
33 522 57
33 452 27
33 562 65
33 700 90
34 453 5
34 466 1
34 770 19
34 499 84
34 593 63
34 588 22
34 658 16
34 666 23
34 574 22
34 587 91
34 438 54
34 551 70
35 733 37
35 758 98
35 664 63
35 648 67
35 561 11
35 536 9
36 779 59
36 446 8
36 730 47
36 482 94
36 424 64
36 473 3
36 525 53
36 778 44
36 657 5
36 646 25
36 523 33
36 695 24
37 622 96
37 652 40
37 444 32
37 654 57
37 611 48
37 754 69
37 753 91
37 758 1
37 710 93
37 463 48
37 566 37
38 533 68
38 420 4
38 597 88
38 657 7
38 674 31
39 736 56
40 399 72
40 520 14
40 679 84
40 466 78
40 539 49
40 506 67
40 525 58
40 672 43
40 700 11
40 591 37
40 575 17
40 419 31
40 623 20
41 528 18
41 403 91
41 596 89
42 708 98
42 776 94
42 417 14
42 471 38
42 411 79
42 410 50
42 642 94
42 710 76
42 723 10
42 496 15
42 573 12
42 392 70
43 620 79
43 570 91
43 772 75
43 670 95
43 493 23
44 761 87
44 507 32
44 496 11
44 621 49
44 473 46
44 450 48
44 511 73
44 672 74
44 538 15
44 679 38
44 478 32
44 675 75
44 585 70
44 453 73
45 493 30
45 743 45
45 680 78
45 712 6
45 500 94
45 660 93
45 608 92
45 612 77
45 567 23
45 420 20
45 490 8
45 699 68
45 486 34
45 739 56
45 633 87
46 561 64
46 427 19
46 430 61
46 618 21
46 576 8
46 603 33
46 547 85
46 728 81
46 413 41
46 684 52
47 495 46
47 423 41
47 637 64
47 604 65
47 771 12
47 722 62
48 518 2
48 610 40
48 483 41
48 742 81
48 776 25
49 545 2
49 678 86
49 713 81
49 592 3
50 534 30
50 417 11
50 716 10
50 689 91
50 437 41
50 701 77
50 640 15
50 547 18
50 619 86
50 582 50
50 674 20
50 588 71
50 736 54
50 690 62
50 600 41
51 505 45
51 580 64
51 713 37
51 600 53
51 503 48
51 761 53
52 612 29
52 414 13
52 542 11
52 602 58
52 434 7
52 726 29
52 464 92
52 681 74
52 673 63
52 739 62
52 745 33
