375 1479
1 270 1
1 189 1
1 267 86
1 201 70
1 198 42
1 246 68
1 200 49
1 257 8
2 254 89
2 345 75
2 200 60
2 277 76
2 208 60
2 213 19
2 302 4
2 348 85
2 305 80
3 216 72
3 289 95
3 320 60
3 374 62
3 281 64
3 195 37
3 362 64
3 304 77
3 229 51
4 246 75
4 254 55
4 206 86
4 360 94
4 332 97
4 274 87
4 325 6
4 312 60
4 189 57
5 296 98
5 204 49
5 287 53
6 215 41
6 328 1
6 310 20
6 229 64
6 347 61
6 365 57
7 334 74
7 315 52
7 268 57
8 244 71
8 268 41
8 295 51
8 190 89
8 259 14
8 339 16
8 216 83
8 375 60
8 196 37
8 279 63
8 370 22
8 293 93
8 252 90
9 352 92
9 224 93
9 303 22
9 273 95
9 295 78
9 221 73
9 311 71
9 254 1
9 243 61
9 240 5
10 332 36
10 239 28
10 271 31
10 287 94
10 315 41
11 191 98
11 275 3
11 193 80
11 218 90
11 310 25
11 306 93
11 301 4
11 333 15
11 364 35
11 287 6
11 242 84
12 333 71
12 204 23
12 353 99
12 220 20
12 201 36
12 367 28
12 218 59
12 229 50
12 348 9
12 272 26
13 333 42
13 228 66
14 207 79
14 244 2
14 194 81
14 353 57
14 291 10
14 284 36
14 340 16
14 290 62
14 309 82
15 290 21
15 373 43
15 348 62
15 337 35
15 284 83
15 309 32
15 256 68
15 317 97
15 285 88
15 223 79
15 262 87
16 226 89
16 280 94
16 257 2
16 273 48
16 340 1
16 295 42
16 252 69
16 236 9
16 365 68
17 287 81
17 244 86
17 327 15
17 199 56
17 372 37
17 334 2
17 348 89
17 277 44
17 289 37
17 375 94
17 254 78
17 264 20
17 220 44
17 256 2
18 363 51
19 265 79
19 287 38
19 224 85
19 359 53
19 358 96
19 270 90
19 314 53
19 198 20
20 254 46
20 279 55
20 371 76
21 260 84
21 332 99
21 302 33
21 274 57
21 291 68
21 198 67
21 273 7
21 313 93
21 297 2
22 196 35
22 309 28
22 262 6
22 200 97
22 347 81
22 204 43
22 224 25
22 205 60
22 329 94
22 307 2
22 350 68
22 266 46
23 303 92
23 262 51
23 244 68
23 260 62
23 361 56
23 306 17
23 281 13
23 373 77
23 294 28
23 274 67
23 214 68
23 298 2
24 322 60
24 340 17
24 188 89
24 277 12
24 339 79
24 343 26
24 317 11
24 216 13
24 237 50
24 283 1
24 258 17
25 367 52
25 236 32
25 325 88
25 251 71
25 314 53
25 289 66
25 253 92
25 351 25
25 346 44
25 217 87
25 329 31
25 201 91
25 327 49
26 203 64
27 361 94
27 237 13
27 242 50
27 278 94
27 241 17
27 329 73
27 218 67
27 198 59
27 191 5
27 325 38
27 298 64
27 254 53
27 355 13
27 362 81
27 293 69
28 315 91
28 233 56
28 235 96
28 230 92
28 336 34
28 301 17
28 232 31
28 362 68
28 351 46
28 311 59
28 234 11
28 264 36
28 199 42
28 352 25
28 253 15
29 221 30
29 295 26
30 294 40
30 316 48
30 277 84
30 371 13
30 372 61
30 221 18
30 303 33
31 304 27
31 241 49
31 280 92
31 237 27
31 343 50
31 284 7
31 337 99
31 240 53
32 338 12
32 348 56
33 247 53
33 192 31
33 255 34
34 306 99
34 282 16
34 329 47
34 374 64
34 215 45
34 259 5
34 280 36
34 220 6
34 247 38
34 277 26
35 238 35
35 225 90
35 237 8
35 197 39
35 220 14
35 203 65
35 303 96
35 309 56
35 259 31
35 261 38
35 266 63
35 356 65
35 299 85
36 243 25
36 248 4
36 268 18
36 213 39
37 248 59
37 350 57
37 253 24
37 278 85
37 267 71
37 304 83
37 258 95
37 232 26
37 336 25
38 366 1
38 254 21
38 285 68
38 286 56
38 202 82
39 287 28
39 339 89
39 370 23
39 232 57
39 264 37
39 322 43
39 231 67
39 203 86
39 349 88
39 323 16
39 291 1
39 213 23
40 348 93
40 355 71
40 251 34
41 365 30
41 251 23
41 360 61
41 336 28
41 305 66
41 292 76
41 321 48
42 348 14
42 199 41
42 270 63
42 200 8
42 259 12
42 328 13
43 265 88
43 331 65
43 285 75
43 273 87
43 356 74
43 212 56
43 302 35
43 306 76
44 262 62
44 293 67
45 342 66
45 207 74
45 299 71
45 275 72
45 199 69
45 190 9
45 296 84
45 326 49
45 360 89
45 221 25
45 266 92
45 287 94
46 349 78
47 337 59
47 191 41
47 278 89
48 194 6
48 323 79
48 269 75
48 250 81
48 270 93
48 271 30
48 248 31
48 251 54
48 320 98
48 339 24
48 261 40
48 199 14
48 311 48
48 354 37
48 239 36
49 300 58
49 259 68
49 197 56
49 247 94
50 334 53
50 280 95
50 192 5
51 194 79
51 257 5
51 206 57
51 328 15
51 275 18
51 246 87
52 203 21
52 361 93
52 336 87
52 259 16
52 218 46
52 212 84
53 295 51
53 326 56
53 233 1
53 194 81
53 208 73
53 253 37
53 210 44
53 331 17
53 308 74
53 330 46
54 295 69
54 266 70
54 369 1
54 218 53
54 340 88
54 235 35
54 230 27
54 264 22
54 375 65
54 263 88
55 230 94
55 299 2
56 281 1
56 190 71
56 372 24
56 326 79
57 355 13
57 205 44
58 330 34
58 277 5
58 296 37
58 362 24
58 328 67
58 260 63
58 315 86
58 229 80
59 324 57
59 252 87
59 214 83
59 356 58
60 360 10
60 209 78
60 288 30
60 217 33
60 330 36
60 213 86
60 229 15
61 284 64
61 310 99
61 336 86
61 303 66
61 250 65
61 213 51
61 192 58
61 290 89
62 283 50
62 207 55
62 311 30
62 280 57
62 297 93
62 353 25
62 346 1
62 324 83
62 334 69
62 212 10
62 253 45
62 354 4
62 272 37
63 300 67
63 199 8
63 305 77
63 293 40
63 326 39
64 250 7
64 288 79
64 371 17
64 200 71
64 239 67
64 367 35
65 252 38
65 203 64
65 234 48
65 222 44
65 277 47
65 307 38
65 336 71
65 232 72
65 360 10
65 250 73
65 231 36
65 192 25
66 194 28
66 255 30
66 205 89
66 217 34
66 305 9
67 271 95
67 190 61
67 326 24
67 201 90
68 372 83
68 212 77
68 220 97
68 332 91
68 210 10
68 285 27
69 291 27
69 202 45
69 259 79
69 318 73
69 354 79
69 218 87
69 265 94
69 340 20
69 292 29
69 256 77
70 325 56
70 262 36
70 288 31
70 267 38
70 245 73
70 371 94
70 271 63
70 341 31
70 270 83
70 201 49
70 284 10
71 302 50
71 189 73
71 346 70
71 225 22
71 252 11
71 275 44
71 192 45
71 209 54
71 263 87
71 341 50
71 305 53
71 276 37
72 310 12
72 312 45
72 227 28
72 374 30
73 261 1
73 354 57
73 310 37
73 198 33
74 189 11
74 271 60
74 321 56
74 351 53
74 336 59
74 315 30
75 202 85
75 288 18
75 195 89
75 248 14
75 333 66
75 316 9
75 369 61
75 201 17
75 253 77
76 240 71
76 360 9
76 333 52
76 199 69
77 310 44
77 247 50
77 232 65
78 230 42
78 316 27
78 305 4
78 207 98
78 291 20
78 313 93
78 345 45
78 329 64
78 307 63
78 300 74
78 231 46
78 270 16
78 320 98
79 204 89
79 269 17
79 360 17
79 352 62
79 371 80
79 219 59
79 192 27
79 215 64
79 196 73
79 254 83
79 263 45
79 334 76
80 232 95
80 259 68
80 286 57
80 228 21
80 277 49
80 270 88
80 351 93
81 348 83
81 266 46
81 229 18
81 191 30
81 225 50
81 227 60
81 270 11
81 329 92
81 244 72
81 340 26
81 295 51
81 221 92
82 306 62
82 239 45
82 333 18
82 251 87
82 200 54
82 338 92
82 202 89
82 307 88
82 238 85
82 319 23
83 301 2
83 257 68
83 209 43
83 259 58
84 375 22
84 344 25
84 353 25
84 232 88
84 190 43
84 318 14
84 311 85
84 368 52
84 370 33
84 341 53
84 321 71
84 242 87
85 298 67
86 234 2
86 291 70
86 328 66
87 213 54
87 258 39
87 201 23
87 334 91
87 228 82
87 216 32
87 285 77
88 333 80
88 300 3
88 345 29
88 248 59
88 257 1
88 289 9
88 341 60
89 244 45
89 271 50
89 304 86
89 296 91
89 210 38
89 259 86
89 206 67
89 373 84
89 256 82
89 252 37
89 228 8
89 208 11
90 375 13
90 197 65
90 304 16
90 350 67
90 364 25
90 305 87
90 331 18
90 207 19
91 350 69
92 227 62
92 222 46
92 258 52
93 260 76
93 361 90
93 284 47
93 333 44
93 275 85
93 365 14
93 207 55
93 212 85
93 314 44
93 248 72
93 330 9
93 239 22
93 203 1
93 265 75
93 351 64
94 264 84
94 353 99
94 334 69
94 290 56
94 229 85
94 274 83
94 268 72
94 361 19
