580 2362
1 370 70
1 303 31
1 434 81
1 358 52
1 534 55
1 308 74
2 294 56
2 562 4
2 340 33
2 305 61
2 517 64
2 444 69
2 402 90
3 499 97
3 505 47
3 322 9
4 335 9
4 389 34
4 558 89
4 471 27
4 458 66
4 383 89
4 547 16
4 302 49
4 425 25
5 495 99
6 512 92
6 422 80
6 438 10
6 448 47
6 531 6
6 332 16
6 457 73
6 553 55
6 522 88
7 503 80
7 395 97
7 324 56
7 397 12
7 502 58
7 470 68
7 513 76
8 436 98
8 501 96
8 413 92
8 538 93
8 325 32
8 562 48
9 544 30
9 480 20
10 341 26
10 408 56
10 450 2
10 544 41
10 426 63
10 434 80
10 296 15
10 312 32
11 482 27
11 549 56
11 463 81
11 333 75
11 350 93
11 514 85
11 494 55
11 467 48
11 454 95
11 438 36
11 351 10
11 462 66
11 368 12
11 370 52
12 453 23
13 328 32
13 554 58
13 388 90
13 457 91
13 413 20
13 567 57
13 433 31
13 306 67
13 502 45
13 405 51
13 552 89
13 539 22
13 549 50
13 470 15
13 391 32
14 505 92
14 322 8
14 438 65
14 553 65
14 458 30
14 354 55
14 315 76
14 411 92
14 385 82
14 453 14
15 419 41
15 560 45
15 554 97
15 329 96
15 432 38
15 382 63
16 397 9
16 323 74
16 505 33
16 379 70
16 360 82
16 562 73
16 321 89
16 317 95
17 399 75
17 523 95
17 509 88
17 485 37
17 549 25
17 540 4
17 561 64
17 443 6
18 451 34
18 480 63
18 406 43
19 530 2
19 557 2
19 362 46
19 541 23
19 461 67
19 304 55
19 327 66
19 529 8
19 367 78
19 410 79
19 448 12
19 407 34
19 363 70
19 359 7
20 417 87
20 542 81
20 457 48
20 522 17
20 432 44
20 506 50
20 496 20
20 469 19
20 548 70
20 429 90
20 459 35
20 579 67
20 401 39
21 561 67
21 482 78
21 316 49
21 423 35
21 373 12
21 528 34
21 307 54
21 399 37
21 391 61
21 308 63
21 570 52
21 479 65
21 323 15
21 404 17
21 351 66
22 476 11
22 472 16
22 295 63
22 317 62
22 377 19
23 538 31
23 555 37
23 339 23
23 324 17
23 378 89
23 486 89
23 573 14
23 322 24
23 426 83
23 329 32
23 419 55
23 377 88
23 430 1
23 546 16
23 381 98
24 566 29
24 319 29
24 400 45
24 434 1
24 356 99
24 505 17
24 442 69
24 318 27
24 464 18
24 396 95
24 470 51
25 568 30
25 575 33
25 374 54
25 484 8
25 567 54
25 524 28
25 342 72
25 340 48
25 441 9
25 402 31
25 407 56
25 360 33
26 532 45
26 351 22
26 526 20
26 554 30
26 386 54
26 568 30
26 535 9
26 486 64
26 556 65
27 524 98
27 508 18
27 323 37
27 403 82
27 312 71
27 440 62
27 313 63
27 380 2
27 394 61
27 369 11
27 438 6
28 336 21
28 474 39
28 443 60
29 330 81
29 437 70
30 459 75
30 578 77
30 317 28
30 577 16
30 334 52
30 490 8
30 548 68
30 519 73
30 382 96
30 301 99
30 483 78
30 579 79
31 309 86
31 457 16
31 541 97
31 350 10
31 491 32
32 353 86
32 480 31
32 418 15
32 313 17
32 304 25
32 571 83
32 315 65
32 488 10
32 306 47
32 343 48
32 402 20
32 363 50
33 388 13
33 550 7
33 500 62
33 497 39
33 511 60
33 570 78
33 494 52
33 345 81
33 502 48
33 512 13
33 370 91
33 491 50
34 356 64
34 316 86
34 459 71
34 513 84
34 384 83
35 391 16
35 375 45
35 327 14
35 332 95
35 555 88
35 304 52
36 309 29
37 533 66
38 560 53
38 518 50
38 535 93
38 481 62
38 403 6
38 501 6
38 537 59
38 335 48
38 419 23
39 299 83
39 559 93
40 524 17
40 393 40
40 491 26
40 539 38
40 462 45
40 427 28
40 410 83
40 309 74
40 542 39
40 428 65
40 304 52
41 347 39
41 526 13
41 483 81
41 505 26
41 552 32
41 491 3
41 393 7
41 326 55
41 533 24
41 432 55
41 536 34
41 469 73
42 396 7
42 503 28
42 469 58
42 545 19
42 482 43
42 366 7
42 367 32
42 349 2
42 426 42
42 322 3
42 492 78
42 386 67
42 351 44
43 396 89
43 347 7
43 542 68
43 556 68
43 398 5
43 468 78
43 471 89
44 302 1
44 432 1
44 494 12
44 530 81
44 405 81
44 487 80
44 523 74
44 534 57
45 437 42
45 312 68
45 296 59
45 357 39
45 504 83
46 344 66
46 351 20
46 352 11
46 517 86
46 455 10
46 501 41
46 494 67
46 571 7
46 410 63
46 491 11
46 371 36
46 577 35
47 571 14
47 456 81
47 429 42
47 291 95
47 354 38
47 531 86
47 492 20
47 327 76
47 342 44
47 532 72
47 541 7
47 461 16
47 406 77
47 473 38
48 345 63
48 364 33
48 346 75
48 344 60
48 473 74
48 406 44
48 488 40
48 496 84
48 336 77
48 532 70
48 306 96
48 524 82
49 442 58
49 375 63
49 329 12
49 325 83
49 490 37
49 545 90
50 506 75
50 299 46
50 311 67
50 523 98
50 406 32
50 303 61
50 485 4
50 293 81
50 399 40
50 392 62
50 347 40
50 340 93
50 319 14
50 553 94
51 336 9
51 436 71
51 317 78
51 395 35
51 443 32
51 374 4
51 541 37
51 383 92
51 340 95
51 338 29
51 298 5
51 394 72
52 548 99
52 493 56
52 507 29
52 551 56
52 442 65
52 510 60
52 306 36
52 336 16
52 343 41
52 404 31
53 460 70
53 502 65
53 486 1
53 388 15
53 525 57
53 475 92
53 547 4
53 495 77
53 416 45
53 506 84
53 329 56
53 474 3
54 386 73
55 460 87
55 546 85
55 497 76
55 552 52
55 475 34
55 399 53
56 309 82
56 325 51
56 486 38
56 466 94
56 376 59
56 479 62
56 390 48
56 538 53
56 471 83
56 574 97
56 323 79
57 515 58
57 521 97
57 469 53
57 443 78
57 439 1
58 372 14
58 384 34
58 558 17
58 541 46
58 509 44
58 309 88
58 499 18
58 456 84
58 340 20
59 340 16
59 420 96
59 372 82
60 410 41
60 550 71
60 483 88
60 451 9
60 482 2
60 349 63
60 389 58
60 359 79
60 395 32
60 458 71
60 326 41
60 336 53
61 499 10
61 451 40
61 571 21
61 393 80
61 349 66
61 397 26
61 394 59
62 512 49
63 396 95
63 468 86
63 547 71
63 501 43
64 339 35
64 489 87
64 341 9
64 492 93
64 394 34
64 550 54
64 546 74
64 329 43
65 542 65
66 347 65
66 303 12
66 569 12
66 391 9
66 506 70
67 448 57
67 580 34
67 295 94
67 469 98
67 350 69
67 528 43
67 362 92
67 556 64
67 405 37
68 329 5
68 425 68
68 346 37
68 305 18
68 383 94
68 469 57
69 346 48
69 550 87
69 565 55
69 424 99
69 339 46
69 530 74
69 486 14
69 413 54
69 554 65
69 431 46
