428 1740
1 385 27
1 340 68
2 217 77
2 297 64
2 368 26
2 249 44
2 369 78
2 218 70
2 216 95
2 261 13
2 292 67
2 360 42
2 383 38
2 326 56
3 299 76
3 307 39
3 280 77
3 377 87
3 347 61
3 236 49
3 313 67
3 411 16
3 363 64
3 365 35
4 284 85
4 269 98
4 395 24
4 361 46
4 331 48
4 357 78
4 422 25
4 362 16
4 312 45
5 274 66
5 377 39
5 250 44
5 337 92
5 395 66
5 302 22
5 283 68
5 313 62
5 391 99
5 223 25
6 419 48
6 385 48
6 391 54
6 231 52
6 344 73
6 322 41
6 363 26
6 241 86
6 402 39
6 282 22
7 420 88
7 341 11
7 299 12
7 377 4
7 250 42
7 329 79
7 390 27
7 217 20
7 392 33
7 270 23
8 248 17
8 332 88
8 341 51
8 224 97
8 270 71
8 225 18
8 343 33
8 265 47
8 403 11
8 368 66
8 408 93
8 294 87
9 219 68
9 344 90
9 415 17
9 250 86
9 273 31
9 335 47
9 338 51
10 342 6
10 386 23
10 337 91
10 252 85
10 232 94
11 382 56
11 351 56
11 389 27
11 262 41
12 363 50
12 223 86
12 357 94
12 328 49
12 218 30
12 312 77
12 308 8
12 231 60
12 274 97
12 386 57
12 266 80
12 362 56
13 279 8
14 413 78
14 403 76
14 396 73
15 271 29
15 361 2
15 306 43
15 335 21
15 374 87
15 218 56
15 400 48
15 252 80
15 386 68
16 342 27
16 229 1
16 321 26
16 359 3
16 303 56
16 290 41
16 231 16
16 412 90
16 367 92
16 394 97
16 319 24
16 278 71
17 385 44
17 334 58
17 404 91
17 247 82
18 237 57
18 398 89
18 376 74
18 421 66
18 359 95
18 336 97
18 216 44
18 346 16
18 382 13
18 428 66
18 340 55
19 273 14
19 314 6
19 317 53
19 371 93
20 347 39
20 289 15
20 404 80
20 383 3
20 396 77
20 420 82
20 244 57
20 366 41
20 380 16
20 297 65
20 253 65
20 378 16
21 243 80
21 368 52
21 298 2
22 420 84
22 395 43
22 236 52
22 390 39
22 321 31
22 357 67
22 386 74
22 268 14
22 278 73
22 412 30
22 241 56
23 261 10
23 393 90
23 379 90
23 228 85
23 389 2
23 271 84
23 386 39
23 406 5
23 282 85
24 384 57
25 422 64
25 384 56
25 347 14
25 307 1
25 287 99
25 341 48
25 399 58
25 400 1
25 337 30
25 323 81
25 351 63
25 350 64
26 240 11
26 361 82
26 232 12
26 330 62
26 332 67
26 223 23
26 217 27
26 242 65
26 334 1
26 333 8
26 303 72
26 364 21
26 295 73
26 401 66
27 321 50
27 297 31
27 418 63
27 225 81
27 272 77
27 397 76
27 366 66
27 224 45
27 293 21
27 409 87
27 227 38
27 269 38
28 285 31
28 242 19
28 307 16
28 405 13
28 245 43
28 240 48
28 389 93
28 380 46
28 312 80
28 376 9
29 394 73
29 265 40
29 229 17
29 219 16
29 352 77
29 261 21
29 427 56
29 418 56
29 294 83
29 254 93
29 333 27
29 341 33
29 292 97
30 303 28
30 351 38
31 350 49
31 395 5
31 424 86
31 376 97
31 305 65
31 410 62
31 263 25
31 275 24
31 272 29
31 318 92
31 371 8
32 360 50
32 346 87
32 320 64
32 277 24
32 310 28
32 217 28
32 315 86
32 424 42
32 289 57
32 272 23
32 319 64
32 229 62
33 286 99
33 313 46
33 380 88
33 330 64
33 229 5
34 370 44
34 318 12
34 236 97
34 245 21
34 346 87
34 380 75
34 229 93
34 304 44
34 284 7
34 395 48
34 373 16
34 294 47
34 372 49
35 248 17
35 362 87
35 337 23
35 227 70
36 410 71
36 227 69
36 417 92
36 356 59
36 293 65
37 291 99
37 410 47
37 311 56
37 233 71
37 312 15
38 257 85
38 356 43
38 215 87
38 282 52
38 339 76
38 316 98
38 403 20
38 325 79
38 296 18
38 342 94
38 246 86
38 244 62
39 406 12
39 376 70
39 386 80
39 246 21
39 352 79
39 404 71
39 367 95
39 266 8
39 247 7
39 378 76
40 391 39
40 371 29
40 381 75
40 269 20
40 399 71
40 346 45
40 286 79
40 400 12
40 298 51
40 427 65
40 252 17
40 230 61
41 394 9
41 238 2
41 236 19
41 253 95
42 329 39
42 314 49
42 385 29
42 326 37
42 376 69
42 315 29
42 344 83
42 238 9
42 280 57
42 309 22
42 336 79
42 372 44
43 225 20
43 407 76
43 261 61
43 320 63
43 396 8
43 363 9
43 348 4
43 355 58
44 271 76
44 274 56
44 374 27
44 346 74
44 369 1
44 361 7
44 331 43
44 280 22
44 329 46
44 383 51
44 313 62
45 278 78
45 426 2
45 279 84
45 423 32
45 281 47
45 354 78
45 376 70
45 280 7
45 405 10
46 320 46
46 242 66
46 251 63
46 223 50
46 289 66
46 270 35
46 302 91
46 333 75
46 241 5
46 378 53
47 325 53
47 381 1
47 245 97
47 375 61
48 336 20
48 428 82
48 408 22
48 382 54
48 258 36
48 223 63
48 306 85
48 343 61
48 264 63
48 256 6
48 401 60
48 297 1
48 423 42
49 294 36
49 424 44
49 234 14
49 241 84
49 342 37
49 324 2
49 322 94
50 273 13
50 296 10
50 425 93
50 287 77
50 398 9
50 235 66
50 315 16
50 326 67
50 393 18
50 335 92
50 371 97
50 254 61
50 280 80
50 325 41
51 311 65
51 364 50
51 336 25
51 387 24
51 247 35
51 297 44
