812 3347
1 576 13
1 490 71
1 545 56
1 433 52
1 776 69
1 606 47
1 770 53
1 496 16
1 449 30
1 596 99
1 644 25
1 661 40
2 627 34
2 434 43
2 736 55
2 509 53
2 555 4
2 720 9
2 800 83
2 525 62
2 559 50
2 537 44
2 565 35
2 698 16
2 546 75
2 445 6
3 600 60
3 572 70
3 538 39
3 743 41
3 658 67
3 752 82
3 684 84
3 717 64
3 718 65
3 639 27
3 811 60
3 440 23
4 527 13
4 621 36
5 464 87
5 632 66
5 529 24
5 597 74
5 755 46
5 486 91
6 791 60
6 429 79
6 740 48
7 424 26
7 765 17
7 793 97
7 547 96
7 637 12
7 568 58
7 447 69
8 689 37
8 465 40
8 713 77
8 410 64
8 425 87
8 755 83
8 529 76
8 424 89
8 682 33
8 556 43
8 687 56
8 756 69
9 751 77
9 783 28
9 507 93
9 472 81
9 423 95
9 661 48
9 786 74
9 520 83
9 499 20
9 559 61
9 721 70
9 730 83
9 563 46
9 666 80
9 765 23
10 499 14
10 581 24
10 685 69
10 409 86
10 631 72
10 744 6
10 508 96
10 563 90
10 629 20
10 511 45
10 654 49
10 633 48
10 469 5
11 641 89
11 555 35
11 796 42
11 598 4
11 486 36
11 794 90
11 692 3
11 481 20
12 719 33
12 474 35
12 596 2
12 597 48
12 718 37
12 805 75
12 493 50
12 675 76
13 577 70
13 499 93
13 589 19
13 788 8
14 753 60
15 413 63
15 681 65
15 757 63
15 656 56
15 724 83
15 560 64
16 702 80
16 730 38
17 746 73
17 778 36
17 587 47
17 783 1
17 452 70
17 424 93
17 773 84
18 748 19
18 441 67
18 554 47
18 603 55
18 570 78
18 542 3
18 649 81
18 565 89
18 462 67
18 782 39
18 427 35
18 666 31
18 552 47
18 449 15
19 480 50
20 748 51
20 637 31
20 708 41
20 713 44
20 727 27
21 707 70
21 800 78
21 639 47
21 559 53
21 709 27
21 722 22
22 454 82
22 572 59
22 421 98
22 444 55
22 412 48
22 551 67
22 672 82
22 485 65
23 520 57
23 482 4
23 661 47
23 504 63
23 489 30
23 681 58
23 470 81
24 703 76
25 514 95
25 670 18
25 516 48
25 600 33
25 472 34
25 427 24
25 710 24
25 659 84
25 615 16
25 744 60
25 796 26
25 752 66
25 656 15
26 734 41
26 668 20
26 652 93
26 515 29
26 443 56
26 679 21
26 620 22
26 442 90
26 562 12
26 523 90
27 458 68
27 630 49
27 462 82
27 433 57
27 736 46
27 620 5
27 668 68
27 756 12
27 614 86
28 751 45
28 784 94
28 762 82
28 798 30
28 654 6
28 419 93
28 682 88
28 661 58
28 537 36
28 543 15
28 412 40
28 649 88
29 419 41
29 631 16
29 724 51
29 667 16
29 494 84
29 706 53
30 766 34
30 483 73
30 652 37
30 420 60
30 610 85
30 654 84
30 632 27
30 692 79
30 531 84
31 809 52
31 448 66
31 731 77
31 796 80
31 696 47
32 543 49
32 458 40
32 431 21
32 607 21
32 572 58
32 713 90
32 799 87
32 496 36
32 452 68
32 794 62
32 708 86
33 512 76
34 408 72
34 668 3
34 721 27
34 522 33
34 797 31
34 708 42
34 516 62
34 771 51
34 595 35
34 407 38
34 600 49
34 802 85
35 409 9
35 547 98
35 777 3
35 730 27
35 584 9
36 740 36
36 587 92
36 615 58
36 469 34
36 505 92
37 460 39
37 496 1
37 562 94
38 628 31
38 759 57
38 618 94
38 586 66
38 635 97
38 533 5
38 547 75
38 539 74
38 615 10
38 811 12
38 801 24
38 593 52
38 585 52
38 675 21
39 414 25
40 582 16
40 797 30
40 761 13
40 488 11
40 470 90
40 530 36
40 698 13
41 528 60
41 605 87
41 606 61
41 623 28
41 460 33
41 744 70
41 618 28
42 802 42
42 779 79
42 461 63
42 794 27
42 623 39
42 715 1
42 688 84
42 407 68
42 644 85
42 522 37
42 586 34
42 547 74
42 553 11
42 408 98
43 445 86
43 497 78
43 699 74
43 690 57
43 512 16
43 614 68
43 565 43
43 635 5
43 733 79
43 408 29
43 513 10
43 741 59
44 729 18
44 562 97
44 473 7
44 589 5
44 639 69
44 595 72
44 708 6
44 783 46
44 433 67
44 772 32
44 680 60
44 515 26
44 760 14
45 761 20
45 757 41
45 557 48
45 438 44
45 527 75
45 665 76
45 567 17
45 532 25
45 573 14
45 461 73
46 559 9
46 510 86
46 621 71
46 638 17
47 621 3
47 609 85
47 759 38
48 728 1
48 772 35
48 519 17
49 726 80
49 625 82
49 451 86
49 474 61
49 471 80
49 739 68
49 417 62
49 809 69
49 666 65
49 450 31
49 617 54
49 690 18
49 582 49
49 783 43
50 483 95
50 593 27
50 603 94
50 802 60
50 419 4
50 487 52
50 492 93
50 494 34
50 551 5
50 777 24
50 558 98
50 477 19
