213 849
1 107 86
1 208 59
1 185 95
1 151 85
1 203 96
1 154 25
1 210 40
1 131 87
1 133 65
1 126 36
2 120 3
2 174 22
2 212 57
2 138 82
2 115 75
2 109 96
2 184 91
2 175 61
2 122 77
2 204 58
2 134 90
3 154 60
3 198 40
3 113 85
3 151 23
3 116 78
3 168 92
3 164 28
3 160 80
3 125 32
3 199 6
3 191 89
3 174 34
4 199 70
4 180 44
4 211 30
4 200 41
4 112 57
4 138 29
5 192 81
5 140 83
5 131 94
5 168 69
5 139 46
5 196 25
5 126 4
5 197 37
5 211 45
5 187 44
5 212 44
5 180 33
5 210 9
6 112 36
6 148 44
6 165 38
6 121 26
6 179 20
6 176 10
6 132 63
6 209 19
6 189 32
6 127 12
6 178 8
6 185 33
6 124 30
6 111 13
6 177 87
7 199 86
7 185 38
7 142 45
7 210 56
7 120 34
8 159 32
8 119 95
8 133 75
8 148 96
8 180 91
8 163 94
8 127 61
8 118 20
8 193 41
8 207 48
9 202 83
9 174 37
9 170 98
9 141 96
9 204 53
9 173 89
10 167 33
10 144 19
10 155 11
10 147 31
10 174 94
11 109 11
11 193 50
12 182 71
12 202 87
12 134 36
12 144 16
12 107 12
13 152 16
13 203 50
13 153 7
13 202 98
13 137 87
13 209 98
13 182 76
13 188 41
13 178 69
13 148 42
13 185 35
13 145 26
13 136 49
14 114 44
14 208 77
14 118 84
14 112 29
14 150 70
14 190 35
15 118 33
15 158 60
15 122 98
16 201 54
16 129 20
16 159 35
16 166 25
16 169 40
17 111 22
17 128 46
17 180 5
17 202 10
17 108 55
17 142 78
18 198 50
18 169 4
18 191 91
18 212 42
18 203 84
19 187 49
19 149 99
19 133 21
19 207 13
19 122 21
19 138 91
19 170 83
19 114 85
19 134 82
19 191 50
19 209 33
20 205 65
20 114 43
20 160 17
20 136 2
20 155 82
20 196 52
20 122 18
20 212 95
20 131 87
20 128 64
20 147 62
20 113 59
21 190 55
21 185 95
21 166 65
21 127 32
21 147 80
21 120 47
21 169 99
21 149 40
21 172 86
21 159 43
21 210 44
21 135 21
21 150 35
21 137 13
22 211 47
22 208 77
22 203 63
22 206 36
22 135 50
22 150 43
22 133 90
22 145 88
22 140 80
22 143 61
22 122 92
22 187 53
23 162 96
23 127 97
23 199 86
23 181 95
23 107 54
23 145 21
23 167 86
23 111 41
23 200 65
23 201 18
23 178 55
23 146 59
24 139 4
24 169 38
24 163 83
24 165 10
24 126 47
24 152 23
25 128 99
25 133 95
25 134 67
25 158 69
25 120 5
25 178 40
25 147 33
25 201 51
25 110 15
25 211 20
25 195 69
26 117 66
26 138 15
26 118 4
26 110 39
26 135 27
26 112 50
26 184 2
26 186 54
26 113 90
27 166 88
27 203 23
27 117 35
27 178 94
28 189 47
28 124 30
28 184 23
28 202 4
28 166 33
28 135 12
28 206 60
28 147 80
28 167 42
28 142 58
28 212 62
28 115 97
28 197 86
29 198 28
29 180 93
29 165 46
29 184 63
29 129 4
29 137 6
29 151 67
29 161 72
29 205 99
29 147 3
29 121 52
29 156 20
29 122 76
29 128 88
29 134 82
30 189 56
30 136 56
30 194 35
30 146 76
30 118 61
30 200 72
30 134 22
30 207 74
30 115 18
31 146 29
31 185 19
31 157 3
31 206 60
31 113 89
31 175 24
31 202 57
31 118 41
31 129 42
31 164 41
31 108 23
31 126 8
32 150 8
32 134 28
32 133 85
32 143 17
32 187 67
32 116 22
33 185 48
33 120 28
34 167 70
35 134 83
35 157 56
35 201 24
35 212 77
35 153 24
35 171 85
35 175 24
35 147 86
35 205 36
35 180 14
35 111 6
36 141 20
36 159 29
36 168 35
36 111 84
36 213 3
36 183 7
36 165 83
36 169 75
36 148 45
36 154 11
36 209 78
36 197 36
36 173 65
36 204 74
36 126 48
37 182 29
37 175 49
37 171 59
37 156 93
37 145 51
37 144 74
37 147 46
37 152 47
37 130 45
37 131 63
37 118 79
37 151 82
37 164 65
37 161 38
38 130 34
38 134 55
38 109 6
38 135 27
38 162 18
38 115 88
38 186 79
38 151 92
38 155 1
38 212 15
38 142 61
39 161 39
39 110 72
39 145 82
39 163 60
39 152 6
39 176 20
39 179 58
39 136 4
39 115 76
39 168 57
39 174 74
39 211 28
39 118 42
40 194 63
40 188 31
40 172 73
41 111 82
41 200 90
41 211 22
42 174 24
42 146 25
42 202 19
42 205 37
43 174 12
43 202 56
43 127 72
43 108 10
43 147 48
43 167 85
43 204 69
44 200 36
44 168 49
44 212 45
45 195 33
45 126 12
45 175 3
45 176 64
45 173 87
45 112 39
45 123 44
45 146 21
45 134 78
45 211 88
45 193 81
45 141 60
45 207 27
45 155 64
46 136 63
46 150 86
46 212 16
46 175 96
46 161 3
46 126 78
46 111 90
46 148 36
46 201 21
46 167 35
46 134 71
46 209 4
46 165 33
47 175 11
47 202 11
47 110 19
47 123 8
48 111 21
48 191 25
48 171 82
49 186 9
49 196 52
49 189 29
49 117 9
49 147 95
49 205 51
49 148 78
49 181 3
49 153 46
49 167 30
49 183 56
49 175 51
49 190 29
49 201 9
49 207 46
50 182 62
50 191 69
50 192 72
50 187 34
50 115 70
50 146 54
50 116 97
50 171 90
51 173 67
51 115 92
51 189 83
52 191 7
52 150 34
52 112 11
53 152 60
53 132 80
53 192 61
53 186 36
53 115 44
53 178 55
53 156 12
53 159 57
53 200 7
53 195 2
53 148 52
54 170 1
54 198 88
54 108 90
54 116 91
54 179 79
54 154 20
54 134 74
54 213 25
54 197 64
54 203 49
54 147 49
54 186 36
54 124 87
55 187 54
55 197 29
55 173 12
55 163 61
55 175 61
55 124 16
55 178 12
55 210 45
55 144 45
55 121 92
55 185 85
55 174 49
55 119 95
55 142 16
56 129 84
56 165 54
56 181 34
56 189 5
57 188 62
57 114 70
57 179 81
57 159 70
57 143 66
57 122 7
57 112 99
57 194 88
57 163 73
58 112 9
58 168 82
58 119 69
58 205 62
58 173 12
58 200 45
58 144 73
58 126 81
58 131 16
58 124 43
58 161 50
58 146 96
59 207 90
59 194 89
59 122 8
59 177 56
59 170 95
59 180 6
59 195 42
59 112 83
59 149 4
59 150 90
59 213 71
59 189 30
59 110 44
59 138 86
60 172 65
61 195 6
61 190 84
61 116 62
62 161 6
62 128 62
62 183 73
63 199 43
63 146 4
63 157 62
63 171 75
63 206 30
63 134 73
64 184 4
64 166 22
64 163 35
64 213 69
64 149 11
64 131 83
64 196 9
64 110 72
64 107 80
64 126 74
64 182 14
65 197 70
65 207 2
65 140 58
65 201 5
65 130 69
65 166 19
65 157 12
65 179 39
65 170 18
65 199 26
65 190 80
65 139 68
65 208 96
66 195 53
66 156 38
66 168 88
66 191 23
67 185 48
67 115 86
67 129 45
67 158 80
67 189 66
67 108 32
67 205 38
68 186 62
68 115 69
68 212 22
68 192 60
68 136 47
68 199 36
68 154 15
68 165 84
68 158 31
68 133 70
68 112 91
68 156 4
68 168 5
68 118 68
68 198 74
69 130 84
69 112 51
69 155 37
69 109 12
69 108 48
69 168 24
69 152 54
69 148 38
69 131 16
69 127 72
69 189 94
69 184 85
70 119 24
70 128 93
70 143 30
70 166 34
70 181 5
70 197 69
70 191 20
70 161 43
70 178 99
70 115 97
70 189 51
70 136 92
71 142 81
71 186 12
71 109 95
71 123 37
71 210 26
71 144 62
71 182 34
71 165 84
71 188 55
71 202 73
71 211 3
71 124 93
71 177 43
71 170 54
72 116 84
72 117 15
72 183 9
72 146 31
72 112 7
72 203 88
72 201 52
73 114 51
73 212 90
73 183 90
73 147 2
74 134 37
74 185 87
74 170 34
74 117 84
74 176 26
74 128 74
75 193 87
76 121 1
76 167 45
76 132 30
76 168 37
76 177 28
76 183 17
77 121 12
77 128 54
77 207 38
77 169 11
77 211 30
77 112 50
77 167 91
77 171 36
77 136 90
77 109 51
77 119 85
78 182 6
78 137 34
78 183 69
78 196 90
78 169 63
79 175 40
79 133 31
79 167 21
79 166 6
79 208 36
79 146 88
80 137 74
81 168 1
81 192 1
81 194 29
81 121 99
81 133 15
81 124 93
82 207 98
82 191 24
82 189 48
82 149 86
82 128 91
82 124 20
82 213 53
82 194 50
83 116 42
83 188 21
83 118 40
83 151 98
83 185 65
83 176 47
83 127 37
83 109 49
83 157 78
84 168 91
84 133 6
85 163 96
85 181 38
85 182 5
85 212 99
85 192 16
85 156 23
85 202 81
85 200 23
85 118 79
86 143 38
86 206 10
87 191 1
88 153 51
88 115 77
88 168 43
88 185 92
88 142 27
88 136 38
88 138 20
88 126 43
88 134 49
88 124 38
88 114 13
88 208 98
88 131 10
88 181 81
89 146 7
89 165 70
89 128 42
89 135 38
89 182 52
89 159 22
89 125 38
89 127 94
90 184 18
90 129 55
90 176 93
90 212 24
90 186 32
90 158 64
91 199 11
91 128 96
91 169 73
91 149 12
91 163 32
91 196 20
91 204 88
91 138 22
91 132 23
91 161 55
91 155 10
92 185 11
92 139 59
92 208 49
92 176 56
92 150 59
92 175 25
92 211 6
92 148 89
92 198 34
92 163 16
92 137 12
92 203 81
93 147 42
93 172 86
93 114 87
93 175 63
93 127 57
93 161 59
94 149 87
94 139 98
94 186 3
94 176 6
94 138 55
94 208 32
94 164 53
94 174 65
94 204 2
94 110 67
94 127 90
95 144 92
96 112 84
96 190 48
96 167 87
96 133 28
96 144 41
96 189 63
96 117 89
97 142 38
97 204 59
97 174 31
97 159 87
97 122 35
97 155 98
97 139 48
97 130 99
97 170 16
97 141 31
97 208 25
97 143 44
98 128 57
98 107 32
98 119 62
98 181 35
98 154 57
98 187 7
98 208 5
98 160 4
98 117 17
98 204 3
98 165 93
98 206 24
98 141 39
98 195 99
99 197 42
99 185 32
99 169 63
99 168 94
99 210 15
99 196 46
100 193 25
101 115 74
101 142 19
101 180 1
101 153 57
101 200 11
101 116 68
101 129 8
101 119 7
101 113 33
