576 2332
1 561 4
2 543 47
2 363 63
2 500 18
2 457 28
2 509 99
2 356 47
3 378 65
3 387 55
3 421 74
4 438 71
4 317 89
4 457 38
4 437 43
4 460 15
4 407 3
4 399 20
4 531 34
4 357 16
4 535 93
4 466 61
4 346 71
4 329 31
5 535 96
5 575 69
5 568 84
5 379 13
6 532 31
6 536 54
6 479 46
7 301 38
7 502 49
7 543 66
8 421 46
8 306 68
8 359 92
8 491 41
8 314 83
8 366 53
8 413 18
8 536 59
8 443 17
9 417 28
10 351 58
10 331 25
10 348 22
10 492 41
10 433 61
10 365 33
10 306 95
10 459 26
10 381 46
10 550 93
10 358 59
10 340 59
10 576 32
10 332 16
10 466 66
11 536 49
11 548 43
11 445 87
11 512 17
11 494 12
11 538 10
11 554 37
11 513 22
11 575 23
11 332 91
11 441 75
11 557 22
11 493 62
11 405 36
11 380 81
12 439 97
12 383 34
12 569 45
12 490 43
12 477 72
12 563 72
12 489 47
12 512 43
12 484 51
12 372 98
12 353 58
12 447 20
12 525 91
12 307 56
12 492 8
13 477 86
13 429 37
13 576 77
13 472 75
13 422 34
13 482 10
13 367 31
13 389 43
13 353 5
13 411 19
13 494 22
13 390 3
13 501 99
13 326 49
13 543 86
14 459 11
14 361 34
14 478 90
14 481 65
14 339 95
14 552 25
14 372 15
14 550 88
14 348 43
14 509 93
14 316 3
14 410 1
14 474 36
14 396 18
15 556 53
15 416 89
15 459 45
15 368 65
15 352 15
15 405 5
15 484 38
15 439 45
15 533 86
15 305 2
15 469 71
15 426 67
15 354 91
15 357 40
15 388 25
16 447 51
17 377 69
17 564 47
17 452 93
17 406 64
17 300 87
17 508 25
17 501 30
18 315 27
18 413 60
18 489 83
19 533 72
19 492 48
19 423 35
19 515 81
19 550 32
19 330 10
19 534 94
19 480 25
20 551 52
20 499 29
20 521 76
20 464 38
20 447 85
20 414 44
20 306 48
20 481 66
21 498 47
21 445 88
21 292 93
21 385 29
21 408 33
21 401 74
21 438 64
21 405 91
21 528 24
21 444 56
21 294 7
21 379 72
21 360 31
22 368 29
22 348 60
22 553 19
22 469 5
22 508 31
22 419 33
22 414 90
22 547 10
22 490 5
22 503 70
22 517 62
22 302 73
22 530 66
23 413 88
23 349 95
23 376 74
23 328 32
23 410 61
23 453 50
23 568 17
23 297 21
23 530 77
23 395 42
24 310 33
24 365 31
24 434 50
24 378 98
24 379 84
24 474 43
24 346 58
25 549 75
25 442 4
25 404 23
25 470 94
25 521 24
25 375 69
25 351 58
25 411 33
25 527 54
25 532 12
26 445 58
26 395 56
26 448 43
26 553 18
26 568 32
27 356 56
27 543 67
27 545 86
27 483 68
27 535 18
27 359 92
27 395 94
27 447 57
27 344 55
27 486 10
28 556 51
28 457 19
28 400 86
29 460 73
29 398 81
30 309 35
30 297 6
30 455 67
30 431 47
30 529 95
30 348 58
30 331 50
30 329 72
30 342 64
30 452 27
30 527 17
30 307 99
30 439 8
30 388 38
31 488 58
31 311 64
31 507 35
31 378 25
31 574 1
31 303 75
31 371 83
31 297 12
31 312 17
32 466 25
32 297 65
32 431 81
32 359 47
32 420 67
32 336 84
32 562 72
32 573 51
32 467 71
32 533 59
33 300 73
33 502 77
33 302 53
33 485 88
33 441 95
33 494 23
33 305 74
33 519 6
33 496 94
33 325 22
33 336 41
33 531 1
33 403 93
33 546 87
33 378 19
34 370 97
34 401 45
34 543 17
34 514 93
34 289 85
