431 1623
1 369 26
1 336 68
1 309 76
1 284 43
1 404 52
1 277 53
1 322 21
1 337 16
1 335 85
1 239 89
1 360 77
2 336 16
2 237 89
2 264 28
2 246 10
2 232 78
2 234 27
2 369 38
2 227 93
3 315 62
3 302 61
3 430 57
3 416 74
3 258 90
3 345 94
3 373 71
3 362 35
3 410 55
3 218 22
3 292 90
3 347 27
4 288 11
4 303 22
4 420 89
4 242 5
5 409 4
5 304 64
5 233 25
5 337 9
5 259 71
6 244 84
6 245 5
6 400 44
6 424 98
6 374 38
6 357 86
6 364 16
6 391 29
6 237 28
6 223 50
6 286 70
6 420 58
6 234 90
6 409 15
7 292 36
7 309 68
7 430 93
7 382 85
7 325 49
7 259 81
7 322 18
7 425 66
7 390 94
7 360 94
7 246 62
7 343 67
7 381 94
8 227 99
9 308 24
9 372 6
9 278 14
9 316 3
9 343 29
10 369 22
10 420 78
10 268 57
10 286 14
10 333 75
10 326 53
11 217 8
11 315 55
11 402 7
11 265 27
12 332 72
12 426 21
12 235 68
12 387 20
12 366 8
12 369 53
12 354 37
13 226 11
13 279 79
13 344 76
14 414 28
15 225 53
15 370 19
15 409 11
15 264 50
15 388 37
15 308 71
15 267 92
15 218 16
15 371 6
15 226 22
15 329 36
15 254 67
15 357 29
16 377 68
16 389 36
16 261 79
16 275 54
16 294 18
16 284 33
16 316 41
16 233 27
16 265 12
16 353 39
16 221 22
16 341 73
16 394 93
16 307 48
16 279 86
17 291 47
17 254 86
17 304 95
17 375 35
17 317 26
17 324 2
17 239 69
18 229 60
18 388 47
18 261 64
18 329 39
19 225 81
19 273 16
19 328 39
19 227 1
20 306 6
20 269 37
20 234 54
20 284 40
20 367 51
20 345 71
20 290 74
20 424 82
20 321 92
20 272 47
21 262 35
21 346 2
21 392 42
22 281 79
22 366 88
22 291 76
22 381 43
22 414 23
22 326 6
22 268 69
22 365 20
22 426 26
22 262 1
22 337 41
23 418 28
23 394 99
24 295 76
24 325 32
24 329 90
25 216 79
25 226 51
25 287 26
26 319 87
27 301 11
27 325 34
27 219 85
27 398 20
27 224 54
27 258 96
27 390 16
27 421 72
27 291 4
27 414 4
27 378 88
28 248 90
28 253 1
28 335 27
29 238 80
29 245 59
30 303 87
30 245 96
30 281 58
30 409 10
30 365 69
30 311 81
30 391 79
31 426 36
31 358 13
31 403 13
31 423 52
31 329 95
31 217 42
31 265 91
31 398 13
31 417 95
31 295 10
32 243 14
32 405 32
32 396 46
32 312 3
32 379 57
32 300 88
32 218 27
32 394 89
32 322 96
32 263 16
32 417 22
33 282 12
33 429 51
33 295 27
33 369 73
33 421 95
33 291 73
34 379 4
34 341 82
34 246 92
35 364 16
35 226 19
35 387 29
35 348 54
35 247 49
35 420 8
35 369 42
35 254 44
35 374 21
35 381 31
35 276 12
35 272 90
35 317 92
35 312 80
36 280 87
36 308 94
36 429 34
36 253 56
36 378 31
36 372 8
36 329 32
36 356 21
36 332 72
