209 784
1 162 62
1 112 41
1 113 32
1 182 53
1 120 89
2 161 17
2 171 1
2 204 35
2 125 38
2 208 23
2 206 7
2 183 85
2 205 33
2 195 94
2 193 50
2 130 7
2 131 71
2 188 33
3 197 91
4 133 65
4 124 73
4 148 34
4 187 45
4 180 92
4 178 73
4 176 88
4 116 7
4 167 1
4 136 3
4 192 90
5 189 15
5 112 33
5 148 23
5 111 41
5 191 41
5 147 56
5 136 54
5 208 41
5 116 97
6 125 47
6 163 48
6 143 12
6 148 97
6 137 89
6 184 21
6 197 99
6 180 92
6 115 28
6 151 45
6 190 53
6 188 28
6 198 85
7 142 84
7 114 95
7 192 77
7 204 28
8 177 95
8 118 39
8 119 79
8 121 1
8 187 11
8 149 1
8 123 33
8 150 48
8 144 9
9 165 73
9 182 63
9 122 91
9 144 53
9 127 94
9 129 53
9 142 30
9 135 35
9 143 44
10 165 18
10 182 61
10 122 37
10 208 56
10 134 72
10 159 73
10 154 96
10 139 78
10 142 56
11 158 49
11 118 62
11 112 30
12 126 49
12 170 27
12 197 63
12 165 13
12 152 60
12 141 15
12 155 62
13 112 97
13 170 37
13 159 48
13 116 78
13 117 49
13 181 81
13 161 47
13 166 37
13 155 1
13 197 74
13 146 51
13 207 1
13 122 98
14 200 50
14 151 40
14 205 78
14 109 16
14 128 91
14 166 40
14 174 66
15 120 6
15 190 4
15 174 32
16 187 44
16 132 84
16 128 85
16 135 79
16 201 25
16 174 36
16 209 28
17 141 41
17 168 35
17 108 38
17 185 68
17 176 38
17 170 8
17 106 70
17 175 82
17 151 87
17 109 74
18 207 25
18 119 37
19 137 95
19 150 4
19 173 6
19 156 48
19 205 64
19 134 79
19 206 10
20 196 48
20 115 48
20 177 22
20 170 20
20 197 49
20 118 56
20 176 93
20 131 5
20 193 4
21 189 94
21 168 64
21 151 2
21 106 23
21 152 1
21 200 72
21 109 34
21 129 17
21 154 63
21 143 30
21 115 13
21 161 32
21 158 9
21 173 34
22 201 4
22 191 65
22 172 41
22 150 69
22 178 9
22 180 28
22 175 39
22 109 36
22 106 22
22 121 1
22 208 15
23 118 87
24 185 80
24 188 19
24 135 15
24 111 89
24 139 13
24 198 44
24 196 3
24 149 67
24 126 88
25 201 24
25 110 73
25 156 3
25 203 37
25 155 24
25 140 70
25 167 88
25 109 85
25 194 34
26 137 67
26 108 77
26 190 40
26 119 14
26 125 18
26 164 54
26 149 8
26 194 87
26 186 85
26 202 76
26 109 64
26 115 58
26 168 42
27 131 2
27 151 8
27 139 13
27 197 91
27 110 15
28 151 2
28 194 73
28 187 18
28 174 68
28 123 30
28 115 42
28 161 46
29 113 80
29 203 92
29 120 39
29 122 32
29 129 85
29 181 58
29 207 50
29 195 51
29 124 87
29 139 33
29 151 37
29 164 48
30 173 67
30 197 1
30 204 60
30 164 82
30 140 25
30 122 59
30 113 26
31 180 3
31 207 30
31 200 81
32 167 72
32 206 94
32 141 24
32 160 32
32 153 55
32 197 87
32 108 13
32 178 17
32 208 98
32 198 48
32 203 98
32 177 68
32 196 38
33 115 62
33 165 68
33 119 55
33 163 1
33 168 19
33 192 14
34 126 7
35 179 55
35 169 68
35 185 70
35 144 65
35 182 25
35 203 15
35 128 42
35 122 91
35 131 92
35 140 10
35 119 4
35 106 39
35 189 16
36 195 98
36 164 21
36 161 44
36 181 9
37 208 53
37 106 4
37 196 63
37 154 39
37 192 70
37 164 35
37 165 89
37 149 50
37 137 98
37 112 62
38 185 97
38 151 14
38 190 70
38 141 58
38 178 8
38 158 89
38 135 23
38 184 27
39 177 4
39 142 24
39 181 59
39 139 7
39 136 41
39 130 46
39 201 21
39 109 24
39 135 88
40 201 44
40 178 59
40 182 52
40 135 40
40 161 42
40 184 25
40 143 47
40 173 47
41 204 16
41 132 50
41 164 68
41 130 84
41 142 33
41 159 81
41 196 15
41 122 26
41 110 52
41 131 44
41 206 77
41 200 23
42 139 51
42 159 96
42 183 49
42 158 92
43 138 71
43 173 17
43 181 20
43 132 50
43 187 47
43 134 62
43 129 18
43 160 18
43 117 47
43 168 46
43 147 45
44 161 90
44 146 46
44 116 23
44 207 56
44 182 89
44 114 23
44 121 12
44 113 92
44 204 40
44 181 55
44 109 43
44 160 70
44 209 43
44 139 44
45 173 80
45 143 88
45 128 2
45 162 44
45 108 2
45 112 38
45 109 48
45 209 10
45 107 60
45 176 68
46 135 26
46 105 5
46 191 96
46 146 1
46 132 53
46 185 33
46 113 50
46 179 38
47 189 87
47 135 36
47 166 25
47 149 80
47 181 30
47 167 88
47 169 88
48 132 99
48 182 40
48 204 4
48 169 10
49 183 38
49 145 29
49 194 46
49 202 77
49 153 7
49 141 66
49 117 74
49 204 16
49 111 74
49 169 45
49 196 9
49 112 96
49 118 80
49 139 86
50 184 54
50 200 30
50 139 84
50 185 27
50 190 12
50 143 40
50 186 7
50 188 5
50 206 5
50 169 83
50 140 7
50 152 19
51 190 1
51 148 59
51 182 14
51 141 55
51 146 2
51 204 97
52 197 44
52 200 1
52 120 22
52 131 39
52 128 80
52 177 28
52 140 90
52 160 34
52 190 79
52 179 17
53 168 76
53 132 92
53 192 78
53 151 39
53 142 44
53 148 93
54 188 75
54 159 58
54 207 4
55 198 73
55 138 29
55 117 64
55 181 3
55 118 33
55 172 25
55 196 62
55 160 71
56 123 87
56 177 66
56 199 15
56 194 3
56 184 19
56 112 44
56 162 12
56 118 53
56 107 80
56 131 65
56 208 16
57 132 50
57 182 57
57 124 36
57 163 77
58 111 60
58 138 90
58 121 28
58 167 13
58 150 6
58 175 67
59 106 75
59 192 8
59 118 84
59 139 55
59 205 52
60 198 28
60 203 69
60 123 80
60 175 97
61 165 89
61 202 15
61 166 18
61 167 57
61 140 4
61 171 67
61 175 64
62 181 15
62 168 58
62 171 48
62 110 67
62 145 86
62 179 63
62 123 29
62 184 60
63 163 9
63 143 47
63 113 37
63 183 51
63 106 4
