157 539
1 106 77
1 98 92
1 117 38
1 85 73
1 129 64
1 116 97
1 96 44
1 91 98
1 132 83
1 130 45
1 87 97
1 104 94
1 154 1
1 124 52
2 147 24
2 157 74
2 152 3
2 153 6
2 155 19
2 131 97
2 81 88
3 90 70
3 95 95
3 120 90
3 119 19
3 98 42
3 94 4
3 115 23
3 109 25
3 113 4
3 136 94
3 128 42
4 136 34
4 125 11
4 142 15
4 129 90
4 122 30
4 95 50
5 150 56
5 118 75
6 94 99
6 85 68
6 113 87
6 146 3
6 104 76
6 117 18
6 92 19
6 88 68
6 155 18
6 132 54
6 95 23
6 143 3
6 153 34
7 150 32
7 116 60
7 94 8
7 135 97
7 149 48
7 97 55
7 154 23
7 137 94
7 134 21
7 100 73
8 110 79
8 139 50
8 122 56
8 89 61
8 92 90
9 79 37
9 114 33
9 85 44
10 147 52
10 156 50
10 96 44
10 103 98
10 138 20
10 154 83
11 150 93
11 130 15
12 133 1
12 145 23
12 102 36
12 129 5
12 134 71
12 140 81
13 155 92
13 89 8
14 91 3
14 82 51
14 102 8
14 147 93
14 135 82
14 95 95
14 89 34
14 85 81
14 129 78
14 140 95
14 112 8
15 128 52
15 119 20
15 126 57
15 95 29
15 117 32
15 124 85
15 157 10
16 141 70
16 128 53
16 143 90
16 126 34
16 123 41
16 115 24
16 150 5
16 112 34
16 109 54
16 85 99
17 103 58
18 98 17
18 144 2
18 133 98
18 106 58
18 125 48
18 122 59
19 82 39
19 100 29
19 148 39
19 154 62
19 94 57
19 95 16
19 141 62
19 81 20
19 117 25
19 101 75
19 119 41
19 89 94
20 107 44
20 112 94
21 100 5
21 91 19
21 137 61
21 97 11
21 131 40
21 98 17
21 134 68
21 109 11
22 98 83
22 99 89
22 140 48
23 89 41
23 156 35
23 152 23
23 93 61
23 124 93
23 120 9
23 137 93
23 147 72
24 107 97
24 131 89
24 147 3
24 152 47
24 86 48
24 123 14
24 122 37
25 104 28
25 149 14
25 110 16
26 85 49
26 113 63
26 142 39
26 125 10
27 80 5
27 93 54
27 123 98
27 155 41
27 121 88
28 155 19
28 91 32
28 120 90
28 122 29
29 118 45
29 144 49
29 132 14
29 126 17
29 147 81
29 142 40
29 84 58
29 107 31
29 136 66
29 90 47
29 89 23
29 80 46
29 152 6
29 108 2
30 104 71
30 83 14
30 122 97
30 89 3
30 126 88
30 94 55
31 123 94
31 102 35
31 109 27
31 110 9
31 89 31
31 127 30
31 155 68
31 153 63
32 79 53
33 144 21
33 83 75
33 136 41
33 126 8
34 128 60
34 136 57
34 96 98
34 130 34
35 82 97
35 137 56
35 157 87
35 91 55
35 147 84
35 129 82
35 86 16
35 156 17
35 112 63
35 107 99
35 102 52
35 103 27
36 103 28
36 116 91
37 153 16
37 137 43
37 139 36
37 95 35
37 86 11
37 144 22
37 142 6
38 104 85
38 131 52
39 145 72
39 151 94
39 110 78
39 108 46
39 122 71
39 130 81
39 119 39
39 123 45
39 107 44
39 155 73
40 104 80
40 146 99
40 83 47
40 124 1
40 120 99
40 137 10
40 127 52
40 102 12
40 96 91
40 141 67
41 148 30
41 131 16
41 154 37
41 151 25
41 93 29
41 153 60
41 145 97
41 95 71
42 99 26
42 84 47
42 80 76
42 156 28
42 137 12
42 131 5
42 125 16
42 138 60
42 85 6
42 83 37
42 155 44
42 157 35
42 114 24
42 106 55
43 98 9
44 124 53
44 82 47
44 112 91
44 87 69
44 133 42
44 127 36
44 149 26
44 132 58
44 157 11
44 123 14
44 130 18
44 95 22
44 111 56
44 89 58
45 110 53
45 125 18
45 156 12
45 123 83
45 148 68
45 140 20
45 85 96
45 80 97
45 122 52
46 91 88
46 143 43
46 117 85
46 112 39
46 103 4
46 151 16
46 131 67
46 98 56
46 107 43
46 100 75
47 118 8
47 91 83
47 108 78
48 86 37
48 84 91
48 131 56
48 81 35
48 148 1
48 129 89
49 115 65
49 83 15
49 139 94
49 133 82
49 84 60
49 141 3
49 117 53
49 81 19
49 148 32
49 114 51
49 121 56
49 142 35
50 98 12
50 133 56
50 130 95
50 156 4
50 154 26
50 83 57
50 146 97
51 149 22
51 113 42
51 127 43
51 90 57
51 141 74
51 134 46
52 157 49
52 114 75
52 139 75
52 120 80
52 155 21
52 80 28
52 108 33
53 146 20
53 156 8
53 92 32
53 124 37
53 140 93
53 89 60
53 128 26
53 134 37
53 145 51
54 132 97
54 144 35
54 156 5
54 109 87
54 88 40
54 151 95
54 125 28
54 157 82
54 86 34
54 92 65
55 113 99
55 121 38
55 101 78
55 85 48
55 84 22
56 112 58
57 79 21
57 144 36
57 109 11
57 147 28
57 90 77
57 141 39
57 157 12
57 116 24
57 84 24
57 97 16
58 136 5
58 140 24
58 121 58
58 87 10
59 113 66
59 127 32
59 105 61
59 146 71
59 153 45
59 156 9
59 152 52
59 95 87
59 112 7
59 149 53
59 117 47
59 134 93
60 95 46
60 81 55
61 140 28
61 102 94
61 154 41
61 144 59
61 125 11
61 88 79
61 89 73
61 87 24
61 151 15
61 146 9
61 150 74
61 127 58
61 131 24
62 92 81
63 128 63
63 112 24
63 86 91
63 144 4
64 146 24
64 114 24
65 152 99
65 108 68
65 122 77
65 149 8
65 157 4
65 107 14
65 89 6
65 83 34
65 134 30
65 153 58
65 138 80
66 152 84
66 127 92
66 80 57
66 95 96
66 135 29
66 144 74
66 83 45
66 84 14
66 102 79
66 126 37
66 138 42
66 113 17
67 85 52
67 131 96
67 87 86
67 94 84
67 139 71
68 146 24
68 101 82
68 150 61
68 96 44
68 123 69
68 97 23
68 88 56
68 122 59
68 136 18
68 98 34
68 108 56
69 80 96
69 111 73
69 149 40
69 88 94
69 98 56
70 108 29
70 104 89
70 127 65
70 88 67
70 92 84
70 134 34
70 101 50
70 115 47
70 153 89
70 118 45
70 93 86
71 154 57
71 129 51
71 134 25
71 142 11
71 130 17
71 116 29
71 119 35
71 106 10
71 113 47
71 133 96
71 81 36
71 94 15
72 80 70
72 83 1
72 99 37
72 96 12
72 84 41
72 119 88
73 116 18
73 150 7
74 126 97
74 114 48
74 83 61
74 112 24
74 99 7
74 150 21
74 110 18
74 121 86
75 112 89
75 128 33
75 104 15
75 127 54
75 97 25
75 129 36
75 121 98
76 81 9
76 153 92
76 128 24
76 125 40
76 152 67
77 132 39
77 97 30
77 95 47
77 136 59
77 112 92
77 131 75
77 135 95
77 116 66
77 89 48
77 94 23
77 111 10
78 98 58
78 85 72
78 120 39
78 102 89
78 117 9
