296 1205
1 233 54
1 277 71
1 225 55
1 157 11
1 266 52
1 156 74
1 149 14
1 265 52
1 245 32
1 182 65
1 174 88
2 235 85
2 206 40
2 220 14
2 229 67
2 259 75
2 261 53
2 269 37
2 245 76
2 252 46
2 191 86
2 180 38
2 260 62
2 203 38
3 163 1
3 248 57
3 254 35
3 253 42
3 165 53
3 288 90
3 201 53
3 255 37
3 180 75
3 269 31
4 189 96
4 161 94
5 238 82
5 156 82
5 234 87
5 195 87
5 251 66
5 160 56
5 265 8
5 237 29
5 215 28
5 282 71
6 232 80
6 151 38
6 190 95
6 206 89
6 194 82
6 234 38
6 155 44
6 250 70
6 204 22
6 293 16
6 225 9
7 276 18
7 244 10
7 153 95
7 262 40
7 197 71
7 287 99
7 243 42
8 232 12
8 158 51
8 250 10
8 212 10
8 243 18
8 174 73
8 157 93
8 192 70
8 273 50
9 182 89
9 268 80
9 290 31
9 230 30
9 286 34
9 160 10
9 197 30
9 283 76
10 160 96
10 236 47
10 254 64
10 288 9
11 227 16
11 166 93
11 215 5
11 156 9
11 151 80
11 188 85
11 224 64
11 187 73
11 181 91
12 289 47
12 237 94
12 291 56
12 248 66
12 209 18
12 294 77
12 207 61
12 227 70
12 176 21
12 260 23
12 253 95
12 224 12
12 195 87
12 254 54
12 290 90
13 211 90
13 251 85
13 232 75
13 289 9
13 275 80
13 166 19
13 157 44
14 226 25
14 255 36
14 150 33
14 184 96
14 271 58
14 183 6
14 254 2
14 230 37
14 257 87
14 293 29
14 219 97
14 202 58
15 163 43
15 178 85
15 176 74
15 261 64
15 277 17
15 271 33
15 238 69
15 168 6
15 198 76
15 234 25
15 274 68
15 270 96
16 188 28
16 170 39
16 271 14
16 229 18
16 158 94
16 171 10
16 250 56
16 293 92
16 253 73
16 290 3
17 171 70
18 262 21
18 258 33
18 219 21
18 160 19
18 176 55
18 276 69
18 218 83
18 260 35
18 248 67
18 202 15
18 159 30
19 235 12
19 248 6
19 170 17
19 185 22
19 206 59
19 281 75
19 276 12
19 218 13
19 208 68
19 287 1
19 193 67
19 162 37
20 155 69
20 220 20
21 271 91
21 248 83
21 203 42
21 237 78
21 240 73
21 223 5
21 247 85
21 290 40
21 182 16
21 225 54
21 219 31
21 218 95
22 295 14
22 183 14
22 164 37
22 193 92
22 149 89
22 216 2
23 171 82
23 192 97
23 194 27
23 202 9
23 236 2
23 229 73
23 263 51
23 163 80
23 255 81
24 253 60
24 177 35
24 231 69
24 202 53
24 208 96
24 161 52
25 159 99
25 227 64
25 258 85
25 256 41
26 242 57
26 289 93
26 286 10
26 249 45
26 234 71
26 195 89
