324 1237
1 240 14
1 178 43
1 221 75
2 316 63
2 179 15
2 245 38
3 183 21
3 306 71
4 183 14
4 306 19
4 226 65
4 300 14
4 234 82
4 205 34
4 285 99
4 199 91
4 282 95
4 171 1
4 251 39
5 234 29
5 295 55
5 174 68
5 311 14
5 225 21
5 315 24
5 170 36
5 169 61
6 187 92
6 295 98
7 190 47
7 265 67
7 307 39
7 238 52
7 287 8
7 244 41
8 188 58
8 311 80
8 285 11
8 189 88
8 235 4
8 318 36
8 210 31
8 169 66
8 240 38
8 307 65
8 315 9
8 245 72
9 314 71
9 258 31
10 214 69
10 304 30
10 192 85
10 182 60
10 183 32
10 175 12
10 300 46
10 265 30
10 321 54
10 174 39
10 165 79
10 272 76
10 294 28
10 222 73
11 236 67
11 200 51
11 204 26
11 226 61
11 258 75
12 269 92
12 264 42
12 318 12
12 178 84
12 309 12
12 255 35
12 186 93
12 266 24
12 274 2
12 234 75
13 278 55
13 256 16
13 259 63
13 257 90
13 224 62
13 272 30
13 175 17
13 174 81
13 183 79
14 224 21
14 315 95
14 262 94
15 180 28
15 260 26
15 241 71
15 208 10
16 250 27
16 324 9
16 200 58
16 269 99
16 202 87
16 198 40
16 167 47
16 245 97
16 276 78
16 242 89
16 217 57
16 224 46
16 255 73
17 178 25
17 291 38
18 304 88
18 300 45
18 257 54
18 213 98
18 247 24
18 254 17
18 239 86
18 203 65
18 166 43
18 240 50
18 272 70
19 250 47
19 269 40
19 221 79
19 295 97
19 308 14
19 258 85
19 241 14
20 219 3
20 222 9
20 220 85
20 236 65
20 255 2
20 223 88
20 266 16
20 300 68
20 324 65
20 246 12
20 184 73
20 213 72
20 310 71
21 232 8
21 210 54
21 200 83
21 239 8
21 270 50
21 192 73
21 324 27
21 195 47
21 251 93
22 188 41
23 321 43
23 253 16
23 272 49
23 245 18
23 262 92
23 304 7
23 219 19
23 244 80
23 243 76
23 183 72
23 283 32
23 187 71
23 313 17
24 203 53
24 269 24
24 318 44
24 251 66
24 187 83
24 265 56
24 169 51
24 314 74
24 248 91
24 271 70
25 295 79
25 282 62
26 189 92
26 293 57
26 309 71
26 248 48
26 197 40
27 234 58
27 275 66
27 164 9
27 246 67
27 254 42
27 180 50
27 313 52
27 189 71
27 241 23
27 215 61
27 282 46
27 253 31
27 283 97
28 258 1
28 163 39
28 307 37
28 248 38
28 290 31
28 169 84
28 168 6
28 226 8
29 185 44
29 324 90
29 218 42
29 275 66
29 199 52
29 198 45
29 314 70
29 182 55
29 285 1
29 294 50
29 318 48
29 317 32
30 278 36
31 314 14
31 163 65
32 193 62
32 290 49
32 176 11
32 191 73
32 261 91
32 263 95
33 309 61
33 266 95
33 274 6
33 165 44
34 229 94
34 275 70
34 262 41
34 280 25
34 212 55
34 255 27
34 287 87
34 201 42
34 315 32
34 205 15
34 225 76
34 293 67
35 257 2
35 265 90
35 321 6
35 192 82
35 237 16
35 301 23
35 168 12
35 270 98
35 294 98
35 261 61
35 278 86
35 318 73
35 225 74
35 279 89
36 214 20
36 257 11
36 203 15
36 180 12
36 313 82
36 228 95
36 206 36
36 217 23
37 229 57
37 243 74
37 189 30
37 287 31
37 231 46
38 227 23
38 238 60
38 223 89
38 272 4
38 169 99
38 257 89
38 312 95
38 237 47
38 200 20
38 188 68
38 291 10
38 283 80
38 305 38
38 164 84
39 218 8
40 171 45
40 286 33
40 263 83
41 185 67
41 245 50
41 304 65
41 248 8
41 213 76
41 211 28
41 272 21
41 287 32
41 318 80
41 275 31
41 206 79
42 306 33
42 196 31
42 202 53
42 258 85
43 272 77
43 307 89
43 226 38
43 183 9
43 165 57
43 316 87
43 184 84
43 269 79
43 215 42
43 209 1
44 214 43
45 164 6
45 293 31
46 204 45
46 318 12
46 243 29
46 186 78
47 208 25
47 203 91
47 274 63
47 207 80
47 238 80
47 248 16
47 244 83
47 323 62
47 293 83
47 287 67
47 285 10
48 223 64
48 303 68
48 199 86
48 252 38
48 182 57
48 253 95
48 283 61
48 304 95
49 321 69
49 225 36
49 277 75
49 266 95
49 256 83
49 204 70
49 233 23
49 267 7
49 316 34
49 208 23
49 177 89
49 254 87
49 261 69
50 234 2
50 283 1
50 240 9
51 187 39
51 227 89
51 247 5
51 213 96
51 299 74
51 282 55
51 186 47
51 256 74
51 274 21
52 227 74
52 285 16
52 207 73
53 212 14
53 302 5
53 321 49
53 265 36
53 307 83
53 206 17
53 174 60
53 218 43
53 301 49
53 241 95
53 270 79
53 310 10
53 232 57
54 176 9
54 181 49
54 224 40
55 279 93
55 247 80
56 303 40
56 227 62
56 292 68
56 298 78
56 181 98
56 301 67
56 318 90
57 306 65
57 217 22
57 209 15
57 184 88
57 211 2
57 208 75
57 237 9
57 181 55
57 258 50
57 218 93
57 176 29
57 172 74
57 270 54
58 267 5
59 213 53
59 306 42
59 243 58
59 255 59
59 286 43
59 263 11
59 253 95
59 210 39
59 300 65
59 323 6
59 257 8
59 297 80
59 171 41
60 197 35
60 225 53
60 170 6
61 216 36
61 263 7
61 211 81
61 317 45
61 292 18
61 268 95
61 205 45
61 243 54
61 291 48
61 265 21
62 291 71
62 298 54
62 285 8
62 303 15
62 248 20
62 200 66
62 221 40
63 171 75
63 255 87
63 278 21
63 281 10
63 299 19
63 236 55
64 305 57
64 208 95
64 249 26
64 193 56
64 304 9
65 262 81
65 232 21
65 213 35
65 165 74
65 313 2
65 276 44
65 312 58
65 243 23
65 295 92
65 297 9
66 297 86
66 172 57
66 188 96
66 296 5
66 319 12
66 247 23
66 312 39
66 301 41
66 163 32
66 324 51
66 167 85
66 263 41
66 306 40
66 236 65
67 245 47
67 287 33
67 321 96
67 318 17
67 260 51
67 286 25
67 291 49
67 192 92
68 235 40
68 253 37
68 246 72
68 211 27
68 269 86
68 237 97
68 252 53
69 305 64
69 294 57
69 165 97
69 227 74
69 185 32
69 172 89
69 214 31
69 206 24
69 271 5
69 263 8
70 274 33
70 231 18
70 253 55
70 194 94
70 187 6
70 246 24
71 199 40
71 188 81
71 168 69
71 304 27
71 284 69
71 224 47
71 228 41
71 163 71
71 263 67
71 194 59
71 250 94
71 234 18
71 207 60
72 175 32
72 234 84
72 180 36
72 223 41
72 278 88
72 269 67
72 316 93
72 217 88
72 284 67
72 183 9
72 254 76
72 163 17
73 184 10
73 318 91
73 305 9
73 238 19
73 213 8
73 169 94
73 308 97
73 268 35
73 321 13
73 247 32
73 225 46
74 310 17
74 164 71
74 267 84
74 295 17
74 184 16
74 191 26
74 183 8
74 316 72
74 218 95
74 181 13
74 214 64
75 234 73
75 301 24
75 310 96
75 307 76
75 229 67
75 213 27
75 284 12
75 264 35
75 207 73
75 170 73
75 283 93
75 281 11
76 228 59
76 224 56
76 176 33
76 232 53
77 258 59
77 322 65
77 169 96
77 284 83
77 315 47
77 274 1
77 313 39
78 225 20
78 305 70
78 293 5
78 290 51
78 299 77
78 253 62
78 267 60
78 304 36
78 192 80
78 322 4
78 286 46
78 201 19
78 174 85
78 197 22
78 266 32
79 266 27
80 309 71
80 177 23
80 308 77
80 288 59
80 283 72
80 302 23
80 311 61
80 268 25
80 281 61
80 298 83
80 227 73
80 180 48
80 319 8
80 195 98
80 241 30
81 312 17
81 303 72
81 295 84
81 241 77
81 195 6
81 192 63
81 176 76
81 220 35
81 198 73
81 227 14
81 215 37
81 193 13
81 226 7
81 224 14
82 322 37
82 180 47
82 321 31
82 289 28
82 298 38
82 178 26
83 184 60
83 315 69
83 304 42
83 194 66
83 297 96
83 293 10
83 239 79
83 174 90
83 165 93
83 254 89
84 188 12
84 209 29
84 287 82
84 201 74
84 286 29
84 280 46
84 163 1
84 251 44
84 252 26
84 219 64
84 250 95
85 204 88
85 220 5
85 242 46
85 230 36
85 324 11
85 322 54
85 267 11
85 295 24
85 212 37
