701 2647
1 617 27
1 459 8
1 683 74
1 590 60
1 569 69
1 405 9
1 562 88
1 358 46
1 650 48
1 616 82
1 442 83
2 430 39
2 695 47
2 495 79
2 490 87
2 513 76
2 676 88
2 558 83
3 557 8
3 630 84
4 370 40
4 410 13
4 505 56
4 683 51
4 690 86
4 404 82
4 636 55
4 659 66
4 671 10
5 641 39
5 387 14
5 645 25
5 678 96
5 685 10
5 353 15
5 478 93
5 541 69
5 352 97
5 459 11
6 436 70
6 372 71
6 659 56
7 442 70
7 378 9
7 593 83
7 410 3
7 530 3
7 475 61
8 510 17
8 602 40
8 580 25
8 370 30
8 405 68
8 365 83
8 658 4
8 472 15
8 559 51
8 491 23
9 458 73
9 547 86
9 536 53
10 575 22
10 373 36
10 430 9
10 654 68
10 368 58
10 369 42
10 653 37
10 442 65
10 598 93
10 669 7
10 446 91
10 504 73
10 567 37
11 407 13
11 581 84
11 462 43
11 614 48
11 425 67
11 519 84
11 487 80
11 455 94
11 685 49
11 423 70
11 663 15
11 584 83
12 623 57
12 381 14
12 615 7
12 463 1
12 648 43
12 505 46
12 504 24
12 571 24
12 682 17
12 577 50
12 457 20
13 558 61
13 511 40
13 683 26
13 402 60
13 661 65
13 563 95
13 442 24
13 530 33
13 503 33
14 645 57
14 546 31
14 473 70
14 368 19
14 503 72
14 470 4
14 389 55
14 357 88
14 692 6
14 486 59
14 490 73
14 402 65
15 568 94
15 405 85
15 685 2
15 558 28
15 413 31
15 490 65
15 537 51
15 601 60
16 507 67
16 574 49
16 662 20
16 678 63
16 473 64
16 633 81
16 464 9
16 451 42
16 493 25
16 401 15
16 449 98
17 438 26
18 691 38
18 630 81
18 352 27
19 532 26
19 675 44
20 673 87
20 413 28
20 507 39
20 692 91
20 466 36
20 699 19
20 677 57
20 356 77
20 379 55
20 390 67
20 667 54
21 410 25
22 600 32
22 408 34
23 699 31
23 457 72
23 595 72
23 592 66
23 694 8
23 439 12
23 655 8
23 508 55
24 686 90
24 695 95
24 629 13
24 411 64
24 456 90
24 355 61
25 701 47
25 536 28
25 511 13
25 506 58
25 687 75
25 357 84
25 636 44
25 488 37
25 446 12
25 464 69
25 362 32
25 483 31
26 379 62
27 441 86
27 573 10
28 387 14
28 425 54
28 430 18
28 696 92
28 680 81
28 676 67
28 554 53
28 534 66
29 363 16
29 683 19
29 428 15
29 670 37
29 636 32
29 662 37
29 435 44
29 410 78
29 555 72
29 439 28
29 603 96
29 541 30
29 693 27
29 523 54
29 457 95
30 580 49
30 428 48
30 522 90
30 507 93
30 452 60
30 655 3
30 605 35
31 586 77
31 419 49
31 632 21
32 355 46
32 557 77
32 537 41
32 654 95
32 504 71
32 371 10
32 623 93
32 507 93
32 368 62
33 427 97
33 523 39
33 619 61
33 670 48
33 528 12
33 352 99
33 671 68
34 396 90
34 603 60
34 674 3
34 550 66
34 451 57
34 599 82
34 382 60
34 377 58
34 586 68
34 410 45
34 429 90
34 372 73
34 434 93
34 567 63
34 381 81
35 406 42
35 699 65
35 604 16
35 651 86
35 388 60
35 672 4
35 602 83
35 652 1
35 479 18
35 434 3
35 351 36
36 590 65
36 483 57
36 477 56
36 603 88
36 437 99
36 600 78
36 374 94
