319 1207
1 167 46
1 282 8
1 236 79
1 272 34
1 285 71
1 183 5
1 210 44
1 229 29
2 244 9
2 252 7
2 284 1
3 250 79
3 274 69
3 248 3
3 218 10
3 245 34
3 262 11
3 314 35
4 206 15
4 263 56
4 216 62
4 267 13
4 249 5
4 218 51
4 177 34
4 292 71
4 235 13
4 260 62
4 240 21
4 306 41
4 228 33
4 247 87
5 238 69
5 303 71
5 186 1
5 191 67
5 209 25
5 307 51
5 290 65
5 246 73
5 318 65
5 226 42
5 242 8
6 273 15
6 256 17
6 178 61
6 259 4
6 184 85
6 236 27
6 293 91
6 216 22
6 177 93
6 254 52
6 312 52
7 300 74
7 274 33
7 304 3
7 172 28
7 298 1
8 162 1
9 169 92
10 219 81
10 230 9
10 264 68
10 315 73
10 235 13
10 176 10
10 218 98
10 201 2
11 246 42
12 196 9
12 216 60
12 307 70
12 303 42
12 207 91
12 204 20
12 171 6
13 182 90
13 285 34
13 252 73
13 199 67
13 316 27
13 167 35
13 175 30
13 262 20
13 306 40
13 248 35
13 239 18
13 290 97
13 272 68
13 246 65
14 214 97
14 186 51
14 314 65
14 188 80
14 160 83
14 276 34
14 317 39
14 296 41
14 247 5
14 225 51
15 264 5
15 218 84
15 317 85
15 188 82
15 250 61
15 278 24
15 310 11
15 179 60
15 306 54
15 269 27
15 286 13
15 191 93
15 268 28
15 308 33
16 234 66
16 231 47
16 272 78
16 247 49
16 276 34
16 271 77
17 273 92
17 253 2
17 277 33
17 212 77
17 176 12
17 171 9
17 184 5
17 185 61
17 309 8
17 164 86
17 293 67
18 222 49
19 264 30
19 278 22
19 317 62
19 281 43
19 299 50
19 253 48
19 259 58
19 314 17
19 247 25
19 315 57
19 206 43
19 199 42
20 201 52
20 245 5
20 183 23
20 319 32
20 269 15
20 197 37
20 315 55
20 264 90
20 224 8
20 230 27
21 261 58
21 299 4
21 314 51
21 281 9
22 281 70
22 217 53
22 260 19
22 246 49
22 262 53
22 289 68
22 273 60
22 274 64
22 286 63
22 296 6
22 177 70
22 169 23
23 165 96
23 282 31
23 297 90
23 231 18
23 302 53
23 259 35
23 285 58
23 164 91
23 184 25
23 289 8
23 227 85
24 200 72
24 207 47
25 179 71
25 160 31
25 258 76
25 298 41
25 194 4
25 285 63
25 257 59
25 266 92
25 272 41
25 317 77
25 232 6
25 291 97
26 193 76
26 292 5
26 179 75
26 305 82
26 218 88
26 268 41
27 284 18
27 227 61
27 171 91
27 182 40
28 276 25
28 192 1
28 290 90
28 178 73
28 249 23
28 226 46
28 315 60
28 266 84
28 296 63
28 238 67
28 191 46
28 244 2
28 200 81
28 184 37
29 184 83
29 233 23
29 230 59
29 287 42
29 216 12
29 291 31
30 270 55
30 241 53
30 186 85
30 301 20
30 259 77
31 215 31
31 252 82
31 247 9
31 276 36
31 199 66
31 168 68
31 224 11
31 295 56
31 253 32
32 303 6
32 225 76
32 234 51
32 246 30
32 315 40
32 261 14
32 274 32
33 178 57
33 243 15
33 292 39
33 259 51
33 314 74
33 261 23
34 258 39
34 305 98
34 300 66
34 180 81
34 257 75
34 222 50
35 287 61
35 227 84
35 211 72
35 204 15
35 311 70
35 234 96
35 205 92
35 191 63
35 280 51
35 244 48
35 250 97
36 247 98
37 301 36
37 205 46
37 216 50
37 169 32
37 287 8
37 285 71
38 176 30
38 274 2
38 275 98
38 257 98
38 305 97
38 221 39
38 260 47
38 183 68
38 244 3
38 316 8
38 165 44
39 258 11
39 166 70
39 194 84
39 271 92
40 199 61
40 175 94
40 306 47
40 283 33
40 208 61
40 168 81
40 309 34
40 174 48
40 312 50
40 276 81
40 260 10
41 171 17
41 289 40
41 257 16
41 304 29
41 271 73
41 272 8
41 255 91
41 266 95
42 173 52
43 168 73
43 195 51
43 288 62
43 254 86
43 160 34
43 211 68
43 284 2
43 295 94
43 170 84
43 264 20
44 247 41
44 270 78
44 295 13
44 213 6
44 226 74
44 267 51
45 291 3
45 229 98
45 303 46
45 243 89
45 319 95
45 263 54
45 186 49
45 227 18
45 210 88
45 306 22
45 213 7
46 165 53
46 263 74
46 186 35
46 229 37
46 298 19
46 247 75
46 239 32
46 234 20
46 308 11
46 282 33
47 301 60
47 249 99
47 300 93
48 202 80
48 306 40
48 168 63
48 218 31
48 206 40
48 308 31
48 317 4
48 194 34
48 263 41
48 282 77
48 245 70
49 185 9
49 227 45
49 252 6
49 161 56
50 242 20
50 231 3
50 258 44
50 276 97
50 221 12
50 200 61
50 317 48
50 285 20
50 306 50
50 192 82
50 280 22
50 169 4
50 201 81
51 313 86
