168 629
1 135 7
1 106 62
1 151 53
1 131 43
1 146 54
1 118 73
2 108 16
2 146 68
2 113 50
2 139 9
3 142 91
3 91 25
3 115 88
3 109 21
3 149 28
3 129 95
3 168 83
3 159 67
3 147 94
3 108 42
3 119 94
3 167 76
4 114 19
4 129 50
4 89 32
4 124 27
4 164 24
4 97 36
4 149 54
4 116 79
4 107 93
5 90 30
5 124 40
6 111 90
6 97 12
6 98 33
7 135 94
7 97 38
7 136 62
7 112 25
7 162 72
7 132 44
7 91 43
7 143 57
7 144 43
8 128 96
8 106 4
8 111 66
8 119 16
8 163 80
8 101 65
8 109 93
9 128 47
9 147 35
9 163 24
9 103 30
9 118 44
9 107 3
9 120 12
10 145 28
10 121 49
10 95 79
10 96 15
11 117 70
11 131 15
11 147 61
11 102 85
11 96 97
11 126 9
11 105 95
11 121 2
11 138 46
11 106 6
11 94 69
11 164 70
12 131 51
12 129 34
12 166 61
12 87 7
12 138 35
12 152 23
12 141 58
12 163 21
12 92 73
13 96 15
13 124 1
13 168 83
13 91 6
13 117 67
13 95 81
13 123 88
13 87 91
13 165 27
14 167 35
14 97 75
14 93 92
15 127 30
15 126 72
16 107 43
16 108 82
16 111 12
16 146 6
16 117 57
16 142 20
16 147 79
16 119 20
16 132 88
17 89 77
17 145 64
17 136 73
17 139 96
17 108 82
17 124 95
17 114 76
17 106 5
18 121 91
18 132 59
18 158 41
18 168 56
18 126 14
18 140 77
18 134 79
18 113 31
18 123 27
18 127 8
19 99 10
19 115 20
19 154 71
19 139 94
19 113 78
20 147 21
20 151 61
20 106 19
20 140 25
20 154 23
20 137 18
20 118 1
21 113 2
21 130 94
21 144 95
21 142 13
21 148 7
22 146 41
22 89 94
22 85 85
22 118 7
22 108 95
22 154 50
22 90 30
22 152 84
22 113 34
22 148 89
22 130 17
22 94 29
22 168 5
23 106 33
23 154 75
23 137 30
23 95 13
23 163 69
23 127 1
23 167 18
23 100 83
23 161 86
24 116 52
25 113 35
25 105 63
26 108 71
26 100 54
26 144 87
26 137 90
26 133 57
26 94 47
26 114 60
26 120 2
26 115 71
26 128 38
26 164 37
27 127 42
27 94 2
27 144 15
27 137 70
27 139 41
27 150 10
27 92 45
28 92 32
28 131 45
28 153 90
28 116 21
28 148 90
28 158 43
28 93 70
28 114 89
28 161 25
28 146 95
28 145 95
29 130 24
29 125 55
29 114 42
29 118 51
29 115 43
29 100 25
29 120 95
29 161 42
30 135 93
30 134 76
30 131 43
30 129 56
31 151 27
31 113 33
31 148 94
31 122 38
31 132 88
31 98 11
31 92 55
31 100 31
31 138 76
31 159 73
31 106 42
32 105 21
32 91 90
32 123 72
32 151 50
32 137 63
32 117 45
32 160 21
32 87 68
32 149 22
32 111 65
32 106 7
32 124 48
33 100 83
33 110 95
33 155 91
33 164 58
33 104 89
33 154 74
34 100 98
34 111 17
34 85 68
34 98 89
35 98 88
35 119 64
35 123 87
35 109 96
35 145 5
36 94 82
36 115 78
36 99 69
36 140 65
36 112 19
36 151 51
36 153 14
36 165 22
37 137 60
37 140 70
37 86 74
38 126 32
39 102 97
39 166 73
39 150 9
39 114 21
39 142 91
39 140 20
39 121 84
39 135 11
39 89 43
39 162 97
39 90 53
39 110 65
39 127 56
39 124 77
39 167 56
40 146 73
40 89 32
40 152 3
40 96 9
40 94 62
40 100 67
40 128 40
41 88 39
41 96 89
41 107 53
41 139 1
41 134 87
41 129 97
41 110 70
41 168 73
41 140 31
41 111 88
41 164 16
41 121 42
41 141 2
41 163 44
41 87 60
42 142 69
42 148 97
42 94 44
42 146 4
42 106 85
42 126 62
42 111 84
42 100 26
42 162 4
42 166 9
42 103 42
43 157 94
43 87 40
43 123 90
43 152 58
43 111 62
43 131 12
44 150 65
44 85 57
44 129 35
44 137 19
44 91 67
44 138 90
45 128 33
45 131 87
45 149 41
46 87 69
46 164 67
46 123 65
46 114 50
46 90 15
46 150 75
46 145 13
46 130 14
46 153 62
46 149 5
46 124 65
46 119 59
47 112 82
47 149 78
47 110 54
47 122 64
47 162 49
47 167 92
47 158 46
47 137 3
47 124 31
48 148 83
48 134 72
48 93 26
48 99 4
48 156 77
48 95 45
48 167 10
48 138 42
48 120 2
48 96 7
48 163 12
