543 2134
1 441 39
1 534 76
1 471 89
1 382 65
1 376 70
1 415 65
2 448 28
2 456 98
2 492 50
2 311 18
2 322 59
2 323 46
2 523 50
2 438 55
2 354 70
2 308 98
3 520 90
3 377 33
3 493 45
3 522 97
3 374 84
3 543 20
3 367 72
3 286 61
3 294 22
4 534 51
5 495 86
5 415 65
5 385 76
5 422 34
5 279 4
5 398 55
5 369 28
5 410 96
5 538 64
5 361 97
5 531 53
5 319 48
5 416 25
5 303 61
5 281 78
6 369 88
6 332 32
6 314 58
6 515 89
6 529 66
6 348 19
6 403 49
6 300 1
6 416 21
7 431 80
7 471 6
7 286 18
7 362 88
7 392 63
7 429 19
7 457 4
7 465 28
7 540 43
7 439 19
7 481 79
8 515 62
8 312 22
8 529 17
8 442 15
8 437 5
8 431 19
8 389 54
8 446 91
8 377 72
8 342 45
9 485 43
9 460 9
9 506 83
9 509 20
9 291 95
9 277 88
9 419 14
9 284 72
9 356 56
9 361 33
9 510 38
9 441 65
9 396 55
9 447 53
10 374 97
10 405 38
10 494 39
10 307 33
10 385 46
10 488 94
10 467 25
10 360 6
10 273 6
10 530 82
10 359 16
10 454 66
10 515 16
10 455 44
11 356 85
11 361 47
11 482 65
11 344 57
11 445 28
11 430 76
11 464 38
11 438 97
11 460 35
11 393 69
11 427 67
11 396 30
11 440 89
11 426 56
12 360 87
12 317 86
12 534 41
12 462 96
12 287 66
13 426 63
13 307 18
13 420 67
14 537 80
14 417 21
14 507 46
14 304 78
14 462 20
14 508 38
14 312 3
14 445 1
14 306 4
14 276 29
14 421 73
14 503 70
14 323 87
14 273 9
14 354 67
15 510 81
15 306 37
15 458 79
15 502 15
15 363 99
15 299 3
15 478 70
15 471 65
15 441 16
15 313 5
15 463 69
16 439 19
16 474 19
16 473 42
17 334 20
17 347 1
17 452 52
18 500 27
19 542 18
19 428 67
19 386 44
19 495 12
19 406 50
19 422 56
19 469 1
19 401 94
20 533 34
20 380 65
20 377 38
20 345 57
20 392 20
20 393 68
20 461 78
20 449 20
20 509 60
20 482 60
20 307 87
20 407 48
20 420 18
20 316 64
20 531 10
21 376 56
22 366 30
22 440 74
22 520 51
22 364 19
22 340 83
23 376 59
