494 1998
1 321 26
1 412 12
1 439 27
1 336 70
1 333 43
1 368 66
1 266 87
1 256 61
2 395 39
2 275 52
2 458 32
2 428 16
2 392 27
2 361 55
2 362 51
2 318 55
2 432 63
2 419 8
2 464 84
3 450 53
3 436 99
3 327 3
3 353 26
3 439 71
3 414 20
3 427 35
3 275 47
3 277 44
3 412 67
4 455 29
4 276 98
4 331 4
5 271 8
5 252 9
5 248 86
5 472 49
5 278 18
5 390 9
5 351 48
5 269 7
5 409 14
5 427 94
5 395 96
5 306 46
5 465 93
5 301 2
6 428 9
6 438 54
6 386 48
6 468 39
6 365 53
6 471 5
6 360 4
6 478 48
6 389 22
6 449 24
6 334 85
6 476 56
6 477 50
7 250 8
7 400 20
7 308 44
7 384 93
7 339 10
7 314 53
7 432 28
7 442 8
7 434 19
7 260 69
7 347 3
7 415 38
7 412 55
7 421 59
7 291 77
8 457 39
8 469 5
8 305 7
8 479 80
8 339 77
8 317 19
8 303 27
9 248 92
9 405 95
9 269 29
9 353 76
9 270 94
9 439 1
9 408 59
9 457 86
9 286 63
9 416 63
9 425 61
9 490 59
9 492 41
10 456 87
10 400 70
10 490 1
10 447 86
11 266 92
11 304 66
11 443 93
11 345 90
11 341 85
11 371 45
11 255 2
11 331 98
11 493 45
11 396 27
11 428 10
12 383 17
12 428 17
12 293 6
12 326 78
12 419 31
12 489 81
13 384 27
13 376 48
13 490 64
13 296 34
13 358 59
14 399 27
15 343 49
15 365 32
15 342 7
15 442 39
15 439 76
15 456 95
15 459 19
15 255 90
15 424 69
15 315 5
15 401 21
15 374 87
15 287 12
15 268 26
15 492 36
16 397 8
16 440 51
16 276 28
16 355 77
16 412 49
16 319 74
16 452 50
16 356 69
16 377 46
17 447 58
17 309 83
17 297 29
17 478 59
17 490 60
17 426 22
17 258 36
17 300 52
17 310 34
17 250 39
18 439 44
18 466 59
18 329 78
18 318 7
18 490 25
18 421 3
18 440 26
18 258 37
18 337 40
19 493 13
19 398 95
19 455 18
19 431 67
19 479 5
19 292 45
19 318 20
19 272 97
19 407 37
19 481 56
19 312 10
19 264 53
19 257 98
20 440 62
20 320 60
20 405 81
20 442 92
20 276 67
20 463 60
20 429 30
20 390 47
20 249 68
20 248 69
20 304 54
20 273 72
20 341 81
21 279 77
21 410 29
21 367 44
21 333 3
21 472 75
22 393 23
22 270 37
22 307 10
22 259 57
