447 1776
1 325 99
1 295 55
1 359 65
1 395 51
1 419 99
1 284 80
1 262 2
1 278 25
1 281 94
1 418 65
1 331 32
1 265 60
1 353 33
1 369 72
1 409 64
2 309 75
2 368 15
2 254 77
2 358 43
2 387 70
2 402 35
2 311 78
2 298 62
3 235 80
3 356 67
4 438 86
4 326 39
4 338 74
4 379 44
4 341 58
4 409 47
5 335 81
5 385 84
6 433 84
6 296 99
6 260 55
6 394 45
6 376 78
6 263 56
6 345 21
6 265 27
6 309 87
6 409 39
6 420 74
6 353 48
6 318 86
7 399 17
7 282 4
7 370 52
7 432 42
7 285 91
7 374 89
7 407 42
7 376 70
7 400 38
8 402 22
8 303 93
8 399 84
8 371 84
8 392 14
9 298 41
9 393 27
9 328 81
9 382 37
9 405 18
9 373 50
9 350 75
9 231 49
10 347 73
10 418 10
10 271 31
11 241 37
11 421 22
11 244 22
11 251 44
11 390 47
11 351 40
11 323 87
11 324 33
12 249 81
12 368 69
12 256 35
12 420 23
13 296 2
13 311 66
13 421 58
13 321 39
13 409 14
13 335 46
13 250 78
13 248 62
13 384 60
13 394 94
13 379 43
13 362 79
13 273 1
14 437 6
14 329 3
15 270 56
15 429 97
15 283 11
15 372 67
16 264 30
16 248 43
16 394 12
16 293 55
16 273 67
16 356 21
16 260 27
16 340 90
16 378 82
16 239 6
16 310 51
16 395 3
16 373 44
16 320 7
17 236 4
17 439 80
17 396 70
17 307 60
17 305 11
17 363 62
18 408 3
18 301 95
18 297 47
18 251 70
18 260 42
18 263 79
18 427 42
18 373 44
18 233 42
18 237 37
18 387 31
18 440 36
18 280 71
18 384 2
19 405 6
19 423 80
19 251 89
19 358 12
19 357 90
19 224 19
19 347 87
19 411 56
19 302 96
19 326 57
19 340 10
19 243 92
20 279 98
20 257 73
20 423 96
21 289 26
21 292 32
21 288 96
21 317 86
21 443 48
22 319 65
22 445 35
23 228 96
23 229 42
23 296 14
23 232 88
23 380 78
23 264 83
23 373 49
23 295 45
23 257 74
23 421 16
24 395 31
24 230 42
24 419 1
24 285 24
25 443 90
25 373 59
25 367 69
25 243 92
25 387 75
25 318 47
25 424 99
25 261 89
26 374 61
26 435 50
26 320 80
26 295 68
26 410 47
26 401 16
26 379 6
27 444 35
27 443 49
27 341 23
27 338 37
27 293 70
27 393 84
27 299 48
27 318 98
27 417 3
27 245 40
28 367 4
28 343 7
28 283 51
28 321 83
28 226 93
29 224 61
29 320 57
29 400 72
29 425 73
29 421 35
29 358 73
29 253 28
29 259 93
29 360 73
29 229 18
29 277 35
29 276 7
29 295 81
30 348 63
30 258 8
31 424 10
32 224 36
32 373 33
32 427 39
32 291 39
32 418 66
32 297 9
32 363 5
32 342 31
32 424 40
32 315 43
32 338 60
33 317 66
33 410 52
33 304 71
33 427 40
33 383 48
33 247 7
33 309 67
34 302 89
34 381 24
34 387 95
34 246 74
34 265 80
34 417 32
35 264 8
35 243 55
35 309 49
35 274 19
35 345 35
35 282 77
35 425 66
35 298 35
35 340 94
35 332 31
35 275 68
35 227 74
36 337 12
36 365 44
36 384 27
36 362 52
36 387 52
37 354 42
37 333 33
37 387 92
37 368 13
37 323 61
37 433 42
37 338 3
37 304 78
37 369 87
37 440 1
37 264 15
37 269 74
37 332 84
38 347 14
39 322 61
39 338 52
39 265 8
39 441 32
39 258 12
39 339 59
39 335 86
40 318 95
40 331 62
40 244 76
40 248 26
40 421 71
40 385 22
40 445 3
40 249 66
40 307 36
40 306 62
40 286 40
40 288 37
40 325 71
41 434 54
41 288 41
41 230 88
41 426 19
41 280 46
41 306 14
41 300 47
42 391 41
42 226 48
42 385 77
42 238 52
42 266 60
43 320 11
43 393 17
43 372 7
43 239 22
44 423 5
44 273 12
44 440 16
44 413 93
44 313 66
44 330 47
44 431 71
44 443 16
44 238 87
44 409 89
44 250 20
44 386 99
44 282 12
44 445 51
44 224 38
45 424 74
45 434 38
45 280 14
45 282 60
45 253 21
45 334 64
45 255 88
45 387 86
45 242 97
46 407 13
46 343 45
46 399 47
46 376 84
46 361 25
46 381 65
47 290 61
47 349 6
47 272 96
47 442 45
48 364 32
48 319 50
48 296 25
48 310 43
