384 1515
1 266 29
1 348 46
1 366 26
1 253 57
1 327 93
1 247 61
1 294 98
1 325 8
1 223 73
1 316 28
1 364 21
1 377 52
1 213 70
1 208 71
2 199 12
3 244 36
4 228 41
4 358 1
4 353 36
5 326 87
5 203 1
5 288 3
5 325 38
5 229 8
5 282 8
5 204 3
5 231 44
5 368 36
5 341 90
5 199 15
5 207 3
6 235 21
6 368 97
6 254 32
6 342 69
6 333 90
6 240 49
6 325 53
6 265 30
7 308 3
7 281 96
7 327 12
7 205 78
7 296 15
7 257 27
7 288 27
7 225 1
7 345 37
7 292 73
7 379 5
7 217 70
7 311 19
8 343 92
8 354 69
8 210 97
8 235 26
8 212 9
8 278 19
8 381 49
8 228 90
8 207 18
8 193 63
9 349 18
9 215 58
9 375 25
9 262 1
9 279 55
9 311 38
9 221 3
9 269 21
9 359 86
10 200 87
10 382 70
10 217 33
10 371 91
10 331 89
10 328 25
10 335 24
11 291 80
11 213 81
11 258 3
11 308 8
11 244 62
11 295 85
11 373 45
11 316 84
11 198 28
11 306 29
11 372 35
11 355 43
11 272 82
11 267 31
11 327 4
12 332 39
12 234 85
12 298 33
12 347 94
12 258 20
12 366 89
12 350 26
12 333 71
13 229 62
13 335 35
13 356 52
13 377 18
13 249 82
13 265 49
13 334 60
13 239 78
13 232 8
13 300 2
13 364 85
13 237 38
14 356 67
14 272 88
14 274 10
14 348 2
15 300 32
15 281 14
15 196 41
15 200 72
15 318 27
15 248 4
15 314 59
15 231 39
15 290 56
16 372 83
16 316 31
16 309 47
17 309 58
17 355 95
17 207 5
17 344 34
17 209 55
18 333 11
18 233 40
18 230 73
18 309 10
18 351 68
18 347 62
18 243 35
18 291 68
18 263 50
18 218 27
19 294 42
19 253 97
19 243 92
19 244 36
19 333 51
19 222 76
20 300 32
20 255 63
21 359 6
21 304 48
22 301 54
22 376 45
22 310 58
22 312 75
22 262 14
23 312 62
23 257 99
23 218 18
23 357 13
23 259 20
23 243 13
23 272 96
23 351 51
23 352 83
23 286 57
23 264 49
23 324 37
24 197 91
24 299 63
24 214 52
25 197 6
25 257 5
25 214 76
25 370 77
25 327 17
26 260 41
26 316 63
26 258 47
26 311 80
26 249 71
26 317 26
26 359 32
26 230 98
27 221 86
27 306 1
27 291 65
27 201 81
27 269 97
27 281 95
27 368 7
27 194 62
27 254 18
27 255 55
28 206 31
28 376 14
28 270 46
28 332 47
29 338 9
29 279 79
29 321 2
29 305 39
29 247 40
29 240 99
29 356 54
29 370 42
29 348 50
30 234 69
30 193 81
30 317 59
30 215 73
30 227 98
30 377 52
30 249 37
30 333 42
30 296 93
30 298 80
30 291 97
30 290 65
31 351 82
31 214 92
31 256 67
31 345 39
31 308 95
31 277 57
31 280 89
31 269 88
31 238 49
31 311 45
31 204 64
32 231 71
32 309 93
32 261 54
32 365 68
32 335 78
32 305 32
32 238 86
32 311 33
33 367 45
33 262 44
33 232 51
33 221 95
34 342 99
34 235 39
34 359 23
34 226 9
34 202 11
35 334 81
35 354 14
35 284 37
35 375 33
36 241 48
36 286 82
36 261 27
36 266 86
36 380 35
36 267 99
36 305 45
37 381 42
37 339 64
37 325 54
37 264 2
37 315 24
37 348 18
37 370 87
37 245 79
37 211 44
38 231 83
38 379 58
38 306 10
38 280 8
38 219 48
38 322 53
38 226 21
38 263 32
38 277 96
39 248 67
40 261 1
40 217 73
40 270 49
40 278 79
40 287 7
40 212 35
40 361 9
41 244 31
41 293 23
41 341 12
41 313 28
42 295 82
42 210 44
42 355 33
43 263 41
43 216 90
43 380 80
43 316 90
44 246 50
44 381 72
44 359 82
44 345 51
45 323 43
45 233 64
45 310 27
45 374 23
45 303 5
45 248 30
46 271 84
46 300 95
46 379 61
46 230 94
46 253 90
46 351 67
46 268 99
46 357 71
47 323 93
47 230 85
47 377 47
47 248 66
47 309 16
48 255 86
48 218 64
48 207 68
48 363 16
48 252 2
48 350 15
48 210 77
48 356 66
48 273 57
49 326 72
49 337 31
49 231 81
49 198 25
49 319 85
49 303 49
49 230 31
49 258 84
49 317 52
50 294 84
50 361 31
51 202 79
52 305 46
52 343 28
52 377 51
52 307 33
52 344 92
53 290 76
53 334 34
53 210 70
53 362 97
53 285 95
53 360 43
53 325 83
53 380 57
53 327 95
53 253 87
53 328 75
53 298 49
53 311 26
53 312 9
54 230 28
54 352 63
55 212 28
55 384 23
55 312 30
55 315 14
55 285 66
55 203 82
55 278 50
55 211 41
55 197 9
55 305 33
56 199 62
56 218 36
56 242 36
56 314 41
56 321 37
56 228 17
56 196 82
56 213 10
56 220 38
56 227 43
56 328 96
57 263 59
57 375 77
57 348 88
57 351 97
57 256 67
57 274 89
57 275 62
57 237 56
58 376 36
58 252 27
58 288 76
58 344 3
58 247 17
58 360 19
59 199 5
59 277 21
59 267 20
59 355 27
60 240 94
60 320 83
61 279 30
61 368 89
61 374 62
62 202 80
62 209 48
62 325 21
62 283 55
62 268 50
62 287 58
62 242 66
63 321 16
63 237 70
63 214 84
63 307 66
63 261 68
63 257 46
63 208 42
63 350 16
63 338 98
63 355 92
64 253 88
64 338 84
64 206 72
64 327 7
64 345 86
64 358 33
65 215 20
65 248 22
65 313 32
65 264 95
65 273 63
65 284 83
65 383 43
66 251 60
66 243 67
66 354 69
67 250 15
67 198 8
68 306 50
68 347 47
68 255 34
69 240 12
69 336 97
69 368 70
69 304 12
69 262 6
69 325 19
69 206 50
69 300 50
69 216 58
69 249 79
69 196 4
70 323 28
70 295 2
70 209 95
70 219 45
70 269 18
70 201 56
70 357 94
70 326 15
70 230 1
70 309 33
70 226 19
70 199 62
70 349 4
70 381 33
70 319 27
71 261 25
71 217 99
71 225 99
71 244 32
71 265 34
71 208 66
71 311 51
71 318 58
71 232 76
72 244 87
72 323 2
72 260 95
72 369 80
72 359 15
72 363 70
72 247 72
72 246 73
72 224 17
72 302 59
72 233 55
73 343 41
73 297 64
73 374 22
73 313 52
73 292 59
73 315 14
73 303 35
73 362 47
73 339 2
73 265 93
73 199 36
73 231 67
73 384 79
74 337 79
74 309 94
75 368 50
75 275 51
75 372 27
75 326 46
75 341 38
75 226 76
75 259 44
75 246 19
75 335 58
76 336 16
76 296 61
76 350 14
76 209 99
76 257 30
77 259 61
77 312 45
77 254 46
77 337 44
77 300 77
77 381 85
77 208 60
77 255 77
78 363 48
78 317 72
78 352 20
78 330 31
78 359 5
78 339 57
78 294 82
78 321 51
78 301 35
78 318 16
78 342 2
78 376 21
78 210 20
78 341 22
78 340 47
79 239 70
79 364 21
79 247 78
79 218 97
79 236 45
80 375 64
80 228 36
80 333 97
80 318 99
80 289 36
80 276 17
80 357 40
80 200 49
80 372 90
81 309 23
81 337 2
81 362 93
81 294 35
81 292 73
81 300 4
82 294 54
82 234 26
82 359 8
82 242 72
82 275 86
82 299 36
82 291 7
82 356 81
82 283 45
82 254 13
82 209 79
82 345 11
83 330 40
83 257 98
83 327 75
84 382 23
84 234 98
84 242 88
84 211 15
84 349 13
84 294 12
84 331 75
84 276 21
84 259 95
84 257 88
85 238 18
85 339 34
85 323 61
85 197 12
85 338 15
85 368 8
85 261 86
85 250 47
85 292 19
85 313 92
85 234 45
85 269 14
85 317 7
85 361 11
86 330 10
86 356 58
86 298 55
86 272 53
86 199 86
87 360 56
87 303 6
87 318 1
87 244 51
87 215 15
87 203 99
87 333 4
87 329 5
87 216 20
87 224 60
87 369 91
87 378 79
87 253 6
88 316 13
88 204 83
88 200 69
88 246 3
88 262 46
88 199 69
88 227 31
88 196 5
88 340 93
88 350 64
88 309 22
89 274 6
89 348 31
89 359 10
89 362 92
90 251 77
90 257 6
90 271 55
90 364 57
90 213 23
90 263 34
90 286 39
90 345 82
90 250 17
90 301 83
90 348 47
90 290 12
90 202 12
90 284 3
91 301 66
91 324 86
91 207 27
91 344 13
91 291 39
91 219 1
91 322 23
91 318 42
91 357 7
91 347 13
92 320 86
92 366 22
92 314 82
92 370 63
92 354 42
92 239 79
92 238 45
92 311 84
92 313 90
92 349 12
92 295 28
92 326 15
93 285 6
93 204 35
93 283 57
93 264 72
93 291 73
93 331 1
93 259 52
93 369 20
93 318 98
94 333 57
94 208 20
94 263 2
94 345 27
94 313 78
94 351 94
94 338 93
94 199 91
94 251 10
94 295 69
94 364 35
95 316 98
95 378 43
95 243 70
95 349 1
95 358 52
95 204 76
95 319 41
95 359 38
95 296 38
95 211 62
95 377 22
96 310 99
96 201 75
96 246 51
96 259 80
96 208 92
96 286 56
96 335 67
96 240 27
96 363 23
96 229 89
97 360 87
97 277 14
97 382 29
97 347 3
97 221 80
97 342 36
97 237 64
97 223 84
97 332 52
97 306 92
97 268 81
97 351 43
98 240 92
98 366 16
98 285 62
98 358 64
98 383 56
98 360 20
98 230 97
99 271 60
99 219 14
99 196 81
99 342 36
99 284 35
99 325 20
99 235 27
99 202 76
99 209 97
99 316 3
99 280 37
99 232 24
99 268 82
99 264 46
100 242 46
100 291 12
100 210 30
100 251 41
100 372 98
100 237 72
100 205 41
100 235 77
100 361 54
100 212 86
100 227 70
100 194 41
101 196 57
101 383 82
101 341 35
101 281 19
102 378 28
102 197 1
102 322 47
102 209 30
102 195 62
103 316 75
103 374 6
104 263 77
104 230 94
104 356 83
104 294 53
104 309 60
104 284 67
104 342 81
104 363 15
104 202 69
105 206 98
105 346 96
105 300 47
106 306 5
106 200 33
106 201 23
106 232 58
106 266 48
106 339 56
106 281 83
106 276 60
106 371 95
107 367 66
107 238 93
108 194 62
108 249 44
108 351 41
108 306 79
108 216 75
108 309 37
108 356 76
108 323 52
108 240 83
108 317 70
108 269 7
108 245 52
108 342 47
109 213 16
109 331 19
109 248 81
109 238 11
110 281 72
110 207 71
110 287 2
111 205 43
111 277 61
111 300 36
111 355 31
111 366 85
111 339 5
111 370 43
111 281 99
111 326 73
111 263 79
111 316 16
111 341 10
111 306 11
111 236 2
111 305 21
112 229 9
112 328 20
112 369 87
112 259 7
112 268 78
112 316 92
112 371 47
112 308 13
112 294 77
112 261 97
112 329 80
112 352 76
112 335 42
112 341 30
113 291 75
113 254 73
113 338 88
113 222 25
113 300 65
113 339 51
113 375 2
113 368 9
113 228 10
113 328 93
113 367 70
114 281 93
114 291 77
114 288 78
115 247 5
115 380 54
115 337 96
115 223 42
115 221 45
115 304 94
115 274 10
115 291 62
115 376 23
115 253 65
115 298 92
116 247 9
117 375 95
117 307 49
117 362 59
117 243 33
117 245 5
117 282 28
117 276 1
117 267 69
117 275 97
117 338 7
118 198 28
119 372 85
119 197 46
119 282 50
119 206 20
120 233 1
120 373 10
120 298 94
120 340 37
120 197 84
120 308 16
120 263 68
120 334 9
120 257 23
120 316 2
120 278 39
120 269 31
121 199 48
121 299 20
121 338 14
121 252 50
121 241 23
121 231 32
121 239 56
121 244 55
121 364 53
121 298 50
121 383 76
121 222 89
122 265 42
122 287 93
123 287 8
123 240 80
123 328 97
123 355 27
123 259 12
123 208 95
123 227 95
123 303 75
124 364 9
124 295 52
124 217 29
124 345 29
124 344 8
125 262 93
125 220 28
125 383 40
125 317 36
125 226 32
125 329 65
125 233 97
125 359 53
125 308 50
125 321 84
125 318 56
125 234 5
125 198 54
125 278 89
126 262 95
126 355 67
126 222 51
126 214 33
127 326 6
127 195 94
127 325 91
128 304 8
128 334 87
128 379 11
128 251 96
128 328 90
128 366 43
128 284 36
128 213 73
129 314 11
129 195 62
129 217 22
129 332 94
129 253 24
129 342 63
129 246 28
129 266 13
129 212 14
130 322 45
130 275 24
130 377 45
130 297 41
130 353 58
130 317 96
130 225 42
130 247 22
130 316 57
130 343 7
131 218 99
131 250 8
131 226 58
131 307 20
131 379 24
131 239 35
131 300 17
131 365 85
131 244 40
131 230 30
132 318 40
132 268 42
132 276 22
132 215 61
132 315 80
132 294 39
132 264 22
132 353 34
132 349 11
133 258 30
133 196 26
133 201 67
133 311 55
133 230 37
133 218 88
133 319 81
133 295 49
133 312 51
134 276 50
134 343 90
134 378 69
