16 90
11 2 79
11 7 51
3 2 34
2 5 52
6 13 56
1 9 45
3 4 71
5 7 25
4 13 63
11 8 42
5 2 46
7 5 60
2 6 14
12 11 19
11 13 26
10 9 39
7 12 8
9 4 45
3 13 64
11 5 80
12 10 52
8 6 10
10 13 59
2 3 46
8 5 19
8 11 9
7 10 28
9 6 68
9 8 35
5 10 88
7 3 96
9 5 2
5 1 83
7 9 23
6 5 73
11 12 61
8 9 81
4 10 50
9 13 49
6 10 95
2 8 17
4 8 90
6 3 42
7 11 73
6 1 5
11 3 55
11 9 22
9 1 50
3 5 97
13 1 91
7 2 61
5 8 66
10 6 8
8 2 58
8 3 98
8 13 57
8 7 72
8 10 54
3 9 90
12 7 35
12 8 10
13 5 53
9 7 96
6 2 40
6 4 97
10 12 97
12 2 69
7 13 41
10 2 31
10 11 78
2 7 41
7 4 98
3 7 57
12 5 87
2 10 7
10 7 21
7 8 90
5 9 87
2 1 29
9 3 67
4 3 87
10 3 54
3 10 84
13 4 3
4 6 30
6 8 63
11 6 53
16 14 70
14 16 60
15 16 35
