16 107
1 2 54
2 3 29
3 4 19
4 5 4
5 6 26
6 7 89
7 8 34
8 9 39
9 10 75
10 11 9
11 12 79
12 13 16
13 14 2
14 15 5
15 16 23
15 1 61
10 9 29
13 11 83
6 12 88
13 3 65
16 13 11
9 12 39
1 8 6
16 7 37
10 2 25
2 7 23
11 2 4
5 4 40
7 10 2
6 5 4
9 8 6
12 9 15
11 4 6
7 3 87
3 16 43
4 15 93
4 12 15
4 10 36
13 9 29
9 13 48
13 12 12
3 6 21
16 2 63
14 5 95
16 4 18
9 5 54
15 5 95
4 9 56
13 2 55
14 1 8
11 1 17
11 3 63
15 2 14
10 14 27
12 10 35
1 7 88
5 3 31
12 15 74
13 10 27
12 8 99
11 5 41
4 14 20
15 7 73
4 2 13
5 1 1
11 15 90
2 1 59
4 13 79
7 13 42
16 11 18
11 8 57
3 5 16
4 3 42
12 11 67
3 14 79
15 8 76
16 15 37
6 3 70
6 9 45
7 6 52
12 5 15
1 10 34
16 9 100
3 15 87
11 14 52
13 7 74
3 2 59
7 11 6
6 15 19
13 15 98
9 3 90
6 10 20
14 13 87
2 9 37
6 11 29
15 13 49
11 6 11
1 15 3
9 15 31
8 10 69
8 12 75
8 1 86
15 14 61
7 4 50
12 14 78
2 12 27
7 12 43
