46 163
1 2 55
2 3 72
3 4 50
4 5 83
5 6 53
6 7 70
7 8 98
8 9 70
9 10 7
10 11 8
11 12 12
12 13 30
13 14 22
14 15 31
15 16 99
16 17 52
17 18 95
18 19 3
19 20 74
20 21 63
21 22 63
22 23 56
23 24 81
24 25 24
25 26 96
26 27 73
27 28 82
28 29 18
29 30 66
30 31 44
31 32 30
32 33 60
33 34 24
34 35 61
35 36 82
36 37 49
37 38 72
38 39 99
39 40 86
40 41 27
41 42 44
42 43 10
43 44 67
44 45 69
45 46 13
29 20 88
36 43 85
6 2 3
46 27 72
27 38 79
43 1 37
41 13 61
20 35 60
43 14 36
43 40 60
9 7 84
15 14 95
46 37 83
28 9 4
41 45 5
9 2 31
44 20 61
35 19 63
21 38 76
12 8 78
2 23 55
44 37 14
31 13 72
32 11 90
36 9 22
45 28 64
40 2 56
27 19 1
6 12 84
18 46 98
2 12 37
13 43 33
30 20 12
21 18 96
20 19 47
20 34 84
2 33 76
32 7 19
42 20 4
20 42 42
10 20 52
1 45 38
6 21 34
14 46 69
27 45 68
3 44 5
27 13 3
1 29 31
8 19 83
25 15 48
33 45 18
28 7 44
38 29 78
16 34 55
28 5 79
29 10 81
7 45 59
6 38 23
16 29 100
32 9 32
39 9 61
21 35 7
34 12 61
6 16 88
32 46 89
15 2 25
25 35 13
27 25 100
32 13 88
33 39 62
34 5 43
22 2 29
35 21 91
27 10 30
44 3 22
44 28 10
21 27 24
14 24 10
3 35 72
17 38 82
37 41 30
19 7 76
1 35 40
45 34 47
5 18 55
25 42 85
2 9 64
29 31 19
33 46 1
39 13 40
20 2 41
44 19 26
29 8 34
25 9 38
6 10 5
34 41 94
25 16 75
6 18 29
7 22 42
10 46 100
15 41 1
44 25 92
15 38 34
31 42 28
29 26 58
31 45 40
26 44 27
7 16 46
21 31 90
19 34 15
27 4 76
4 23 87
16 23 17
29 14 26
34 20 63
4 3 70
5 31 6
4 35 96
