32 110
10 8 32
6 22 27
5 19 5
20 2 83
15 10 13
3 14 46
18 20 13
18 21 16
5 11 4
5 20 97
11 19 93
10 4 8
14 19 51
11 20 13
3 23 71
3 11 21
12 20 83
11 9 57
6 8 89
21 23 70
14 5 2
9 5 46
23 14 33
7 11 85
20 9 53
14 23 58
22 19 42
11 3 100
5 2 31
16 18 14
18 9 88
16 14 86
12 7 42
10 14 58
15 20 56
3 5 11
21 15 55
14 4 26
10 6 96
20 23 89
20 19 26
14 16 100
6 18 13
19 16 11
22 1 63
4 17 77
5 21 10
17 2 97
16 15 52
12 17 17
16 20 79
6 15 45
16 2 43
19 13 56
22 12 78
14 13 14
23 22 30
2 22 99
19 1 20
9 19 63
2 8 99
19 21 48
11 1 2
6 4 16
6 2 58
2 4 29
3 22 20
10 11 22
18 16 63
8 2 55
1 19 45
3 13 94
8 10 29
22 21 88
7 19 86
11 10 44
20 16 16
19 8 95
2 19 41
19 5 26
13 20 45
10 17 96
18 2 24
20 7 80
5 6 6
15 1 13
20 18 65
32 24 84
32 29 31
32 27 99
25 30 45
28 27 28
29 24 42
28 24 8
28 26 86
32 25 46
26 29 11
24 25 11
28 32 70
27 32 68
25 28 30
25 29 15
30 24 11
30 29 29
25 27 44
27 26 83
29 26 42
24 27 72
32 30 83
24 26 94
