30 141
1 2 80
2 3 61
3 4 83
4 5 19
5 6 20
6 7 56
7 8 17
8 9 78
9 10 29
10 11 60
11 12 33
12 13 45
13 14 45
14 15 19
15 16 83
16 17 10
17 18 14
18 19 63
19 20 42
20 21 95
21 22 18
22 23 9
23 24 82
24 25 54
25 26 17
26 27 17
27 28 26
28 29 9
29 30 28
22 7 14
23 30 70
3 18 15
3 24 69
9 1 88
2 13 55
18 24 55
14 19 18
13 19 60
1 27 61
4 13 64
28 17 16
25 15 74
21 11 51
11 8 14
5 14 51
13 3 62
16 23 6
12 25 91
9 16 13
7 6 29
15 9 80
20 15 62
11 19 52
29 16 69
23 18 59
8 24 65
26 21 29
12 8 87
23 9 32
24 19 81
23 21 79
9 20 47
5 20 33
26 2 21
24 27 24
27 11 87
26 30 33
17 9 88
30 12 2
4 29 100
20 8 91
3 23 22
15 12 87
24 13 98
1 16 86
8 10 96
24 6 96
30 17 76
2 29 33
19 1 98
11 28 34
19 16 14
7 17 54
22 19 24
20 7 4
14 4 51
7 24 47
13 28 96
4 14 84
10 5 76
25 10 4
19 30 34
30 16 44
18 10 95
2 24 96
12 26 65
22 1 71
21 3 50
24 14 56
29 19 82
3 9 71
7 11 93
8 5 9
6 8 22
1 29 65
21 29 95
28 2 87
22 29 89
15 3 26
4 28 58
2 11 76
27 29 87
3 22 20
28 25 74
12 27 22
10 17 78
24 4 28
7 25 91
16 10 15
21 17 59
13 10 81
13 8 70
11 7 15
16 24 46
30 7 43
18 6 35
1 8 16
14 27 21
23 13 10
11 5 69
6 17 54
23 2 17
6 27 66
16 18 65
12 22 12
24 8 97
21 9 96
19 24 72
6 21 17
25 21 21
23 27 1
