41 146
21 1 31
18 2 67
10 20 57
7 17 13
3 19 52
9 18 81
17 4 34
5 6 28
13 14 25
9 1 79
2 5 37
1 14 48
15 18 21
9 17 77
14 13 86
11 3 99
19 15 95
20 16 58
5 8 69
8 21 83
4 15 33
7 5 78
17 1 100
13 17 75
8 18 34
18 8 61
6 10 87
18 10 22
1 18 68
16 14 21
17 5 76
13 6 76
9 6 26
20 17 50
7 13 64
4 10 46
5 1 38
2 14 69
14 8 86
13 21 90
21 4 54
16 18 52
15 9 5
21 20 82
2 19 63
5 16 76
7 16 6
3 11 29
13 12 61
15 4 55
1 12 26
8 11 87
9 12 83
14 6 18
16 21 54
15 21 24
15 8 88
8 4 1
13 5 95
20 13 7
10 14 34
6 2 66
3 7 10
13 8 41
12 18 34
2 12 35
17 10 92
2 8 34
3 21 72
4 12 89
10 18 7
9 10 41
21 13 28
18 20 67
37 40 94
35 22 30
41 37 11
23 31 14
36 29 10
30 37 63
28 32 22
36 32 50
26 33 22
29 37 76
28 23 82
32 23 14
32 26 17
35 40 68
26 22 43
22 32 82
26 31 9
35 39 21
35 27 67
37 39 12
34 27 11
33 35 3
22 26 70
30 32 27
41 34 80
41 24 75
23 41 60
24 40 61
22 39 4
33 38 58
40 36 8
25 39 100
23 26 54
31 35 87
30 34 86
26 27 55
31 32 4
38 30 28
30 27 55
28 35 90
40 31 83
24 31 11
36 26 87
35 38 22
41 38 74
38 33 50
34 39 80
30 22 85
31 37 9
25 23 29
37 26 18
29 32 71
23 30 38
25 41 43
39 22 79
34 29 12
34 41 82
28 31 90
29 25 43
31 34 47
28 30 10
38 34 10
38 23 93
39 26 88
27 32 29
22 31 77
27 24 57
29 39 26
31 28 45
29 31 59
34 32 44
31 33 41
