23 113
1 2 17
2 3 78
3 4 90
4 5 79
5 6 72
6 7 96
7 8 53
8 9 67
9 10 63
10 11 79
11 12 2
12 13 33
13 14 30
14 15 2
15 16 17
16 17 71
17 18 63
18 19 24
19 20 95
20 21 32
21 22 51
22 23 99
13 19 32
12 22 31
21 2 46
19 17 57
21 17 31
5 20 25
7 6 70
15 1 43
18 17 7
22 19 11
3 1 19
3 23 66
22 20 86
4 6 87
16 19 5
12 9 78
23 7 77
14 11 91
23 15 11
21 13 29
5 19 53
2 10 92
14 8 100
14 10 76
23 20 29
13 22 62
18 13 67
18 22 8
19 15 32
17 5 81
21 20 36
15 14 6
9 2 23
10 18 60
5 3 34
19 8 20
22 4 85
23 14 15
4 22 97
8 18 15
12 7 42
10 20 14
12 14 71
3 17 41
15 10 100
23 16 52
19 16 3
17 3 100
6 13 75
11 20 70
17 7 87
2 13 75
16 22 96
6 10 33
9 21 37
11 18 22
14 12 18
6 20 78
9 18 85
19 10 87
1 12 53
6 2 57
17 8 81
9 11 22
7 23 70
22 3 39
18 9 12
9 4 20
9 22 18
2 14 44
17 20 90
9 8 92
1 4 34
22 7 76
19 22 4
15 17 57
8 21 56
6 23 15
9 5 41
20 11 21
7 17 30
5 13 1
14 21 26
11 13 99
2 12 32
17 23 39
14 4 90
3 2 93
14 1 68
5 21 65
8 22 89
