14 73
0 1 2
0 2 8
2 3 12
1 4 6
3 5 10
5 6 20
4 7 6
1 8 17
6 9 12
3 10 16
1 11 17
10 12 11
7 13 5
5 10 14
13 1 2
12 1 19
11 4 16
4 9 6
4 12 15
8 0 11
8 6 16
6 1 7
11 5 2
1 9 13
3 0 18
0 11 3
7 10 16
13 4 14
7 0 2
8 11 1
4 13 13
11 12 10
7 12 20
13 3 1
3 11 1
6 8 15
8 10 11
3 2 20
10 9 17
0 5 5
9 4 12
13 12 4
11 8 7
12 9 12
9 13 17
0 3 16
12 5 6
8 13 12
12 10 3
13 5 7
1 7 19
13 11 5
5 0 1
9 8 11
5 9 12
5 11 16
11 7 18
3 13 16
4 3 10
9 3 15
5 3 1
7 3 18
9 2 14
10 6 9
1 6 4
7 5 16
7 11 16
4 0 8
11 6 7
8 1 13
4 8 4
2 13 15
5 13 11
12
