20 182
0 1 8
1 2 14
0 3 12
0 4 1
3 5 20
4 6 16
1 7 2
6 8 7
3 9 16
9 10 19
7 11 7
2 12 16
8 13 16
12 14 1
14 15 1
7 16 6
13 17 7
4 18 12
18 19 1
6 9 18
9 14 19
14 9 19
4 9 2
2 16 19
11 12 12
2 4 5
2 7 4
14 12 11
19 6 10
8 9 1
19 0 13
15 18 14
6 7 18
12 5 10
13 19 8
15 2 10
18 14 9
4 16 12
2 5 20
8 11 12
11 1 5
16 0 13
7 9 6
5 2 10
12 17 11
16 4 7
13 14 14
5 12 1
9 0 13
5 0 2
14 6 17
12 6 14
19 7 19
14 13 19
12 16 4
19 10 12
18 13 2
6 17 7
1 10 14
14 1 11
19 18 16
18 8 3
5 7 10
8 4 19
5 17 16
2 11 12
9 4 14
12 15 10
17 1 4
13 11 18
11 10 8
8 0 11
14 10 13
2 10 10
15 11 2
1 12 15
9 15 11
16 7 14
17 10 12
4 7 3
15 0 16
13 7 13
13 6 15
12 2 2
19 3 8
9 1 8
6 11 7
18 9 4
18 17 4
1 15 20
2 0 12
11 13 7
16 15 17
11 8 6
2 17 19
4 15 16
17 19 7
0 15 11
11 14 20
6 10 6
4 5 14
8 16 7
3 6 13
10 19 12
19 15 2
2 19 10
18 12 5
1 0 10
15 13 1
7 10 2
17 4 12
19 16 17
11 3 13
8 18 10
14 16 15
13 16 17
16 11 17
16 6 16
17 0 15
16 5 19
0 17 11
12 19 14
11 17 3
1 16 15
7 2 8
17 2 6
17 14 6
0 7 14
1 8 4
4 14 6
7 15 3
15 10 1
10 6 13
6 18 13
18 3 13
15 14 14
19 12 1
16 3 8
6 14 6
5 10 9
15 6 3
4 12 6
12 0 7
10 5 16
1 18 15
15 7 3
11 19 5
5 14 19
14 4 15
17 5 7
10 12 2
10 18 13
3 12 12
10 8 5
0 10 13
12 9 9
19 8 18
10 11 7
15 5 5
17 13 7
4 17 8
17 3 4
10 13 9
7 1 8
1 6 10
3 1 17
5 4 5
1 4 15
0 5 10
7 5 17
9 8 13
18 0 5
0 6 10
6 15 7
13 10 8
14 8 5
9 19 19
14 3 18
4 3 5
16 1 18
5 16 12
13 4 16
6
