19 143
0 1 3
0 2 5
0 3 6
1 4 18
1 5 15
3 6 13
1 7 15
7 8 14
5 10 8
9 11 15
4 12 11
3 13 2
8 14 12
8 15 20
10 16 12
6 17 16
12 18 7
7 2 2
9 18 9
6 12 2
16 3 17
11 10 9
15 12 1
18 2 17
2 7 1
9 8 5
8 1 19
10 8 1
7 11 14
6 14 4
18 13 4
13 9 2
0 14 4
15 5 17
14 17 10
7 18 2
16 5 7
6 11 3
7 16 17
17 10 8
11 7 5
14 11 15
12 13 8
3 2 5
18 1 6
10 5 17
5 17 17
4 10 6
15 9 17
6 2 11
13 0 9
1 16 3
0 4 15
8 5 4
12 7 7
14 10 16
13 14 9
17 5 8
11 4 5
2 6 13
3 11 14
4 5 11
11 5 10
15 6 20
15 17 4
4 3 6
9 4 2
11 2 6
5 8 6
0 6 5
17 7 20
2 10 7
7 17 16
18 15 19
1 12 14
14 7 1
11 6 8
7 4 19
18 0 14
15 18 5
18 3 11
12 9 9
12 17 1
9 17 15
2 1 8
12 2 19
11 1 6
1 10 12
13 17 9
2 18 12
18 8 11
0 18 2
13 3 17
15 7 5
16 12 11
4 11 7
16 14 2
10 17 10
11 14 6
17 11 10
13 18 3
5 12 8
16 13 16
12 3 2
13 8 14
13 15 6
9 15 8
6 16 6
8 16 6
0 12 13
8 12 2
17 4 6
0 16 17
7 10 14
15 13 14
10 3 3
2 17 3
15 14 19
8 9 14
4 0 3
18 11 19
1 3 6
14 8 14
5 2 20
6 5 15
12 4 10
1 18 13
14 1 4
8 4 11
13 7 9
18 6 16
4 2 7
15 2 5
18 4 8
4 8 11
9 5 16
4 1 7
18 5 20
5 6 6
9 13 12
0 17 9
11 8 16
9 6 1
4
