14 84
0 1 18
0 2 15
1 3 8
3 4 13
0 5 9
4 6 19
3 7 4
2 8 8
5 9 4
9 10 19
4 12 2
3 13 9
4 7 2
10 5 20
11 0 6
8 12 15
1 11 14
3 2 9
2 4 3
7 8 10
9 7 20
10 11 12
13 11 15
6 8 7
3 8 10
9 2 10
12 0 15
7 11 17
10 0 4
7 9 9
9 6 19
2 1 8
5 2 11
13 7 14
3 10 19
12 2 17
3 6 16
13 2 18
5 10 15
13 12 1
4 9 20
11 9 10
8 3 12
12 3 10
8 13 18
9 11 5
11 12 16
1 2 19
2 11 1
5 7 7
6 4 5
10 2 13
8 5 13
5 1 8
8 7 14
5 13 10
7 13 7
13 8 1
6 11 1
11 13 19
4 3 10
6 3 11
2 13 20
10 3 7
10 4 1
9 4 12
2 0 2
3 1 10
7 12 20
9 8 10
5 11 6
0 4 15
7 0 8
3 11 14
1 12 19
13 4 10
2 12 9
7 1 11
12 7 2
0 7 9
3 5 15
5 6 2
7 10 20
5 3 4
10
