20 119
0 1 10
1 2 12
0 3 2
2 4 8
4 5 6
0 6 11
6 7 19
1 8 10
5 10 6
5 11 19
0 12 14
2 13 10
6 14 3
11 15 1
2 16 4
13 17 11
12 18 16
17 19 17
6 9 15
14 3 14
16 19 19
17 10 7
7 4 13
4 1 5
2 17 8
15 11 14
8 3 6
2 15 12
7 6 5
9 0 8
16 14 17
9 5 20
15 18 6
9 14 9
1 0 10
17 18 1
12 2 6
8 17 19
10 18 3
8 10 20
12 16 4
11 4 16
13 6 19
12 9 15
5 17 11
1 3 18
12 17 17
12 11 3
2 3 16
18 5 19
0 17 18
18 19 1
4 11 20
10 11 19
19 11 16
7 18 1
14 19 7
11 5 7
3 2 4
8 1 1
9 12 13
18 16 15
11 19 16
8 13 15
19 15 19
9 16 4
9 15 15
18 10 8
7 10 17
11 18 10
15 6 18
6 17 9
10 15 20
2 8 8
6 18 10
15 12 2
18 14 9
16 17 14
11 8 13
2 6 2
10 4 3
5 8 1
11 17 13
0 18 13
19 17 14
0 2 19
11 2 13
2 10 14
14 16 12
17 4 2
17 0 7
7 14 12
16 1 6
11 14 16
1 4 8
5 15 6
7 11 6
12 3 1
19 5 15
14 8 3
12 14 12
0 16 7
3 6 8
1 13 8
0 9 9
13 0 5
7 16 10
11 1 4
9 7 17
1 5 13
5 1 7
13 1 18
3 19 17
2 0 14
18 15 8
17 3 10
13 19 6
14 17 4
13 11 7
16
