15 95
0 1 15
0 2 2
2 3 17
3 4 10
0 5 20
4 6 16
3 7 15
1 8 7
1 9 3
3 10 14
8 12 10
6 14 16
13 6 18
7 5 6
3 8 6
14 4 20
8 7 18
9 8 3
11 6 20
4 3 10
9 12 12
11 13 14
11 10 18
6 12 7
5 11 11
6 2 12
10 12 8
9 5 11
5 12 15
13 11 17
5 14 1
1 5 8
2 12 18
5 7 2
11 4 14
7 3 6
4 5 5
8 3 3
13 5 13
10 9 13
2 14 13
2 4 1
1 3 5
13 10 6
6 0 15
5 6 6
1 14 3
10 13 16
12 14 19
8 9 18
7 8 4
9 2 11
8 0 20
5 2 13
2 8 10
7 9 17
6 10 8
5 9 17
10 14 10
13 12 20
11 14 19
7 2 4
0 13 7
5 8 19
10 2 16
2 1 5
12 5 14
7 12 7
2 13 2
4 1 6
6 5 19
13 14 20
3 13 6
12 0 18
11 9 2
14 10 20
14 7 19
0 9 4
12 1 19
12 7 7
3 5 3
14 13 12
8 2 9
1 11 13
9 10 17
12 2 2
0 14 17
1 4 11
6 1 19
12 9 19
9 4 1
4 9 5
7 1 18
6 7 18
6 8 6
3
