10;48;279
8;44;894
10;26;844
30;42;451
42;13;930
30;33;93
14;16;756
42;19;412
3;27;822
5;48;53
36;24;533
38;11;229
47;20;651
21;33;472
11;22;382
24;31;520
2;27;427
14;31;36
36;17;594
43;5;356
3;5;576
39;44;362
45;4;31
35;32;256
22;42;671
14;30;943
1;28;919
15;3;415
31;21;858
24;2;883
31;4;304
14;18;558
44;21;554
0;28;541
24;17;896
8;42;779
18;21;737
32;41;538
21;38;37
8;8;457
25;20;40
7;3;565
47;7;480
5;19;179
19;0;994
18;40;725
25;22;575
3;6;603
7;49;250
38;42;595
26;36;275
4;25;157
25;17;275
16;10;709
14;12;51
27;13;827
27;2;956
15;32;711
21;0;84
15;9;289
44;29;653
45;14;494
41;43;470
22;9;235
43;38;880
27;29;721
21;11;800
31;10;94
28;10;91
43;3;342
9;0;34
20;20;660
19;32;971
16;35;180
24;43;454
23;0;646
20;44;413
18;44;963
24;12;382
28;17;75
20;48;813
6;12;171
10;22;364
11;7;934
37;4;516
31;7;348
22;23;180
46;41;125
3;46;168
13;41;313
44;46;738
18;17;602
14;13;569
14;9;728
23;30;803
22;43;96
1;46;254
43;47;504
2;6;515
9;47;320
31;42;160
38;12;793
37;17;811
31;8;278
22;22;216
16;31;63
3;12;916
2;1;970
11;36;158
8;11;145
2;4;245
20;42;760
32;33;614
15;14;563
22;12;797
11;9;749
10;36;508
22;6;696
20;28;831
9;27;522
31;28;121
33;28;77
1;2;594
22;33;954
22;38;957
17;30;777
8;0;550
20;47;511
31;30;959
27;0;293
46;22;125
4;33;714
36;9;140
7;37;47
36;2;946
2;0;535
48;11;616
30;1;976
5;24;38
15;26;225
41;17;101
12;45;840
5;22;817
20;12;199
23;4;595
30;40;954
17;43;438
29;6;441
4;41;747
34;30;706
5;42;232
41;36;650
12;24;141
5;47;563
35;28;973
20;7;945
19;25;677
4;47;652
39;11;235
32;7;78
4;20;850
5;15;400
48;32;359
47;17;312
40;11;932
43;43;559
23;34;687
40;15;89
1;1;898
28;1;486
20;29;352
3;0;523
35;30;254
28;22;502
29;21;169
18;13;715
35;45;367
33;9;464
19;14;110
38;4;288
25;19;608
43;26;748
48;37;227
20;8;266
15;44;232
9;10;875
45;33;752
9;43;122
5;36;407
44;33;722
48;3;62
44;35;904
21;20;517
24;15;750
