27;38;372
12;23;225
13;20;784
49;37;774
10;24;138
44;18;400
19;25;405
7;16;261
46;15;52
3;46;394
46;44;596
46;47;725
39;16;834
9;34;892
24;38;76
12;25;25
48;48;184
36;2;300
27;20;443
5;15;150
8;9;491
19;3;852
8;13;532
20;5;33
28;10;832
25;33;564
9;34;813
1;4;950
10;9;843
14;19;550
14;33;15
34;0;493
20;5;697
11;3;241
24;28;865
7;8;854
23;1;740
43;46;634
16;7;105
27;9;872
0;44;878
49;6;437
0;44;184
16;5;557
43;48;614
28;26;523
4;2;25
49;41;349
40;20;751
19;17;869
19;43;924
41;10;190
18;25;435
21;6;288
33;6;926
9;0;962
0;38;612
29;22;121
42;0;54
26;8;727
34;31;533
15;47;251
31;2;747
21;10;25
4;32;926
36;15;702
21;31;391
39;18;584
12;40;407
40;48;195
6;41;339
35;37;496
37;17;175
33;27;970
10;29;553
29;24;796
9;5;702
17;5;545
16;44;276
47;2;146
42;41;65
27;14;378
34;19;916
21;49;960
26;37;76
21;28;766
1;33;312
30;30;867
24;39;727
39;18;843
10;40;300
1;41;722
45;33;306
8;45;114
43;38;127
37;41;359
23;45;326
25;45;389
41;11;220
9;3;503
32;44;9
3;10;178
33;24;916
17;25;910
22;42;765
9;36;843
37;37;962
18;16;457
25;35;888
45;9;598
25;35;602
40;26;12
5;40;555
47;4;324
22;5;399
20;2;62
31;31;503
18;22;311
27;14;566
27;27;501
14;37;305
15;42;808
15;32;332
37;4;925
14;39;667
31;46;210
2;5;659
41;14;558
4;6;251
14;13;241
22;27;250
2;32;334
0;6;264
29;5;394
36;43;544
28;4;666
32;45;358
17;24;455
42;23;461
37;11;726
27;0;394
4;15;538
33;11;132
16;31;800
47;23;993
13;4;419
0;25;38
29;32;362
44;4;62
39;10;197
43;13;901
26;1;92
49;31;561
0;45;852
26;15;281
27;20;26
23;28;365
2;36;705
34;48;368
1;10;221
23;44;23
46;23;348
44;20;433
45;13;460
42;0;616
9;2;339
4;16;676
1;16;638
41;41;539
9;42;63
36;48;430
17;26;21
41;29;848
46;32;5
29;27;309
45;9;725
4;25;921
1;47;882
27;22;548
19;5;629
40;35;558
18;8;298
1;25;478
29;17;451
24;7;667
33;22;773
16;46;647
40;5;347
7;34;18
27;39;90
23;22;498
10;6;954
22;11;382
0;43;667
12;24;147
23;26;801
10;43;996
38;2;176
49;49;597
10;11;483
