25;10;414
1;42;491
20;37;630
0;16;678
27;29;423
41;19;554
16;35;446
25;44;261
35;30;906
32;42;251
14;3;51
33;30;936
5;12;252
40;19;754
43;36;500
48;8;12
30;19;282
30;0;326
7;15;239
29;38;904
18;36;270
31;44;977
24;35;136
15;25;318
34;4;135
7;41;890
20;34;680
11;34;674
38;2;602
30;47;947
0;11;622
42;2;22
41;12;832
26;23;451
43;15;876
48;46;930
9;49;474
17;8;78
11;7;42
29;42;855
18;43;764
9;14;285
34;42;44
5;15;590
2;44;212
11;18;383
39;40;114
33;21;956
23;33;54
27;31;899
48;12;388
48;7;600
34;34;12
29;13;85
44;3;679
44;14;296
43;49;776
32;39;55
37;35;455
40;35;624
7;6;78
10;4;735
30;27;676
18;10;535
1;39;344
13;29;375
37;33;630
6;16;444
16;11;444
7;43;972
19;18;118
43;37;942
30;34;209
28;12;453
5;14;589
25;35;918
5;26;125
12;23;474
29;1;812
31;43;847
14;23;662
35;49;846
20;8;44
20;33;909
8;9;423
8;1;36
42;40;521
26;1;350
42;6;888
32;14;720
6;48;811
18;13;787
39;19;301
37;5;553
43;35;854
2;20;998
38;38;55
16;38;434
15;42;847
47;38;879
16;13;708
4;40;927
31;19;627
36;5;713
48;32;322
24;31;56
30;29;871
36;17;189
37;1;503
17;23;539
22;39;328
33;27;441
7;5;277
17;20;24
18;2;668
17;17;118
5;40;225
39;17;181
0;30;915
25;17;770
21;14;907
4;14;327
19;14;98
44;17;514
38;13;178
42;17;314
26;20;677
19;12;662
15;33;439
7;33;950
26;31;778
25;46;133
17;47;64
1;11;466
35;0;82
0;7;252
30;49;924
4;1;42
12;38;620
44;11;630
7;17;723
36;13;341
2;36;66
27;9;459
30;18;9
9;30;650
17;7;505
34;46;628
42;20;883
4;43;511
6;22;718
21;43;877
37;48;740
37;47;428
9;2;818
23;23;674
1;2;171
48;26;95
4;44;857
22;47;862
27;20;727
37;8;491
45;30;184
3;25;877
10;2;820
31;15;427
22;32;93
28;31;630
4;36;300
9;45;596
27;2;915
45;2;934
27;14;494
46;12;895
2;10;247
40;5;870
3;34;805
8;25;880
12;35;664
31;1;155
11;39;110
0;35;262
24;44;363
29;48;36
21;5;218
39;0;33
29;36;535
2;15;565
