41;14;222
37;40;416
6;39;404
30;28;792
22;46;66
14;3;988
23;43;434
2;10;906
46;21;788
3;21;980
36;21;586
39;38;674
40;18;706
0;12;487
10;41;547
21;17;74
48;14;666
27;29;442
6;38;81
15;40;385
31;2;375
21;44;135
10;32;166
19;24;697
14;22;618
47;42;386
18;25;84
35;5;138
15;9;843
7;33;997
29;24;566
16;18;187
5;38;938
20;11;706
45;28;804
48;13;136
41;9;918
34;47;293
15;45;949
11;5;702
8;39;984
6;48;83
21;41;75
22;47;291
18;40;535
16;17;915
35;16;483
3;45;543
13;1;463
11;43;669
11;6;160
36;36;778
41;41;304
2;19;349
42;12;8
0;46;105
20;45;766
39;29;740
24;4;896
22;42;940
30;9;959
20;10;826
6;32;69
37;25;506
30;32;927
6;11;655
26;13;96
17;41;971
45;22;539
44;18;981
18;21;199
19;21;34
9;43;276
1;32;391
13;8;928
40;17;856
12;45;587
42;13;372
49;25;762
14;35;413
21;43;134
26;12;222
36;37;795
31;17;399
41;16;164
29;32;275
30;30;876
39;31;474
19;25;173
41;20;936
13;44;160
43;30;783
12;36;927
35;4;615
3;31;551
9;1;938
10;20;859
24;33;106
26;31;236
32;6;727
2;45;342
42;17;459
11;47;707
19;16;906
17;45;522
13;36;19
46;10;496
11;30;995
3;39;219
2;16;987
13;10;271
4;47;67
11;41;82
47;6;771
29;13;896
10;36;921
11;40;285
17;39;565
12;9;630
35;41;728
14;7;247
17;49;531
37;41;260
21;0;790
45;6;646
22;23;52
4;16;859
34;48;843
44;46;419
35;42;761
21;25;994
17;32;991
18;23;906
33;40;810
24;21;659
45;39;717
28;31;503
20;22;62
5;2;979
24;49;493
39;28;471
32;46;225
38;36;861
47;1;167
1;20;494
37;39;59
2;42;882
24;24;39
40;6;801
11;12;429
46;8;810
15;34;871
9;13;871
24;40;902
32;45;591
0;18;40
28;17;253
46;22;136
30;15;78
21;42;799
21;26;473
21;1;860
17;35;705
31;28;523
9;27;43
49;42;567
22;40;753
38;32;900
8;0;707
33;35;394
39;37;425
3;3;275
21;10;891
36;32;654
16;47;781
4;31;454
25;49;39
2;33;882
28;12;19
7;34;9
15;41;815
4;5;483
38;27;641
4;21;712
5;22;273
40;29;77
46;14;770
19;1;406
19;42;952
43;28;973
32;1;116
48;31;619
