3;29;310
47;19;509
45;41;969
11;19;883
39;32;14
19;10;349
14;26;131
3;2;424
5;7;823
46;42;477
13;18;432
28;28;364
45;35;645
3;1;774
13;40;515
13;22;150
22;39;370
14;22;699
33;0;552
44;41;257
34;48;979
24;48;34
22;11;73
32;23;491
35;11;517
17;40;242
45;42;700
33;24;53
5;48;919
36;45;570
40;1;888
19;19;46
39;38;836
24;40;217
3;39;321
43;29;223
9;15;202
15;48;980
27;0;489
46;19;995
5;35;325
25;41;446
30;15;841
23;28;35
20;21;29
24;29;695
36;11;384
34;27;597
18;25;55
45;41;371
27;43;384
42;18;99
44;28;953
43;13;273
19;35;743
8;45;550
47;3;415
39;9;158
30;20;169
36;6;335
19;34;483
23;45;693
32;28;59
46;29;22
37;42;953
5;15;839
42;10;598
25;47;759
47;38;671
11;11;951
46;8;440
30;24;581
39;45;796
2;25;340
24;1;481
19;2;341
10;25;102
16;43;934
36;44;737
36;25;152
1;21;336
5;49;429
29;6;371
18;16;406
2;40;683
12;0;935
13;28;710
16;1;727
42;30;289
25;44;597
42;3;394
32;1;92
0;19;22
2;40;930
48;41;179
34;14;71
12;23;873
40;22;954
22;34;402
30;12;399
7;3;240
38;26;257
0;19;777
29;12;630
45;11;749
39;17;192
27;7;315
10;12;405
36;2;620
21;10;334
34;19;125
31;45;736
34;9;302
46;34;888
14;32;223
12;44;218
10;33;334
10;2;106
4;46;822
41;2;488
31;28;193
22;45;860
25;14;316
0;4;164
44;31;469
21;46;594
9;24;154
20;11;544
49;23;335
0;26;988
45;42;147
40;14;112
34;42;758
18;36;596
45;9;570
8;15;433
31;32;996
11;32;568
16;11;338
32;22;422
26;24;751
16;4;235
0;3;342
17;36;78
41;41;745
27;24;44
48;41;160
45;19;882
49;34;203
28;23;50
38;2;404
16;41;249
42;28;91
16;7;243
4;13;926
45;19;832
41;38;735
14;33;614
13;31;105
43;16;414
1;21;598
14;29;683
33;24;983
24;35;925
47;31;677
45;40;103
47;3;296
18;37;701
15;23;373
39;3;214
7;48;240
33;15;714
32;39;696
12;12;891
42;16;66
40;17;35
46;17;812
0;45;262
5;33;682
44;48;106
15;44;425
38;17;735
34;13;338
48;13;12
20;35;827
20;25;430
31;25;136
16;42;730
20;7;64
48;27;639
1;37;821
29;46;363
23;4;974
16;6;68
34;48;73
40;29;199
21;35;144
12;13;474
48;48;30
34;18;210
