1;25;778
3;11;26
42;38;991
8;1;152
7;38;242
41;2;65
20;8;405
18;4;848
19;36;904
5;48;618
22;43;16
18;37;545
32;33;680
20;35;992
13;41;627
2;2;611
42;6;204
39;40;682
3;33;418
46;34;501
6;36;792
18;36;153
6;38;32
34;9;371
19;49;461
20;5;265
11;16;676
14;12;854
20;33;53
16;14;84
8;14;973
9;44;105
23;46;281
29;8;935
41;19;818
11;32;558
7;35;360
41;41;490
46;47;45
5;40;474
47;28;463
19;10;712
24;10;215
8;37;403
19;35;84
45;29;278
11;5;644
26;48;16
31;17;459
24;13;930
2;18;120
40;31;594
23;22;192
5;36;441
17;49;960
47;21;114
20;0;378
38;43;690
41;21;594
22;38;852
12;0;952
14;5;373
14;29;81
24;22;138
4;6;379
10;9;982
2;33;924
17;3;243
27;14;507
21;48;212
0;1;678
16;42;729
24;2;891
29;33;839
1;45;572
11;34;740
15;31;238
30;19;100
46;45;928
35;36;809
43;42;612
43;24;421
22;37;273
32;35;126
4;23;992
4;15;160
33;15;611
38;5;350
48;19;634
28;20;945
40;38;328
4;36;820
11;8;427
7;39;935
23;33;912
5;25;924
5;42;597
38;1;417
9;4;734
13;44;101
39;43;335
39;0;746
8;42;146
36;26;533
33;14;458
21;43;869
35;23;569
17;1;739
45;44;622
4;48;272
16;18;901
30;6;811
48;15;511
8;46;983
22;1;519
44;26;800
11;3;408
38;48;816
6;4;894
43;20;157
31;3;159
32;23;549
17;26;537
29;44;997
11;1;361
41;40;139
12;4;286
24;41;162
49;39;427
19;2;848
4;28;629
18;12;448
32;31;365
24;43;546
43;8;82
40;48;861
38;15;276
37;31;310
43;6;241
49;32;679
6;48;478
34;24;321
18;42;773
45;8;181
38;37;224
36;31;655
3;8;804
28;31;750
28;16;943
16;24;115
10;32;978
34;18;900
3;9;684
38;22;119
4;42;125
4;49;875
29;45;475
43;27;350
36;5;162
18;2;366
10;4;398
16;33;439
34;23;772
31;23;353
29;31;726
25;40;803
27;17;69
26;19;404
37;21;144
23;38;462
3;30;599
37;9;81
28;5;636
40;15;813
0;3;85
40;34;277
29;38;329
18;22;936
16;46;48
31;1;587
22;29;473
44;25;8
6;37;621
36;48;241
21;35;74
29;37;368
2;38;193
30;44;988
6;35;166
33;21;257
1;47;64
