39;45;551
45;8;720
37;43;670
35;48;889
27;40;57
43;23;266
21;11;386
21;40;659
12;30;29
14;46;583
47;38;77
3;20;614
29;27;892
14;9;42
25;3;449
9;29;570
9;30;367
3;22;943
2;18;94
44;32;559
34;23;943
4;38;183
40;24;397
22;13;915
18;6;41
17;45;732
10;3;6
22;4;328
10;43;338
6;0;40
26;35;890
16;30;724
4;21;314
13;18;104
8;37;331
22;34;311
45;35;454
18;34;594
27;11;385
30;43;882
42;33;483
17;46;564
1;1;527
15;12;482
20;47;691
45;14;326
49;38;187
1;11;301
29;7;27
14;39;369
16;24;560
21;21;694
31;40;834
38;21;653
39;29;462
48;47;738
45;32;948
2;30;104
34;40;448
9;38;764
26;36;258
7;48;764
46;49;521
49;14;470
24;11;341
26;12;645
41;30;215
14;19;131
21;13;863
22;36;604
12;21;45
3;11;695
19;31;608
34;2;956
10;45;369
23;28;389
38;8;575
40;17;158
27;12;337
6;36;698
45;23;252
45;37;844
32;6;617
1;7;565
12;3;487
38;47;711
23;34;573
1;22;94
44;26;981
17;13;886
45;39;583
35;15;155
26;2;148
19;5;24
29;14;177
42;18;797
49;21;773
33;44;307
37;26;898
0;14;870
36;6;343
49;27;771
16;11;887
28;4;576
27;3;678
44;14;232
40;25;902
4;46;370
40;1;412
42;38;516
12;18;830
7;11;640
43;30;737
20;25;129
45;21;342
9;6;818
31;43;243
33;10;778
48;32;202
48;8;527
17;24;462
18;15;714
37;19;843
24;19;990
38;9;502
1;30;897
29;10;914
13;29;158
2;9;586
21;44;438
10;2;34
33;26;107
31;22;731
48;29;831
27;8;814
39;9;461
34;47;559
31;38;267
27;4;734
27;34;213
12;29;142
12;14;352
47;5;642
19;20;163
8;30;626
4;35;408
6;37;943
43;28;282
38;5;439
18;3;757
25;35;993
34;15;888
23;41;89
40;15;544
19;23;147
32;23;384
16;10;428
11;6;858
9;18;705
3;9;988
10;1;328
20;32;901
31;19;404
26;43;436
45;15;437
19;24;117
6;6;653
2;2;858
16;14;586
6;24;942
9;19;639
4;30;280
10;49;815
12;0;73
48;40;334
49;16;825
21;39;884
29;46;65
16;7;977
23;3;353
15;24;901
23;16;487
39;40;691
7;9;494
15;44;119
29;3;241
26;16;971
38;35;694
2;29;457
28;38;467
15;37;912
23;46;510
8;25;468
42;9;523
6;13;615
19;14;47
