20;39;104
35;43;847
15;40;849
27;25;240
23;6;200
13;34;66
11;10;661
16;35;76
10;0;97
5;5;613
24;1;882
1;23;218
48;1;991
6;31;77
21;3;474
18;33;778
15;16;352
43;0;659
14;4;69
1;24;866
37;9;702
11;3;481
17;21;653
49;15;650
3;5;574
29;45;636
30;42;332
15;39;770
13;31;6
11;37;382
7;46;541
6;19;439
18;9;12
49;0;242
6;16;24
35;39;916
4;35;183
21;21;641
26;21;396
46;48;442
13;41;372
5;47;720
6;10;709
31;30;841
4;9;470
37;27;828
4;6;31
9;35;511
45;29;949
2;22;219
28;25;873
27;42;498
32;29;845
9;47;500
23;40;816
39;22;239
46;9;416
30;19;995
33;3;114
43;10;358
38;4;768
24;2;93
48;27;339
48;4;966
49;44;188
26;36;910
34;5;149
35;5;258
40;47;132
43;43;784
19;39;383
24;21;858
36;49;753
36;41;897
45;47;91
22;31;492
40;6;344
10;8;109
10;3;975
25;34;98
27;29;304
29;24;469
16;39;744
7;48;269
12;40;163
8;17;325
31;3;741
22;9;625
13;13;365
44;11;295
32;38;742
11;17;367
39;43;137
29;2;196
42;47;251
40;17;334
38;16;19
46;5;406
33;15;218
5;22;577
22;25;208
26;1;464
39;19;489
9;30;594
20;42;135
5;3;878
48;44;442
36;15;233
48;5;556
45;45;31
38;7;545
39;0;962
42;29;704
21;26;272
13;12;874
44;49;377
34;24;619
38;40;720
11;41;273
46;13;698
28;32;692
29;22;121
19;16;54
45;5;298
36;14;776
48;34;858
34;1;928
32;3;660
46;11;511
10;27;182
34;45;315
0;43;884
28;34;808
37;25;662
16;1;503
47;13;146
20;12;249
38;45;577
1;33;220
30;8;773
43;11;206
49;36;439
44;19;8
2;46;505
13;16;283
14;30;195
0;13;283
1;13;660
3;11;950
15;27;18
29;7;350
44;22;553
8;16;296
3;2;890
6;18;324
14;37;59
1;30;894
24;41;954
27;45;496
24;29;834
49;23;782
7;18;878
36;6;268
44;47;220
19;44;908
16;16;733
18;0;803
47;28;545
22;19;616
29;31;420
39;28;469
2;7;903
35;28;621
39;6;655
33;4;937
2;10;594
38;5;570
1;1;898
11;34;979
13;6;501
42;4;370
37;16;749
0;39;734
30;33;450
9;8;437
44;39;301
33;27;413
41;1;458
44;1;118
0;15;888
7;21;433
6;47;28
