38;27;636
25;19;520
48;41;589
45;25;205
15;32;270
5;31;174
8;41;626
11;9;708
12;28;991
22;30;195
5;37;277
23;19;328
17;26;120
12;43;983
17;31;819
46;18;105
15;17;129
29;30;646
23;26;356
46;12;819
26;26;208
19;40;758
46;42;278
47;37;103
2;46;958
32;43;575
44;16;189
44;6;270
3;26;132
31;0;842
48;21;269
15;35;339
38;47;818
3;49;530
41;18;591
1;26;688
34;41;667
39;1;922
31;32;387
46;16;279
31;14;839
21;48;331
41;37;208
30;43;912
37;41;334
32;3;777
33;2;997
22;47;182
8;9;386
17;33;76
47;41;630
26;21;701
34;19;391
13;9;773
24;3;952
37;1;211
29;48;582
30;12;288
14;9;354
32;12;778
47;24;84
6;33;31
14;10;393
31;48;668
19;20;848
11;48;874
11;21;168
8;37;699
24;17;578
17;12;253
17;1;132
30;15;706
34;17;401
46;23;806
40;47;4
45;11;841
21;2;219
23;21;838
30;38;727
19;31;325
22;47;957
7;14;934
26;38;102
7;26;614
23;15;949
18;17;802
34;28;121
36;45;204
1;43;605
14;0;548
48;15;710
3;23;532
42;33;671
3;18;450
37;14;521
30;0;121
44;12;411
46;34;60
10;35;37
37;5;417
16;12;770
27;8;229
45;19;837
20;25;681
6;31;202
33;49;606
34;21;862
24;20;753
6;2;616
32;43;754
24;4;570
12;36;134
33;9;134
14;35;608
14;23;738
36;39;63
42;26;719
21;3;678
27;42;839
0;20;110
30;12;525
4;46;417
5;43;887
3;49;809
23;19;727
12;10;933
0;20;261
27;39;339
1;3;23
44;34;893
14;33;770
1;34;447
4;10;548
16;30;915
8;39;542
45;47;683
47;15;645
45;0;10
42;2;461
9;2;859
19;10;180
49;38;329
1;22;708
14;8;1
19;34;789
17;18;3
39;6;106
16;47;397
12;19;661
38;8;623
49;44;153
34;46;398
36;9;17
10;43;510
48;33;130
32;26;308
11;25;679
22;19;921
37;2;279
39;37;384
33;13;273
4;14;276
42;34;767
19;30;198
49;29;256
29;18;271
13;30;869
17;27;672
47;26;506
11;46;873
5;47;436
31;27;592
11;44;376
42;39;824
27;41;893
24;23;807
33;7;688
0;25;141
25;15;738
30;7;767
38;30;761
44;13;656
38;17;37
33;17;476
44;20;808
2;40;711
38;23;54
34;28;776
9;5;439
14;5;232
42;31;747
30;4;181
3;32;558
11;35;122
38;0;801
10;5;101
16;23;501
1;41;680
35;3;50
49;35;161
